Time,NodeID,Alleles,STATE_MALE
731,1,Y,101190
732,1,X,100875
732,1,Y,100875
733,1,X,100938
733,1,Y,100938
734,1,X,100651
734,1,Y,100651
735,1,X,100768
735,1,Y,100768
736,1,X,100666
736,1,Y,100666
737,1,X,100922
737,1,Y,100922
738,1,X,101018
738,1,Y,101018
739,1,X,101255
739,1,Y,101255
740,1,X,101485
740,1,Y,101485
741,1,X,101341
741,1,Y,101341
742,1,X,101302
742,1,Y,101302
743,1,X,101513
743,1,Y,101513
744,1,X,101854
744,1,Y,101854
745,1,X,101724
745,1,Y,101724
746,1,X,101619
746,1,Y,101619
747,1,X,101451
747,1,Y,101451
748,1,X,101305
748,1,Y,101305
749,1,X,101146
749,1,Y,101146
750,1,X,101126
750,1,Y,101126
751,1,X,101147
751,1,Y,101147
752,1,X,100993
752,1,Y,100993
753,1,X,100736
753,1,Y,100736
754,1,X,100681
754,1,Y,100681
755,1,X,100587
755,1,Y,100587
756,1,X,100866
756,1,Y,100866
757,1,X,100915
757,1,Y,100915
758,1,X,100782
758,1,Y,100782
759,1,X,100786
759,1,Y,100786
760,1,X,100800
760,1,Y,100800
761,1,X,100870
761,1,Y,100870
762,1,X,100850
762,1,Y,100850
763,1,X,100986
763,1,Y,100986
764,1,X,100967
764,1,Y,100967
765,1,X,101298
765,1,Y,101298
766,1,X,101455
766,1,Y,101455
767,1,X,101648
767,1,Y,101648
768,1,X,101402
768,1,Y,101402
769,1,X,101409
769,1,Y,101409
770,1,X,101377
770,1,Y,101377
771,1,X,101188
771,1,Y,101188
772,1,X,101217
772,1,Y,101217
773,1,X,101173
773,1,Y,101173
774,1,X,101364
774,1,Y,101364
775,1,X,101690
775,1,Y,101690
776,1,X,101748
776,1,Y,101748
777,1,X,101599
777,1,Y,101599
778,1,X,101590
778,1,Y,101590
779,1,X,101523
779,1,Y,101523
780,1,X,101412
780,1,Y,101412
781,1,X,101230
781,1,Y,101230
782,1,X,101546
782,1,Y,101546
783,1,X,101661
783,1,Y,101661
784,1,X,101472
784,1,Y,101472
785,1,X,101454
785,1,Y,101454
786,1,X,101686
786,1,Y,101686
787,1,X,101717
787,1,Y,101717
788,1,X,101765
788,1,Y,101765
789,1,X,101631
789,1,Y,101631
790,1,X,101744
790,1,Y,101744
791,1,X,101467
791,1,Y,101467
792,1,X,101427
792,1,Y,101427
793,1,X,101389
793,1,Y,101389
794,1,X,101090
794,1,Y,101090
795,1,X,101191
795,1,Y,101191
796,1,X,100970
796,1,Y,100970
797,1,X,100876
797,1,Y,100876
798,1,X,101110
798,1,Y,101110
799,1,X,101056
799,1,Y,101056
800,1,X,101319
800,1,Y,101319
801,1,X,101573
801,1,Y,101573
802,1,X,101665
802,1,Y,101665
803,1,X,101490
803,1,Y,101490
804,1,X,101413
804,1,Y,101413
805,1,X,101238
805,1,Y,101238
806,1,X,101039
806,1,Y,101039
807,1,X,100952
807,1,Y,100952
808,1,X,100998
808,1,Y,100998
809,1,X,100961
809,1,Y,100961
810,1,X,100839
810,1,Y,100839
811,1,X,100830
811,1,Y,100830
812,1,X,100708
812,1,Y,100708
813,1,X,100773
813,1,Y,100773
814,1,X,100795
814,1,Y,100795
815,1,X,100685
815,1,Y,100685
816,1,X,100791
816,1,Y,100791
817,1,X,100772
817,1,Y,100772
818,1,X,101016
818,1,Y,101016
819,1,X,101062
819,1,Y,101062
820,1,X,100932
820,1,Y,100932
821,1,X,100723
821,1,Y,100723
822,1,X,100479
822,1,Y,100479
823,1,X,100516
823,1,Y,100516
824,1,X,100511
824,1,Y,100511
825,1,X,100659
825,1,Y,100659
826,1,X,100772
826,1,Y,100772
827,1,X,100499
827,1,Y,100499
828,1,X,100585
828,1,Y,100585
829,1,X,100714
829,1,Y,100714
830,1,X,100644
830,1,Y,100644
831,1,X,100953
831,1,Y,100953
832,1,X,100790
832,1,Y,100790
833,1,X,101054
833,1,Y,101054
834,1,X,101136
834,1,Y,101136
835,1,X,101157
835,1,Y,101157
836,1,X,101371
836,1,Y,101371
837,1,X,101334
837,1,Y,101334
838,1,X,101615
838,1,Y,101615
839,1,X,101568
839,1,Y,101568
840,1,X,101507
840,1,Y,101507
841,1,X,101464
841,1,Y,101464
842,1,X,101440
842,1,Y,101440
843,1,X,101505
843,1,Y,101505
844,1,X,101027
844,1,Y,101027
845,1,X,101090
845,1,Y,101090
846,1,X,101022
846,1,Y,101022
847,1,X,101051
847,1,Y,101051
848,1,X,101145
848,1,Y,101145
849,1,X,100940
849,1,Y,100940
850,1,X,100927
850,1,Y,100927
851,1,X,101265
851,1,Y,101265
852,1,X,101116
852,1,Y,101116
853,1,X,100905
853,1,Y,100905
854,1,X,101238
854,1,Y,101238
855,1,X,101076
855,1,Y,101076
856,1,X,101229
856,1,Y,101229
857,1,X,101256
857,1,Y,101256
858,1,X,101270
858,1,Y,101270
859,1,X,101299
859,1,Y,101299
860,1,X,101381
860,1,Y,101381
861,1,X,101288
861,1,Y,101288
862,1,X,101330
862,1,Y,101330
863,1,X,101527
863,1,Y,101527
864,1,X,101533
864,1,Y,101533
865,1,X,101482
865,1,Y,101482
866,1,X,101268
866,1,Y,101268
867,1,X,101288
867,1,Y,101288
868,1,X,101239
868,1,Y,101239
869,1,X,100993
869,1,Y,100993
870,1,X,101486
870,1,Y,101486
871,1,X,101320
871,1,Y,101320
872,1,X,101154
872,1,Y,101154
873,1,X,101241
873,1,Y,101241
874,1,X,101342
874,1,Y,101342
875,1,X,101503
875,1,Y,101503
876,1,X,101585
876,1,Y,101585
877,1,X,101173
877,1,Y,101173
878,1,X,101149
878,1,Y,101149
879,1,X,101045
879,1,Y,101045
880,1,X,101100
880,1,Y,101100
881,1,X,101643
881,1,Y,101643
882,1,X,101484
882,1,Y,101484
883,1,X,101414
883,1,Y,101414
884,1,X,101484
884,1,Y,101484
885,1,X,101579
885,1,Y,101579
886,1,X,101298
886,1,Y,101298
887,1,X,101387
887,1,Y,101387
888,1,X,101441
888,1,Y,101441
889,1,X,100981
889,1,Y,100981
890,1,X,101050
890,1,Y,101050
891,1,X,101230
891,1,Y,101230
892,1,X,101242
892,1,Y,101242
893,1,X,101391
893,1,Y,101391
894,1,X,101348
894,1,Y,101348
895,1,X,101262
895,1,Y,101262
896,1,X,101180
896,1,Y,101180
897,1,X,101201
897,1,Y,101201
898,1,X,101026
898,1,Y,101026
899,1,X,100821
899,1,Y,100821
900,1,X,100832
900,1,Y,100832
901,1,X,100947
901,1,Y,100947
902,1,X,100851
902,1,Y,100851
903,1,X,100929
903,1,Y,100929
904,1,X,101352
904,1,Y,101352
905,1,X,101272
905,1,Y,101272
906,1,X,100782
906,1,Y,100782
907,1,X,100544
907,1,Y,100544
908,1,X,100746
908,1,Y,100746
909,1,X,100521
909,1,Y,100521
910,1,X,100379
910,1,Y,100379
911,1,X,100122
911,1,Y,100122
912,1,X,100254
912,1,Y,100254
913,1,X,100338
913,1,Y,100338
914,1,X,100502
914,1,Y,100502
915,1,X,100527
915,1,Y,100527
916,1,X,100611
916,1,Y,100611
917,1,X,100628
917,1,Y,100628
918,1,X,100649
918,1,Y,100649
919,1,X,100631
919,1,Y,100631
920,1,X,100859
920,1,Y,100859
921,1,X,100894
921,1,Y,100894
922,1,X,100898
922,1,Y,100898
923,1,X,100634
923,1,Y,100634
924,1,X,100472
924,1,Y,100472
925,1,X,100430
925,1,Y,100430
926,1,X,100709
926,1,Y,100709
927,1,X,100823
927,1,Y,100823
928,1,X,101002
928,1,Y,101002
929,1,X,101204
929,1,Y,101204
930,1,X,100960
930,1,Y,100960
931,1,X,100994
931,1,Y,100994
932,1,X,101007
932,1,Y,101007
933,1,X,101130
933,1,Y,101130
934,1,X,100879
934,1,Y,100879
935,1,X,100741
935,1,Y,100741
936,1,X,100731
936,1,Y,100731
937,1,X,100517
937,1,Y,100517
938,1,X,100650
938,1,Y,100650
939,1,X,100501
939,1,Y,100501
940,1,X,100514
940,1,Y,100514
941,1,X,100751
941,1,Y,100751
942,1,X,101226
942,1,Y,101226
943,1,X,101245
943,1,Y,101245
944,1,X,101485
944,1,Y,101485
945,1,X,101569
945,1,Y,101569
946,1,X,101419
946,1,Y,101419
947,1,X,101398
947,1,Y,101398
948,1,X,101585
948,1,Y,101585
949,1,X,101632
949,1,Y,101632
950,1,X,101687
950,1,Y,101687
951,1,X,101477
951,1,Y,101477
952,1,X,101558
952,1,Y,101558
953,1,X,101510
953,1,Y,101510
954,1,X,101257
954,1,Y,101257
955,1,X,101399
955,1,Y,101399
956,1,X,101041
956,1,Y,101041
957,1,X,100915
957,1,Y,100915
958,1,X,100809
958,1,Y,100809
959,1,X,100958
959,1,Y,100958
960,1,X,100966
960,1,Y,100966
961,1,X,101131
961,1,Y,101131
962,1,X,101091
962,1,Y,101091
963,1,X,101060
963,1,Y,101060
964,1,X,101192
964,1,Y,101192
965,1,X,101188
965,1,Y,101188
966,1,X,101234
966,1,Y,101234
967,1,X,101133
967,1,Y,101133
968,1,X,101138
968,1,Y,101138
969,1,X,100908
969,1,Y,100908
970,1,X,100888
970,1,Y,100888
971,1,X,100758
971,1,Y,100758
972,1,X,100787
972,1,Y,100787
973,1,X,100639
973,1,Y,100639
974,1,X,100198
974,1,Y,100198
975,1,X,100145
975,1,Y,100145
976,1,X,100173
976,1,Y,100173
977,1,X,100144
977,1,Y,100144
978,1,X,100460
978,1,Y,100460
979,1,X,100474
979,1,Y,100474
980,1,X,100681
980,1,Y,100681
981,1,X,100625
981,1,Y,100625
982,1,X,100812
982,1,Y,100812
983,1,X,101145
983,1,Y,101145
984,1,X,100865
984,1,Y,100865
985,1,X,101025
985,1,Y,101025
986,1,X,100811
986,1,Y,100811
987,1,X,100955
987,1,Y,100955
988,1,X,100978
988,1,Y,100978
989,1,X,101139
989,1,Y,101139
990,1,X,101187
990,1,Y,101187
991,1,X,101133
991,1,Y,101133
992,1,X,101238
992,1,Y,101238
993,1,X,100936
993,1,Y,100936
994,1,X,100832
994,1,Y,100832
995,1,X,100898
995,1,Y,100898
996,1,X,100906
996,1,Y,100906
997,1,X,100827
997,1,Y,100827
998,1,X,100552
998,1,Y,100552
999,1,X,100901
999,1,Y,100901
1000,1,X,100850
1000,1,Y,100850
1001,1,X,100842
1001,1,Y,100842
1002,1,X,100755
1002,1,Y,100755
1003,1,X,100527
1003,1,Y,100527
1004,1,X,100461
1004,1,Y,100461
1005,1,X,100325
1005,1,Y,100325
1006,1,X,100332
1006,1,Y,100332
1007,1,X,100256
1007,1,Y,100256
1008,1,X,100436
1008,1,Y,100436
1009,1,X,100522
1009,1,Y,100522
1010,1,X,100340
1010,1,Y,100340
1011,1,X,100307
1011,1,Y,100307
1012,1,X,100527
1012,1,Y,100527
1013,1,X,100518
1013,1,Y,100518
1014,1,X,100638
1014,1,Y,100638
1015,1,X,100815
1015,1,Y,100815
1016,1,X,101120
1016,1,Y,101120
1017,1,X,101042
1017,1,Y,101042
1018,1,X,101110
1018,1,Y,101110
1019,1,X,101146
1019,1,Y,101146
1020,1,X,101049
1020,1,Y,101049
1021,1,X,101136
1021,1,Y,101136
1022,1,X,101306
1022,1,Y,101306
1023,1,X,101109
1023,1,Y,101109
1024,1,X,101078
1024,1,Y,101078
1025,1,X,101088
1025,1,Y,101088
1026,1,X,101331
1026,1,Y,101331
1027,1,X,101213
1027,1,Y,101213
1028,1,X,100932
1028,1,Y,100932
1029,1,X,100752
1029,1,Y,100752
1030,1,X,101055
1030,1,Y,101055
1031,1,X,101042
1031,1,Y,101042
1032,1,X,100981
1032,1,Y,100981
1033,1,X,101269
1033,1,Y,101269
1034,1,X,101221
1034,1,Y,101221
1035,1,X,101209
1035,1,Y,101209
1036,1,X,101098
1036,1,Y,101098
1037,1,X,101228
1037,1,Y,101228
1038,1,X,101138
1038,1,Y,101138
1039,1,X,101274
1039,1,Y,101274
1040,1,X,101493
1040,1,Y,101493
1041,1,X,101375
1041,1,Y,101375
1042,1,X,101281
1042,1,Y,101281
1043,1,X,101364
1043,1,Y,101364
1044,1,X,101394
1044,1,Y,101394
1045,1,X,101142
1045,1,Y,101142
1046,1,X,101056
1046,1,Y,101056
1047,1,X,101117
1047,1,Y,101117
1048,1,X,101069
1048,1,Y,101069
1049,1,X,101489
1049,1,Y,101489
1050,1,X,101671
1050,1,Y,101671
1051,1,X,101607
1051,1,Y,101607
1052,1,X,101464
1052,1,Y,101464
1053,1,X,101408
1053,1,Y,101408
1054,1,X,101346
1054,1,Y,101346
1055,1,X,101539
1055,1,Y,101539
1056,1,X,101346
1056,1,Y,101346
1057,1,X,101590
1057,1,Y,101590
1058,1,X,101653
1058,1,Y,101653
1059,1,X,101267
1059,1,Y,101267
1060,1,X,101102
1060,1,Y,101102
1061,1,X,100945
1061,1,Y,100945
1062,1,X,100947
1062,1,Y,100947
1063,1,X,100917
1063,1,Y,100917
1064,1,X,100791
1064,1,Y,100791
1065,1,X,100905
1065,1,Y,100905
1066,1,X,100871
1066,1,Y,100871
1067,1,X,100831
1067,1,Y,100831
1068,1,X,100874
1068,1,Y,100874
1069,1,X,101106
1069,1,Y,101106
1070,1,X,100966
1070,1,Y,100966
1071,1,X,100887
1071,1,Y,100887
1072,1,X,100902
1072,1,Y,100902
1073,1,X,101009
1073,1,Y,101009
1074,1,X,100880
1074,1,Y,100880
1075,1,X,100842
1075,1,Y,100842
1076,1,X,100985
1076,1,Y,100985
1077,1,X,100989
1077,1,Y,100989
1078,1,X,100808
1078,1,Y,100808
1079,1,X,100918
1079,1,Y,100918
1080,1,X,101120
1080,1,Y,101120
1081,1,X,101131
1081,1,Y,101131
1082,1,X,101006
1082,1,Y,101006
1083,1,X,100990
1083,1,Y,100990
1084,1,X,100732
1084,1,Y,100732
1085,1,X,100725
1085,1,Y,100725
1086,1,X,100898
1086,1,Y,100898
1087,1,X,100687
1087,1,Y,100687
1088,1,X,100581
1088,1,Y,100581
1089,1,X,100747
1089,1,Y,100747
1090,1,X,100511
1090,1,Y,100511
1091,1,X,100585
1091,1,Y,100585
1092,1,X,100756
1092,1,Y,100756
1093,1,X,100985
1093,1,Y,100985
1094,1,X,101133
1094,1,Y,101133
1095,1,X,101147
1095,1,Y,101147
1096,1,X,101330
1096,1,Y,101330
1097,1,X,101328
1097,1,Y,101328
1098,1,X,101455
1098,1,Y,101455
1099,1,X,101466
1099,1,Y,101466
1100,1,X,101325
1100,1,Y,101325
1101,1,X,101167
1101,1,Y,101167
1102,1,X,101011
1102,1,Y,101011
1103,1,X,101067
1103,1,Y,101067
1104,1,X,100984
1104,1,Y,100984
1105,1,X,100947
1105,1,Y,100947
1106,1,X,100834
1106,1,Y,100834
1107,1,X,100947
1107,1,Y,100947
1108,1,X,101194
1108,1,Y,101194
1109,1,X,101384
1109,1,Y,101384
1110,1,X,101347
1110,1,Y,101347
1111,1,X,101362
1111,1,Y,101362
1112,1,X,101418
1112,1,Y,101418
1113,1,X,101346
1113,1,Y,101346
1114,1,X,101498
1114,1,Y,101498
1115,1,X,101425
1115,1,Y,101425
1116,1,X,101334
1116,1,Y,101334
1117,1,X,101319
1117,1,Y,101319
1118,1,X,101241
1118,1,Y,101241
1119,1,X,101099
1119,1,Y,101099
1120,1,X,101041
1120,1,Y,101041
1121,1,X,100928
1121,1,Y,100928
1122,1,X,100824
1122,1,Y,100824
1123,1,X,100730
1123,1,Y,100730
1124,1,X,101176
1124,1,Y,101176
1125,1,X,101121
1125,1,Y,101121
1126,1,X,101304
1126,1,Y,101304
1127,1,X,101337
1127,1,Y,101337
1128,1,X,101429
1128,1,Y,101429
1129,1,X,101308
1129,1,Y,101308
1130,1,X,101390
1130,1,Y,101390
1131,1,X,101072
1131,1,Y,101072
1132,1,X,101154
1132,1,Y,101154
1133,1,X,101263
1133,1,Y,101263
1134,1,X,101063
1134,1,Y,101063
1135,1,X,100704
1135,1,Y,100704
1136,1,X,100909
1136,1,Y,100909
1137,1,X,100577
1137,1,Y,100577
1138,1,X,100647
1138,1,Y,100647
1139,1,X,100793
1139,1,Y,100793
1140,1,X,100721
1140,1,Y,100721
1141,1,X,100567
1141,1,Y,100567
1142,1,X,100341
1142,1,Y,100341
1143,1,X,100519
1143,1,Y,100519
1144,1,X,100589
1144,1,Y,100589
1145,1,X,100568
1145,1,Y,100568
1146,1,X,100767
1146,1,Y,100767
1147,1,X,100827
1147,1,Y,100827
1148,1,X,100882
1148,1,Y,100882
1149,1,X,100884
1149,1,Y,100884
1150,1,X,100872
1150,1,Y,100872
1151,1,X,101048
1151,1,Y,101048
1152,1,X,101083
1152,1,Y,101083
1153,1,X,100982
1153,1,Y,100982
1154,1,X,100986
1154,1,Y,100986
1155,1,X,100943
1155,1,Y,100943
1156,1,X,100789
1156,1,Y,100789
1157,1,X,100587
1157,1,Y,100587
1158,1,X,100777
1158,1,Y,100777
1159,1,X,100946
1159,1,Y,100946
1160,1,X,100706
1160,1,Y,100706
1161,1,X,100651
1161,1,Y,100651
1162,1,X,100618
1162,1,Y,100618
1163,1,X,100608
1163,1,Y,100608
1164,1,X,100778
1164,1,Y,100778
1165,1,X,100715
1165,1,Y,100715
1166,1,X,100848
1166,1,Y,100848
1167,1,X,100763
1167,1,Y,100763
1168,1,X,100691
1168,1,Y,100691
1169,1,X,100822
1169,1,Y,100822
1170,1,X,100729
1170,1,Y,100729
1171,1,X,100801
1171,1,Y,100801
1172,1,X,100866
1172,1,Y,100866
1173,1,X,100917
1173,1,Y,100917
1174,1,X,101060
1174,1,Y,101060
1175,1,X,101102
1175,1,Y,101102
1176,1,X,100785
1176,1,Y,100785
1177,1,X,100932
1177,1,Y,100932
1178,1,X,100978
1178,1,Y,100978
1179,1,X,101159
1179,1,Y,101159
1180,1,X,101284
1180,1,Y,101284
1181,1,X,101122
1181,1,Y,101122
1182,1,X,101196
1182,1,Y,101196
1183,1,X,101286
1183,1,Y,101286
1184,1,X,101410
1184,1,Y,101410
1185,1,X,101404
1185,1,Y,101404
1186,1,X,101418
1186,1,Y,101418
1187,1,X,101453
1187,1,Y,101453
1188,1,X,101678
1188,1,Y,101678
1189,1,X,101419
1189,1,Y,101419
1190,1,X,101469
1190,1,Y,101469
1191,1,X,101410
1191,1,Y,101410
1192,1,X,101498
1192,1,Y,101498
1193,1,X,101314
1193,1,Y,101314
1194,1,X,101183
1194,1,Y,101183
1195,1,X,101432
1195,1,Y,101432
1196,1,X,101463
1196,1,Y,101463
1197,1,X,101405
1197,1,Y,101405
1198,1,X,101319
1198,1,Y,101319
1199,1,X,101419
1199,1,Y,101419
1200,1,X,101535
1200,1,Y,101535
1201,1,X,101530
1201,1,Y,101530
1202,1,X,101638
1202,1,Y,101638
1203,1,X,101461
1203,1,Y,101461
1204,1,X,101255
1204,1,Y,101255
1205,1,X,101253
1205,1,Y,101253
1206,1,X,101140
1206,1,Y,101140
1207,1,X,101252
1207,1,Y,101252
1208,1,X,101264
1208,1,Y,101264
1209,1,X,101235
1209,1,Y,101235
1210,1,X,101081
1210,1,Y,101081
1211,1,X,101115
1211,1,Y,101115
1212,1,X,100821
1212,1,Y,100821
1213,1,X,100515
1213,1,Y,100515
1214,1,X,100896
1214,1,Y,100896
1215,1,X,101091
1215,1,Y,101091
1216,1,X,101068
1216,1,Y,101068
1217,1,X,101128
1217,1,Y,101128
1218,1,X,101200
1218,1,Y,101200
1219,1,X,101262
1219,1,Y,101262
1220,1,X,101347
1220,1,Y,101347
1221,1,X,101367
1221,1,Y,101367
1222,1,X,101443
1222,1,Y,101443
1223,1,X,101585
1223,1,Y,101585
1224,1,X,101474
1224,1,Y,101474
1225,1,X,101351
1225,1,Y,101351
1226,1,X,101657
1226,1,Y,101657
1227,1,X,101806
1227,1,Y,101806
1228,1,X,101570
1228,1,Y,101570
1229,1,X,101621
1229,1,Y,101621
1230,1,X,101333
1230,1,Y,101333
1231,1,X,101372
1231,1,Y,101372
1232,1,X,101640
1232,1,Y,101640
1233,1,X,101232
1233,1,Y,101232
1234,1,X,101276
1234,1,Y,101276
1235,1,X,101425
1235,1,Y,101425
1236,1,X,101329
1236,1,Y,101329
1237,1,X,101339
1237,1,Y,101339
1238,1,X,101244
1238,1,Y,101244
1239,1,X,101146
1239,1,Y,101146
1240,1,X,101020
1240,1,Y,101020
1241,1,X,101152
1241,1,Y,101152
1242,1,X,101241
1242,1,Y,101241
1243,1,X,101290
1243,1,Y,101290
1244,1,X,101407
1244,1,Y,101407
1245,1,X,101557
1245,1,Y,101557
1246,1,X,101474
1246,1,Y,101474
1247,1,X,101496
1247,1,Y,101496
1248,1,X,101380
1248,1,Y,101380
1249,1,X,101193
1249,1,Y,101193
1250,1,X,101134
1250,1,Y,101134
1251,1,X,101224
1251,1,Y,101224
1252,1,X,101107
1252,1,Y,101107
1253,1,X,100930
1253,1,Y,100930
1254,1,X,100850
1254,1,Y,100850
1255,1,X,101405
1255,1,Y,101405
1256,1,X,101560
1256,1,Y,101560
1257,1,X,101465
1257,1,Y,101465
1258,1,X,101355
1258,1,Y,101355
1259,1,X,101230
1259,1,Y,101230
1260,1,X,101205
1260,1,Y,101205
1261,1,X,101243
1261,1,Y,101243
1262,1,X,101006
1262,1,Y,101006
1263,1,X,101062
1263,1,Y,101062
1264,1,X,100700
1264,1,Y,100700
1265,1,X,100867
1265,1,Y,100867
1266,1,X,100735
1266,1,Y,100735
1267,1,X,100804
1267,1,Y,100804
1268,1,X,100832
1268,1,Y,100832
1269,1,X,100841
1269,1,Y,100841
1270,1,X,100942
1270,1,Y,100942
1271,1,X,101084
1271,1,Y,101084
1272,1,X,100992
1272,1,Y,100992
1273,1,X,101033
1273,1,Y,101033
1274,1,X,101052
1274,1,Y,101052
1275,1,X,100812
1275,1,Y,100812
1276,1,X,100819
1276,1,Y,100819
1277,1,X,100878
1277,1,Y,100878
1278,1,X,100604
1278,1,Y,100604
1279,1,X,100702
1279,1,Y,100702
1280,1,X,100561
1280,1,Y,100561
1281,1,X,100694
1281,1,Y,100694
1282,1,X,100773
1282,1,Y,100773
1283,1,X,100740
1283,1,Y,100740
1284,1,X,100883
1284,1,Y,100883
1285,1,X,100984
1285,1,Y,100984
1286,1,X,101004
1286,1,Y,101004
1287,1,X,100905
1287,1,Y,100905
1288,1,X,101233
1288,1,Y,101233
1289,1,X,101518
1289,1,Y,101518
1290,1,X,101218
1290,1,Y,101218
1291,1,X,101583
1291,1,Y,101583
1292,1,X,101446
1292,1,Y,101446
1293,1,X,101256
1293,1,Y,101256
1294,1,X,101554
1294,1,Y,101554
1295,1,X,101428
1295,1,Y,101428
1296,1,X,101152
1296,1,Y,101152
1297,1,X,101520
1297,1,Y,101520
1298,1,X,101429
1298,1,Y,101429
1299,1,X,101115
1299,1,Y,101115
1300,1,X,101219
1300,1,Y,101219
1301,1,X,101321
1301,1,Y,101321
1302,1,X,101083
1302,1,Y,101083
1303,1,X,100980
1303,1,Y,100980
1304,1,X,100955
1304,1,Y,100955
1305,1,X,101046
1305,1,Y,101046
1306,1,X,100785
1306,1,Y,100785
1307,1,X,100806
1307,1,Y,100806
1308,1,X,100790
1308,1,Y,100790
1309,1,X,101249
1309,1,Y,101249
1310,1,X,101297
1310,1,Y,101297
1311,1,X,101340
1311,1,Y,101340
1312,1,X,101349
1312,1,Y,101349
1313,1,X,101466
1313,1,Y,101466
1314,1,X,101585
1314,1,Y,101585
1315,1,X,101534
1315,1,Y,101534
1316,1,X,101401
1316,1,Y,101401
1317,1,X,101441
1317,1,Y,101441
1318,1,X,101502
1318,1,Y,101502
1319,1,X,101611
1319,1,Y,101611
1320,1,X,101282
1320,1,Y,101282
1321,1,X,101208
1321,1,Y,101208
1322,1,X,101090
1322,1,Y,101090
1323,1,X,100857
1323,1,Y,100857
1324,1,X,100997
1324,1,Y,100997
1325,1,X,100747
1325,1,Y,100747
1326,1,X,100728
1326,1,Y,100728
1327,1,X,100801
1327,1,Y,100801
1328,1,X,100909
1328,1,Y,100909
1329,1,X,100560
1329,1,Y,100560
1330,1,X,100738
1330,1,Y,100738
1331,1,X,101040
1331,1,Y,101040
1332,1,X,101165
1332,1,Y,101165
1333,1,X,100923
1333,1,Y,100923
1334,1,X,101005
1334,1,Y,101005
1335,1,X,100825
1335,1,Y,100825
1336,1,X,100948
1336,1,Y,100948
1337,1,X,101068
1337,1,Y,101068
1338,1,X,100668
1338,1,Y,100668
1339,1,X,100534
1339,1,Y,100534
1340,1,X,100676
1340,1,Y,100676
1341,1,X,100725
1341,1,Y,100725
1342,1,X,100874
1342,1,Y,100874
1343,1,X,100634
1343,1,Y,100634
1344,1,X,100425
1344,1,Y,100425
1345,1,X,100364
1345,1,Y,100364
1346,1,X,100477
1346,1,Y,100477
1347,1,X,100280
1347,1,Y,100280
1348,1,X,100591
1348,1,Y,100591
1349,1,X,100818
1349,1,Y,100818
1350,1,X,100810
1350,1,Y,100810
1351,1,X,100809
1351,1,Y,100809
1352,1,X,100786
1352,1,Y,100786
1353,1,X,100967
1353,1,Y,100967
1354,1,X,101014
1354,1,Y,101014
1355,1,X,101299
1355,1,Y,101299
1356,1,X,101054
1356,1,Y,101054
1357,1,X,100664
1357,1,Y,100664
1358,1,X,100504
1358,1,Y,100504
1359,1,X,100772
1359,1,Y,100772
1360,1,X,100898
1360,1,Y,100898
1361,1,X,100772
1361,1,Y,100772
1362,1,X,100553
1362,1,Y,100553
1363,1,X,100354
1363,1,Y,100354
1364,1,X,100492
1364,1,Y,100492
1365,1,X,100444
1365,1,Y,100444
1366,1,X,100591
1366,1,Y,100591
1367,1,X,100827
1367,1,Y,100827
1368,1,X,100951
1368,1,Y,100951
1369,1,X,100935
1369,1,Y,100935
1370,1,X,101160
1370,1,Y,101160
1371,1,X,101223
1371,1,Y,101223
1372,1,X,100912
1372,1,Y,100912
1373,1,X,100639
1373,1,Y,100639
1374,1,X,100509
1374,1,Y,100509
1375,1,X,100478
1375,1,Y,100478
1376,1,X,100551
1376,1,Y,100551
1377,1,X,100252
1377,1,Y,100252
1378,1,X,100111
1378,1,Y,100111
1379,1,X,99936
1379,1,Y,99936
1380,1,X,100068
1380,1,Y,100068
1381,1,X,100169
1381,1,Y,100169
1382,1,X,100086
1382,1,Y,100086
1383,1,X,99874
1383,1,Y,99874
1384,1,X,99660
1384,1,Y,99660
1385,1,X,99905
1385,1,Y,99905
1386,1,X,99758
1386,1,Y,99758
1387,1,X,99951
1387,1,Y,99951
1388,1,X,100085
1388,1,Y,100085
1389,1,X,100665
1389,1,Y,100665
1390,1,X,100752
1390,1,Y,100752
1391,1,X,100983
1391,1,Y,100983
1392,1,X,101072
1392,1,Y,101072
1393,1,X,101212
1393,1,Y,101212
1394,1,X,101304
1394,1,Y,101304
1395,1,X,101302
1395,1,Y,101302
1396,1,X,101549
1396,1,Y,101549
1397,1,X,101310
1397,1,Y,101310
1398,1,X,101300
1398,1,Y,101300
1399,1,X,101085
1399,1,Y,101085
1400,1,X,101162
1400,1,Y,101162
1401,1,X,101084
1401,1,Y,101084
1402,1,X,101330
1402,1,Y,101330
1403,1,X,101511
1403,1,Y,101511
1404,1,X,101568
1404,1,Y,101568
1405,1,X,101423
1405,1,Y,101423
1406,1,X,101190
1406,1,Y,101190
1407,1,X,101296
1407,1,Y,101296
1408,1,X,101083
1408,1,Y,101083
1409,1,X,100925
1409,1,Y,100925
1410,1,X,100793
1410,1,Y,100793
1411,1,X,100993
1411,1,Y,100993
1412,1,X,101115
1412,1,Y,101115
1413,1,X,101015
1413,1,Y,101015
1414,1,X,100617
1414,1,Y,100617
1415,1,X,100417
1415,1,Y,100417
1416,1,X,100647
1416,1,Y,100647
1417,1,X,100628
1417,1,Y,100628
1418,1,X,100586
1418,1,Y,100586
1419,1,X,100642
1419,1,Y,100642
1420,1,X,100744
1420,1,Y,100744
1421,1,X,100782
1421,1,Y,100782
1422,1,X,100735
