Time,NodeID,Alleles,VectorPopulation
771,1,X,100981
771,1,Y,0
772,1,X,100906
772,1,Y,0
773,1,X,100645
773,1,Y,0
774,1,X,100629
774,1,Y,0
775,1,X,100752
775,1,Y,0
776,1,X,100696
776,1,Y,0
777,1,X,100699
777,1,Y,0
778,1,X,100618
778,1,Y,0
779,1,X,100757
779,1,Y,0
780,1,X,100832
780,1,Y,0
781,1,X,100678
781,1,Y,0
782,1,X,100704
782,1,Y,0
783,1,X,100610
783,1,Y,0
784,1,X,100655
784,1,Y,0
785,1,X,100811
785,1,Y,0
786,1,X,101008
786,1,Y,0
787,1,X,100993
787,1,Y,0
788,1,X,101122
788,1,Y,0
789,1,X,101153
789,1,Y,0
790,1,X,100936
790,1,Y,0
791,1,X,100803
791,1,Y,0
792,1,X,100770
792,1,Y,0
793,1,X,100727
793,1,Y,0
794,1,X,100734
794,1,Y,0
795,1,X,100879
795,1,Y,0
796,1,X,100953
796,1,Y,0
797,1,X,101087
797,1,Y,0
798,1,X,100875
798,1,Y,0
799,1,X,100897
799,1,Y,0
800,1,X,100671
800,1,Y,0
801,1,X,100582
801,1,Y,0
802,1,X,100403
802,1,Y,0
803,1,X,100650
803,1,Y,0
804,1,X,100516
804,1,Y,0
805,1,X,100734
805,1,Y,0
806,1,X,100710
806,1,Y,0
807,1,X,100547
807,1,Y,0
808,1,X,100624
808,1,Y,0
809,1,X,100588
809,1,Y,0
810,1,X,100419
810,1,Y,0
811,1,X,100521
811,1,Y,0
812,1,X,100494
812,1,Y,0
813,1,X,100487
813,1,Y,0
814,1,X,100465
814,1,Y,0
815,1,X,100481
815,1,Y,0
816,1,X,100745
816,1,Y,0
817,1,X,100649
817,1,Y,0
818,1,X,100886
818,1,Y,0
819,1,X,101265
819,1,Y,0
820,1,X,101017
820,1,Y,0
821,1,X,101080
821,1,Y,0
822,1,X,101150
822,1,Y,0
823,1,X,101291
823,1,Y,0
824,1,X,101236
824,1,Y,0
825,1,X,101141
825,1,Y,0
826,1,X,101117
826,1,Y,0
827,1,X,101132
827,1,Y,0
828,1,X,101028
828,1,Y,0
829,1,X,101248
829,1,Y,0
830,1,X,101047
830,1,Y,0
831,1,X,100672
831,1,Y,0
832,1,X,100726
832,1,Y,0
833,1,X,100658
833,1,Y,0
834,1,X,100603
834,1,Y,0
835,1,X,100624
835,1,Y,0
836,1,X,100622
836,1,Y,0
837,1,X,100790
837,1,Y,0
838,1,X,100825
838,1,Y,0
839,1,X,100991
839,1,Y,0
840,1,X,101084
840,1,Y,0
841,1,X,100832
841,1,Y,0
842,1,X,101022
842,1,Y,0
843,1,X,101206
843,1,Y,0
844,1,X,101273
844,1,Y,0
845,1,X,101380
845,1,Y,0
846,1,X,101042
846,1,Y,0
847,1,X,100799
847,1,Y,0
848,1,X,100906
848,1,Y,0
849,1,X,101184
849,1,Y,0
850,1,X,100940
850,1,Y,0
851,1,X,100969
851,1,Y,0
852,1,X,101122
852,1,Y,0
853,1,X,101107
853,1,Y,0
854,1,X,100946
854,1,Y,0
855,1,X,100810
855,1,Y,0
856,1,X,100994
856,1,Y,0
857,1,X,101174
857,1,Y,0
858,1,X,101342
858,1,Y,0
859,1,X,100972
859,1,Y,0
860,1,X,100738
860,1,Y,0
861,1,X,100613
861,1,Y,0
862,1,X,100423
862,1,Y,0
863,1,X,100522
863,1,Y,0
864,1,X,100548
864,1,Y,0
865,1,X,100486
865,1,Y,0
866,1,X,100550
866,1,Y,0
867,1,X,100482
867,1,Y,0
868,1,X,100887
868,1,Y,0
869,1,X,100594
869,1,Y,0
870,1,X,100844
870,1,Y,0
871,1,X,100896
871,1,Y,0
872,1,X,100774
872,1,Y,0
873,1,X,100853
873,1,Y,0
874,1,X,100667
874,1,Y,0
875,1,X,100803
875,1,Y,0
876,1,X,100736
876,1,Y,0
877,1,X,100884
877,1,Y,0
878,1,X,100832
878,1,Y,0
879,1,X,100742
879,1,Y,0
880,1,X,100694
880,1,Y,0
881,1,X,100745
881,1,Y,0
882,1,X,100973
882,1,Y,0
883,1,X,101225
883,1,Y,0
884,1,X,101199
884,1,Y,0
885,1,X,100914
885,1,Y,0
886,1,X,101028
886,1,Y,0
887,1,X,100881
887,1,Y,0
888,1,X,100929
888,1,Y,0
889,1,X,101009
889,1,Y,0
890,1,X,100802
890,1,Y,0
891,1,X,100895
891,1,Y,0
892,1,X,100775
892,1,Y,0
893,1,X,100590
893,1,Y,0
894,1,X,100595
894,1,Y,0
895,1,X,100266
895,1,Y,0
896,1,X,100321
896,1,Y,0
897,1,X,100560
897,1,Y,0
898,1,X,100869
898,1,Y,0
899,1,X,100895
899,1,Y,0
900,1,X,100669
900,1,Y,0
901,1,X,100887
901,1,Y,0
902,1,X,101102
902,1,Y,0
903,1,X,101192
903,1,Y,0
904,1,X,101234
904,1,Y,0
905,1,X,101201
905,1,Y,0
906,1,X,101176
906,1,Y,0
907,1,X,101211
907,1,Y,0
908,1,X,101049
908,1,Y,0
909,1,X,101143
909,1,Y,0
910,1,X,101199
910,1,Y,0
911,1,X,101502
911,1,Y,0
912,1,X,101553
912,1,Y,0
913,1,X,101393
913,1,Y,0
914,1,X,101083
914,1,Y,0
915,1,X,101269
915,1,Y,0
916,1,X,101386
916,1,Y,0
917,1,X,101154
917,1,Y,0
918,1,X,101071
918,1,Y,0
919,1,X,100743
919,1,Y,0
920,1,X,100839
920,1,Y,0
921,1,X,100750
921,1,Y,0
922,1,X,100876
922,1,Y,0
923,1,X,101111
923,1,Y,0
924,1,X,101318
924,1,Y,0
925,1,X,101269
925,1,Y,0
926,1,X,101298
926,1,Y,0
927,1,X,101487
927,1,Y,0
928,1,X,101500
928,1,Y,0
929,1,X,101381
929,1,Y,0
930,1,X,101358
930,1,Y,0
931,1,X,101162
931,1,Y,0
932,1,X,100984
932,1,Y,0
933,1,X,101165
933,1,Y,0
934,1,X,101008
934,1,Y,0
935,1,X,100979
935,1,Y,0
936,1,X,100935
936,1,Y,0
937,1,X,100717
937,1,Y,0
938,1,X,100857
938,1,Y,0
939,1,X,100730
939,1,Y,0
940,1,X,100418
940,1,Y,0
941,1,X,100589
941,1,Y,0
942,1,X,100748
942,1,Y,0
943,1,X,100906
943,1,Y,0
944,1,X,100769
944,1,Y,0
945,1,X,100810
945,1,Y,0
946,1,X,100691
946,1,Y,0
947,1,X,100540
947,1,Y,0
948,1,X,100709
948,1,Y,0
949,1,X,100685
949,1,Y,0
950,1,X,100636
950,1,Y,0
951,1,X,100650
951,1,Y,0
952,1,X,100798
952,1,Y,0
953,1,X,100820
953,1,Y,0
954,1,X,101075
954,1,Y,0
955,1,X,101069
955,1,Y,0
956,1,X,101153
956,1,Y,0
957,1,X,100804
957,1,Y,0
958,1,X,100507
958,1,Y,0
959,1,X,100545
959,1,Y,0
960,1,X,100738
960,1,Y,0
961,1,X,101042
961,1,Y,0
962,1,X,101104
962,1,Y,0
963,1,X,101175
963,1,Y,0
964,1,X,101426
964,1,Y,0
965,1,X,101453
965,1,Y,0
966,1,X,101193
966,1,Y,0
967,1,X,101092
967,1,Y,0
968,1,X,101213
968,1,Y,0
969,1,X,101341
969,1,Y,0
970,1,X,101288
970,1,Y,0
971,1,X,101221
971,1,Y,0
972,1,X,101377
972,1,Y,0
973,1,X,101341
973,1,Y,0
974,1,X,101190
974,1,Y,0
975,1,X,101109
975,1,Y,0
976,1,X,100931
976,1,Y,0
977,1,X,101069
977,1,Y,0
978,1,X,101110
978,1,Y,0
979,1,X,101082
979,1,Y,0
980,1,X,101048
980,1,Y,0
981,1,X,100899
981,1,Y,0
982,1,X,100959
982,1,Y,0
983,1,X,100903
983,1,Y,0
984,1,X,100859
984,1,Y,0
985,1,X,100958
985,1,Y,0
986,1,X,100992
986,1,Y,0
987,1,X,101037
987,1,Y,0
988,1,X,101163
988,1,Y,0
989,1,X,101201
989,1,Y,0
990,1,X,101209
990,1,Y,0
991,1,X,101188
991,1,Y,0
992,1,X,101110
992,1,Y,0
993,1,X,101075
993,1,Y,0
994,1,X,101004
994,1,Y,0
995,1,X,101106
995,1,Y,0
996,1,X,101198
996,1,Y,0
997,1,X,101347
997,1,Y,0
998,1,X,101162
998,1,Y,0
999,1,X,100981
999,1,Y,0
1000,1,X,101063
1000,1,Y,0
1001,1,X,101032
1001,1,Y,0
1002,1,X,100908
1002,1,Y,0
1003,1,X,101093
1003,1,Y,0
1004,1,X,101148
1004,1,Y,0
1005,1,X,101006
1005,1,Y,0
1006,1,X,100792
1006,1,Y,0
1007,1,X,100774
1007,1,Y,0
1008,1,X,100722
1008,1,Y,0
1009,1,X,100735
1009,1,Y,0
1010,1,X,100976
1010,1,Y,0
1011,1,X,101000
1011,1,Y,0
1012,1,X,101085
1012,1,Y,0
1013,1,X,100745
1013,1,Y,0
1014,1,X,100789
1014,1,Y,0
1015,1,X,100854
1015,1,Y,0
1016,1,X,100991
1016,1,Y,0
1017,1,X,101101
1017,1,Y,0
1018,1,X,100669
1018,1,Y,0
1019,1,X,101070
1019,1,Y,0
1020,1,X,100967
1020,1,Y,0
1021,1,X,100761
1021,1,Y,0
1022,1,X,100708
1022,1,Y,0
1023,1,X,100710
1023,1,Y,0
1024,1,X,100619
1024,1,Y,0
1025,1,X,100646
1025,1,Y,0
1026,1,X,100689
1026,1,Y,0
1027,1,X,100498
1027,1,Y,0
1028,1,X,100345
1028,1,Y,0
1029,1,X,100473
1029,1,Y,0
1030,1,X,100462
1030,1,Y,0
1031,1,X,100552
1031,1,Y,0
1032,1,X,100745
1032,1,Y,0
1033,1,X,100699
1033,1,Y,0
1034,1,X,100514
1034,1,Y,0
1035,1,X,100526
1035,1,Y,0
1036,1,X,100608
1036,1,Y,0
1037,1,X,100829
1037,1,Y,0
1038,1,X,100933
1038,1,Y,0
1039,1,X,100775
1039,1,Y,0
1040,1,X,100556
1040,1,Y,0
1041,1,X,100297
1041,1,Y,0
1042,1,X,100381
1042,1,Y,0
1043,1,X,100438
1043,1,Y,0
1044,1,X,100573
1044,1,Y,0
1045,1,X,100581
1045,1,Y,0
1046,1,X,100515
1046,1,Y,0
1047,1,X,100606
1047,1,Y,0
1048,1,X,100659
1048,1,Y,0
1049,1,X,100732
1049,1,Y,0
1050,1,X,100595
1050,1,Y,0
1051,1,X,100608
1051,1,Y,0
1052,1,X,100792
1052,1,Y,0
1053,1,X,101004
1053,1,Y,0
1054,1,X,101057
1054,1,Y,0
1055,1,X,101239
1055,1,Y,0
1056,1,X,101158
1056,1,Y,0
1057,1,X,101324
1057,1,Y,0
1058,1,X,101172
1058,1,Y,0
1059,1,X,101086
1059,1,Y,0
1060,1,X,100892
1060,1,Y,0
1061,1,X,101153
1061,1,Y,0
1062,1,X,101113
1062,1,Y,0
1063,1,X,100973
1063,1,Y,0
1064,1,X,101131
1064,1,Y,0
1065,1,X,101119
1065,1,Y,0
1066,1,X,101035
1066,1,Y,0
1067,1,X,100970
1067,1,Y,0
1068,1,X,101097
1068,1,Y,0
1069,1,X,101166
1069,1,Y,0
1070,1,X,101035
1070,1,Y,0
1071,1,X,101136
1071,1,Y,0
1072,1,X,101192
1072,1,Y,0
1073,1,X,101167
1073,1,Y,0
1074,1,X,101099
1074,1,Y,0
1075,1,X,100975
1075,1,Y,0
1076,1,X,101115
1076,1,Y,0
1077,1,X,101150
1077,1,Y,0
1078,1,X,101020
1078,1,Y,0
1079,1,X,100990
1079,1,Y,0
1080,1,X,100845
1080,1,Y,0
1081,1,X,101173
1081,1,Y,0
1082,1,X,101061
1082,1,Y,0
1083,1,X,101050
1083,1,Y,0
1084,1,X,101252
1084,1,Y,0
1085,1,X,101082
1085,1,Y,0
1086,1,X,100995
1086,1,Y,0
1087,1,X,100902
1087,1,Y,0
1088,1,X,100886
1088,1,Y,0
1089,1,X,100996
1089,1,Y,0
1090,1,X,100889
1090,1,Y,0
1091,1,X,101133
1091,1,Y,0
1092,1,X,101157
1092,1,Y,0
1093,1,X,101106
1093,1,Y,0
1094,1,X,101292
1094,1,Y,0
1095,1,X,101231
1095,1,Y,0
1096,1,X,101299
1096,1,Y,0
1097,1,X,101155
1097,1,Y,0
1098,1,X,101136
1098,1,Y,0
1099,1,X,101110
1099,1,Y,0
1100,1,X,101111
1100,1,Y,0
1101,1,X,101006
1101,1,Y,0
1102,1,X,100650
1102,1,Y,0
1103,1,X,100543
1103,1,Y,0
1104,1,X,100685
1104,1,Y,0
1105,1,X,100456
1105,1,Y,0
1106,1,X,100409
1106,1,Y,0
1107,1,X,100200
1107,1,Y,0
1108,1,X,100139
1108,1,Y,0
1109,1,X,100186
1109,1,Y,0
1110,1,X,100166
1110,1,Y,0
1111,1,X,100398
1111,1,Y,0
1112,1,X,100610
1112,1,Y,0
1113,1,X,100580
1113,1,Y,0
1114,1,X,100574
1114,1,Y,0
1115,1,X,100855
1115,1,Y,0
1116,1,X,100729
1116,1,Y,0
1117,1,X,100535
1117,1,Y,0
1118,1,X,100324
1118,1,Y,0
1119,1,X,100549
1119,1,Y,0
1120,1,X,100479
1120,1,Y,0
1121,1,X,100718
1121,1,Y,0
1122,1,X,100689
1122,1,Y,0
1123,1,X,100379
1123,1,Y,0
1124,1,X,100506
1124,1,Y,0
1125,1,X,100694
1125,1,Y,0
1126,1,X,100808
1126,1,Y,0
1127,1,X,101058
1127,1,Y,0
1128,1,X,101093
1128,1,Y,0
1129,1,X,101172
1129,1,Y,0
1130,1,X,101246
1130,1,Y,0
1131,1,X,101324
1131,1,Y,0
1132,1,X,101188
1132,1,Y,0
1133,1,X,101369
1133,1,Y,0
1134,1,X,101325
1134,1,Y,0
1135,1,X,101473
1135,1,Y,0
1136,1,X,101777
1136,1,Y,0
1137,1,X,101697
1137,1,Y,0
1138,1,X,101611
1138,1,Y,0
1139,1,X,101792
1139,1,Y,0
1140,1,X,101869
1140,1,Y,0
1141,1,X,101772
1141,1,Y,0
1142,1,X,101820
1142,1,Y,0
1143,1,X,101785
1143,1,Y,0
1144,1,X,101846
1144,1,Y,0
1145,1,X,101739
1145,1,Y,0
1146,1,X,101526
1146,1,Y,0
1147,1,X,101255
1147,1,Y,0
1148,1,X,100986
1148,1,Y,0
1149,1,X,101106
1149,1,Y,0
1150,1,X,101081
1150,1,Y,0
1151,1,X,101318
1151,1,Y,0
1152,1,X,101190
1152,1,Y,0
1153,1,X,101217
1153,1,Y,0
1154,1,X,101092
1154,1,Y,0
1155,1,X,101079
1155,1,Y,0
1156,1,X,100852
1156,1,Y,0
1157,1,X,101106
1157,1,Y,0
1158,1,X,101062
1158,1,Y,0
1159,1,X,101167
1159,1,Y,0
1160,1,X,100829
1160,1,Y,0
1161,1,X,100641
1161,1,Y,0
1162,1,X,100724
1162,1,Y,0
1163,1,X,100682
1163,1,Y,0
1164,1,X,100977
1164,1,Y,0
1165,1,X,100789
1165,1,Y,0
1166,1,X,100776
1166,1,Y,0
1167,1,X,100971
1167,1,Y,0
1168,1,X,101065
1168,1,Y,0
1169,1,X,101082
1169,1,Y,0
1170,1,X,100978
1170,1,Y,0
1171,1,X,100888
1171,1,Y,0
1172,1,X,100818
1172,1,Y,0
1173,1,X,100757
1173,1,Y,0
1174,1,X,100644
1174,1,Y,0
1175,1,X,100805
1175,1,Y,0
1176,1,X,100972
1176,1,Y,0
1177,1,X,100943
1177,1,Y,0
1178,1,X,100802
1178,1,Y,0
1179,1,X,100773
1179,1,Y,0
1180,1,X,100908
1180,1,Y,0
1181,1,X,100943
1181,1,Y,0
1182,1,X,101243
1182,1,Y,0
1183,1,X,101229
1183,1,Y,0
1184,1,X,101468
1184,1,Y,0
1185,1,X,101569
1185,1,Y,0
1186,1,X,101459
1186,1,Y,0
1187,1,X,101369
1187,1,Y,0
1188,1,X,101491
1188,1,Y,0
1189,1,X,101673
1189,1,Y,0
1190,1,X,101799
1190,1,Y,0
1191,1,X,101535
1191,1,Y,0
1192,1,X,101524
1192,1,Y,0
1193,1,X,101794
1193,1,Y,0
1194,1,X,101767
1194,1,Y,0
1195,1,X,101598
1195,1,Y,0
1196,1,X,101457
1196,1,Y,0
1197,1,X,101578
1197,1,Y,0
1198,1,X,101421
1198,1,Y,0
1199,1,X,101245
1199,1,Y,0
1200,1,X,101231
1200,1,Y,0
1201,1,X,101266
1201,1,Y,0
1202,1,X,101104
1202,1,Y,0
1203,1,X,101016
1203,1,Y,0
1204,1,X,101096
1204,1,Y,0
1205,1,X,100795
1205,1,Y,0
1206,1,X,100508
1206,1,Y,0
1207,1,X,100706
1207,1,Y,0
1208,1,X,101137
1208,1,Y,0
1209,1,X,100925
1209,1,Y,0
1210,1,X,100689
1210,1,Y,0
1211,1,X,100834
1211,1,Y,0
1212,1,X,100896
1212,1,Y,0
1213,1,X,100847
1213,1,Y,0
1214,1,X,100714
1214,1,Y,0
1215,1,X,100951
1215,1,Y,0
1216,1,X,101125
1216,1,Y,0
1217,1,X,101145
1217,1,Y,0
1218,1,X,101423
1218,1,Y,0
1219,1,X,101461
1219,1,Y,0
1220,1,X,101399
1220,1,Y,0
1221,1,X,101156
1221,1,Y,0
1222,1,X,100817
1222,1,Y,0
1223,1,X,101027
1223,1,Y,0
1224,1,X,100798
1224,1,Y,0
1225,1,X,101049
1225,1,Y,0
1226,1,X,100940
1226,1,Y,0
1227,1,X,101146
1227,1,Y,0
1228,1,X,101204
1228,1,Y,0
1229,1,X,101176
1229,1,Y,0
1230,1,X,101193
1230,1,Y,0
1231,1,X,100968
1231,1,Y,0
1232,1,X,101242
1232,1,Y,0
1233,1,X,101271
1233,1,Y,0
1234,1,X,101386
1234,1,Y,0
1235,1,X,101276
1235,1,Y,0
1236,1,X,101394
1236,1,Y,0
1237,1,X,101158
1237,1,Y,0
1238,1,X,101218
1238,1,Y,0
1239,1,X,101105
1239,1,Y,0
1240,1,X,101226
1240,1,Y,0
1241,1,X,101159
1241,1,Y,0
1242,1,X,101232
1242,1,Y,0
1243,1,X,100791
1243,1,Y,0
1244,1,X,100905
1244,1,Y,0
1245,1,X,101039
1245,1,Y,0
1246,1,X,101142
1246,1,Y,0
1247,1,X,101175
1247,1,Y,0
1248,1,X,101386
1248,1,Y,0
1249,1,X,101337
1249,1,Y,0
1250,1,X,101069
1250,1,Y,0
1251,1,X,100835
1251,1,Y,0
1252,1,X,100709
1252,1,Y,0
1253,1,X,100614
1253,1,Y,0
1254,1,X,100618
1254,1,Y,0
1255,1,X,100428
1255,1,Y,0
1256,1,X,100329
1256,1,Y,0
1257,1,X,100566
1257,1,Y,0
1258,1,X,100919
1258,1,Y,0
1259,1,X,100746
1259,1,Y,0
1260,1,X,100903
1260,1,Y,0
1261,1,X,100888
1261,1,Y,0
1262,1,X,100959
1262,1,Y,0
1263,1,X,101069
1263,1,Y,0
1264,1,X,101219
1264,1,Y,0
1265,1,X,101123
1265,1,Y,0
1266,1,X,101141
1266,1,Y,0
1267,1,X,100970
1267,1,Y,0
1268,1,X,100996
1268,1,Y,0
1269,1,X,100742
1269,1,Y,0
1270,1,X,100780
1270,1,Y,0
1271,1,X,100960
1271,1,Y,0
1272,1,X,100843
1272,1,Y,0
1273,1,X,101076
1273,1,Y,0
1274,1,X,101307
1274,1,Y,0
1275,1,X,101315
1275,1,Y,0
1276,1,X,101471
1276,1,Y,0
1277,1,X,101254
1277,1,Y,0
1278,1,X,101186
1278,1,Y,0
1279,1,X,101155
1279,1,Y,0
1280,1,X,101418
1280,1,Y,0
1281,1,X,101320
1281,1,Y,0
1282,1,X,101252
1282,1,Y,0
1283,1,X,101179
1283,1,Y,0
1284,1,X,101126
1284,1,Y,0
1285,1,X,100993
1285,1,Y,0
1286,1,X,100805
1286,1,Y,0
1287,1,X,100784
1287,1,Y,0
1288,1,X,100872
1288,1,Y,0
1289,1,X,100954
1289,1,Y,0
1290,1,X,100844
1290,1,Y,0
1291,1,X,100810
1291,1,Y,0
1292,1,X,100851
1292,1,Y,0
1293,1,X,100990
1293,1,Y,0
1294,1,X,100816
1294,1,Y,0
1295,1,X,100578
1295,1,Y,0
1296,1,X,100826
1296,1,Y,0
1297,1,X,100845
1297,1,Y,0
1298,1,X,101120
1298,1,Y,0
1299,1,X,101183
1299,1,Y,0
1300,1,X,101221
1300,1,Y,0
1301,1,X,101128
1301,1,Y,0
1302,1,X,101277
1302,1,Y,0
1303,1,X,101045
1303,1,Y,0
1304,1,X,100947
1304,1,Y,0
1305,1,X,101057
1305,1,Y,0
1306,1,X,100958
1306,1,Y,0
1307,1,X,100814
1307,1,Y,0
1308,1,X,100984
1308,1,Y,0
1309,1,X,100944
1309,1,Y,0
1310,1,X,100879
1310,1,Y,0
1311,1,X,100625
1311,1,Y,0
1312,1,X,100592
1312,1,Y,0
1313,1,X,100765
1313,1,Y,0
1314,1,X,100842
1314,1,Y,0
1315,1,X,100702
1315,1,Y,0
1316,1,X,100757
1316,1,Y,0
1317,1,X,100719
1317,1,Y,0
1318,1,X,100729
1318,1,Y,0
1319,1,X,100775
1319,1,Y,0
1320,1,X,100520
1320,1,Y,0
1321,1,X,100818
1321,1,Y,0
1322,1,X,100868
1322,1,Y,0
1323,1,X,101186
1323,1,Y,0
1324,1,X,101408
1324,1,Y,0
1325,1,X,101379
1325,1,Y,0
1326,1,X,101464
1326,1,Y,0
1327,1,X,101335
1327,1,Y,0
1328,1,X,101533
1328,1,Y,0
1329,1,X,101256
1329,1,Y,0
1330,1,X,101192
1330,1,Y,0
1331,1,X,101023
1331,1,Y,0
1332,1,X,101163
1332,1,Y,0
1333,1,X,101330
1333,1,Y,0
1334,1,X,101267
1334,1,Y,0
1335,1,X,101298
1335,1,Y,0
1336,1,X,101122
1336,1,Y,0
1337,1,X,101150
1337,1,Y,0
1338,1,X,101137
1338,1,Y,0
1339,1,X,101176
1339,1,Y,0
1340,1,X,101037
1340,1,Y,0
1341,1,X,100986
1341,1,Y,0
1342,1,X,100979
1342,1,Y,0
1343,1,X,101005
1343,1,Y,0
1344,1,X,101067
1344,1,Y,0
1345,1,X,100980
1345,1,Y,0
1346,1,X,100850
1346,1,Y,0
1347,1,X,101056
1347,1,Y,0
1348,1,X,101034
1348,1,Y,0
1349,1,X,101131
1349,1,Y,0
1350,1,X,100930
1350,1,Y,0
1351,1,X,100908
1351,1,Y,0
1352,1,X,100923
1352,1,Y,0
1353,1,X,101135
1353,1,Y,0
1354,1,X,101177
1354,1,Y,0
1355,1,X,101074
1355,1,Y,0
1356,1,X,101142
1356,1,Y,0
1357,1,X,101203
1357,1,Y,0
1358,1,X,100945
1358,1,Y,0
1359,1,X,100842
1359,1,Y,0
1360,1,X,100928
1360,1,Y,0
1361,1,X,100760
1361,1,Y,0
1362,1,X,100909
1362,1,Y,0
1363,1,X,100849
1363,1,Y,0
1364,1,X,100830
1364,1,Y,0
1365,1,X,101041
1365,1,Y,0
1366,1,X,101111
1366,1,Y,0
1367,1,X,100929
1367,1,Y,0
1368,1,X,100955
1368,1,Y,0
1369,1,X,101043
1369,1,Y,0
1370,1,X,101196
1370,1,Y,0
1371,1,X,101331
1371,1,Y,0
1372,1,X,101378
1372,1,Y,0
1373,1,X,101322
1373,1,Y,0
1374,1,X,101356
1374,1,Y,0
1375,1,X,101290
1375,1,Y,0
1376,1,X,101249
1376,1,Y,0
1377,1,X,101182
1377,1,Y,0
1378,1,X,101219
1378,1,Y,0
1379,1,X,101133
1379,1,Y,0
1380,1,X,101145
1380,1,Y,0
1381,1,X,101022
1381,1,Y,0
1382,1,X,101005
1382,1,Y,0
1383,1,X,100849
1383,1,Y,0
1384,1,X,100759
1384,1,Y,0
1385,1,X,100946
1385,1,Y,0
1386,1,X,100729
1386,1,Y,0
1387,1,X,100874
1387,1,Y,0
1388,1,X,100946
1388,1,Y,0
1389,1,X,101109
1389,1,Y,0
1390,1,X,101117
1390,1,Y,0
1391,1,X,100946
1391,1,Y,0
1392,1,X,100864
1392,1,Y,0
1393,1,X,100994
1393,1,Y,0
1394,1,X,101052
1394,1,Y,0
1395,1,X,100940
1395,1,Y,0
1396,1,X,101170
1396,1,Y,0
1397,1,X,101167
1397,1,Y,0
1398,1,X,101415
1398,1,Y,0
1399,1,X,101253
1399,1,Y,0
1400,1,X,101209
1400,1,Y,0
1401,1,X,101088
1401,1,Y,0
1402,1,X,101368
1402,1,Y,0
1403,1,X,101173
1403,1,Y,0
1404,1,X,101072
1404,1,Y,0
1405,1,X,101007
1405,1,Y,0
1406,1,X,101202
1406,1,Y,0
1407,1,X,101144
1407,1,Y,0
1408,1,X,101156
1408,1,Y,0
1409,1,X,100975
1409,1,Y,0
1410,1,X,100969
1410,1,Y,0
1411,1,X,101006
1411,1,Y,0
1412,1,X,101182
1412,1,Y,0
1413,1,X,101304
1413,1,Y,0
1414,1,X,101552
1414,1,Y,0
1415,1,X,101498
1415,1,Y,0
1416,1,X,101282
1416,1,Y,0
1417,1,X,101303
1417,1,Y,0
1418,1,X,101229
1418,1,Y,0
1419,1,X,101261
1419,1,Y,0
1420,1,X,101111
1420,1,Y,0
1421,1,X,101200
1421,1,Y,0
1422,1,X,101206
1422,1,Y,0
1423,1,X,100935
1423,1,Y,0
1424,1,X,100905
1424,1,Y,0
1425,1,X,100777
1425,1,Y,0
1426,1,X,100880
1426,1,Y,0
1427,1,X,100784
1427,1,Y,0
1428,1,X,100926
1428,1,Y,0
1429,1,X,101055
1429,1,Y,0
1430,1,X,101142
1430,1,Y,0
1431,1,X,100785
1431,1,Y,0
1432,1,X,100578
1432,1,Y,0
1433,1,X,101001
1433,1,Y,0
1434,1,X,100989
1434,1,Y,0
1435,1,X,100970
1435,1,Y,0
1436,1,X,100853
1436,1,Y,0
1437,1,X,100848
1437,1,Y,0
1438,1,X,100976
1438,1,Y,0
1439,1,X,101283
1439,1,Y,0
1440,1,X,101410
1440,1,Y,0
1441,1,X,101479
1441,1,Y,0
1442,1,X,101355
1442,1,Y,0
1443,1,X,101368
1443,1,Y,0
1444,1,X,101238
1444,1,Y,0
1445,1,X,101130
1445,1,Y,0
1446,1,X,101018
1446,1,Y,0
1447,1,X,101020
1447,1,Y,0
1448,1,X,100703
1448,1,Y,0
1449,1,X,100681
1449,1,Y,0
1450,1,X,100597
1450,1,Y,0
1451,1,X,100699
1451,1,Y,0
1452,1,X,100659
1452,1,Y,0
1453,1,X,100406
1453,1,Y,0
1454,1,X,100296
1454,1,Y,0
1455,1,X,100292
1455,1,Y,0
1456,1,X,100256
1456,1,Y,0
1457,1,X,100302
1457,1,Y,0
1458,1,X,100447
1458,1,Y,0
1459,1,X,100654
1459,1,Y,0
