Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_previous_num_coital_acts,A_total_num_active_rels,A_num_active_TRANSITORY_rels,A_num_active_INFORMAL_rels,A_num_active_MARITAL_rels,A_num_active_COMMERCIAL_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_previous_num_coital_acts,B_total_num_active_rels,B_num_active_TRANSITORY_rels,B_num_active_INFORMAL_rels,B_num_active_MARITAL_rels,B_num_active_COMMERCIAL_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader
27,29,111.797,0,F,1,1,11804,0,0,42.7408,0,1,1,0,0,0,1,1,0,0,0,0,7852,0,1,29.4984,0,1,1,0,0,0,1,1,0,0,0,0
28,29,230.306,0,F,1,1,12368,0,0,22.7532,0,1,1,0,0,0,1,1,0,0,0,0,11366,0,1,26.7837,0,1,1,0,0,0,1,1,0,0,0,0
29,29,363.675,0,F,1,1,16657,0,0,17.1628,0,1,1,0,0,0,1,1,0,0,0,0,777,0,1,22.0139,0,1,1,0,0,0,1,1,0,0,0,0
30,29,425.028,0,F,1,1,16863,0,0,27.1814,0,1,1,0,0,0,1,1,0,0,0,0,9082,0,1,29.7771,0,1,1,0,0,0,1,1,0,0,0,0
31,29,55.8161,0,F,1,1,8632,0,0,17.3137,0,1,1,0,0,0,1,1,0,0,0,0,2402,0,1,18.9493,0,1,1,0,0,0,1,1,0,0,0,0
32,29,302.027,0,F,1,1,9630,0,0,22.9644,0,1,1,0,0,0,1,1,0,0,0,0,11910,0,1,20.2996,0,1,1,0,0,0,1,1,0,0,0,0
33,29,184.494,0,F,1,1,16695,0,0,26.5746,0,1,1,0,0,0,1,1,0,0,0,0,17106,0,1,25.2931,0,1,1,0,0,0,1,1,0,0,0,0
34,29,470.501,0,F,1,1,300,0,0,36.8789,0,1,1,0,0,0,1,1,0,0,0,0,12285,0,1,19.9102,0,1,1,0,0,0,1,1,0,0,0,0
35,29,579.023,0,F,1,1,2129,0,0,19.5108,0,1,1,0,0,0,1,1,0,0,0,0,15802,0,1,17.4765,0,1,1,0,0,0,1,1,0,0,0,0
36,29,363.957,0,F,1,1,3850,0,0,48.4,0,1,1,0,0,0,1,1,0,0,0,0,2511,0,1,31.342,0,1,1,0,0,0,1,1,0,0,0,0
37,29,96.0171,0,F,1,1,5512,0,0,24.8411,0,1,1,0,0,0,1,1,0,0,0,0,11604,0,1,21.075,0,1,1,0,0,0,1,1,0,0,0,0
38,29,202.859,0,F,1,1,5578,0,0,25.5419,0,1,1,0,0,0,1,1,0,0,0,0,13757,0,1,16.4401,0,1,1,0,0,0,1,1,0,0,0,0
39,29,572.365,0,F,1,1,8669,0,0,49.2255,0,1,1,0,0,0,1,1,0,0,0,0,9349,0,1,43.1051,0,1,1,0,0,0,1,1,0,0,0,0
40,29,230.69,0,F,1,1,9105,0,0,28.3207,0,1,1,0,0,0,1,1,0,0,0,0,12296,0,1,26.6779,0,1,1,0,0,0,1,1,0,0,0,0
41,29,571.044,0,F,1,1,9188,0,0,22.1173,0,1,1,0,0,0,1,1,0,0,0,0,7729,0,1,23.4568,0,1,1,0,0,0,1,1,0,0,0,0
42,29,622.414,0,F,1,1,11303,0,0,23.0089,0,1,1,0,0,0,1,1,0,0,0,0,1835,0,1,21.7045,0,1,1,0,0,0,1,1,0,0,0,0
43,29,677.037,0,F,1,1,942,0,0,18.6431,0,1,1,0,0,0,1,1,0,0,0,0,4426,0,1,18.6865,0,1,1,0,0,0,1,1,0,0,0,0
