Time,NodeID,Alleles,VectorPopulation,VectorPopulationNumDied,VectorPopulationAvgAgeAtDeath
107,1,X,97171,14482,6.72041
107,1,Y,0,0,0
107,1,a0,97171,14482,6.72041
107,1,a1,0,0,0
107,1,b0,97171,14482,6.72041
107,1,b1,0,0,0
107,1,a0.b0,97171,14482,6.72041
107,1,a1.b1,0,0,0
108,1,X,97398,14630,6.6702
108,1,Y,0,0,0
108,1,a0,97398,14630,6.6702
108,1,a1,0,0,0
108,1,b0,97398,14630,6.6702
108,1,b1,0,0,0
108,1,a0.b0,97398,14630,6.6702
108,1,a1.b1,0,0,0
109,1,X,97324,14554,6.68517
109,1,Y,0,0,0
109,1,a0,97324,14554,6.68517
109,1,a1,0,0,0
109,1,b0,97324,14554,6.68517
109,1,b1,0,0,0
109,1,a0.b0,97324,14554,6.68517
109,1,a1.b1,0,0,0
110,1,X,97508,14460,6.69737
110,1,Y,0,0,0
110,1,a0,97508,14460,6.69737
110,1,a1,0,0,0
110,1,b0,97508,14460,6.69737
110,1,b1,0,0,0
110,1,a0.b0,97508,14460,6.69737
110,1,a1.b1,0,0,0
111,1,X,97443,14732,6.5972
111,1,Y,0,0,0
111,1,a0,97443,14732,6.5972
111,1,a1,0,0,0
111,1,b0,97443,14732,6.5972
111,1,b1,0,0,0
111,1,a0.b0,97443,14732,6.5972
111,1,a1.b1,0,0,0
112,1,X,97602,14507,6.73764
112,1,Y,0,0,0
112,1,a0,97602,14507,6.73764
112,1,a1,0,0,0
112,1,b0,97602,14507,6.73764
112,1,b1,0,0,0
112,1,a0.b0,97602,14507,6.73764
112,1,a1.b1,0,0,0
113,1,X,97506,14574,6.69322
113,1,Y,0,0,0
113,1,a0,97506,14574,6.69322
113,1,a1,0,0,0
113,1,b0,97506,14574,6.69322
113,1,b1,0,0,0
113,1,a0.b0,97506,14574,6.69322
113,1,a1.b1,0,0,0
114,1,X,97486,14605,6.666
114,1,Y,0,0,0
114,1,a0,97486,14605,6.666
114,1,a1,0,0,0
114,1,b0,97486,14605,6.666
114,1,b1,0,0,0
114,1,a0.b0,97486,14605,6.666
114,1,a1.b1,0,0,0
115,1,X,97555,14531,6.70972
115,1,Y,0,0,0
115,1,a0,97555,14531,6.70972
115,1,a1,0,0,0
115,1,b0,97555,14531,6.70972
115,1,b1,0,0,0
115,1,a0.b0,97555,14531,6.70972
115,1,a1.b1,0,0,0
116,1,X,97681,14589,6.68648
116,1,Y,0,0,0
116,1,a0,97681,14589,6.68648
116,1,a1,0,0,0
116,1,b0,97681,14589,6.68648
116,1,b1,0,0,0
116,1,a0.b0,97681,14589,6.68648
116,1,a1.b1,0,0,0
117,1,X,97715,14636,6.64512
117,1,Y,0,0,0
117,1,a0,97715,14636,6.64512
117,1,a1,0,0,0
117,1,b0,97715,14636,6.64512
117,1,b1,0,0,0
117,1,a0.b0,97715,14636,6.64512
117,1,a1.b1,0,0,0
118,1,X,97555,14763,6.68001
118,1,Y,0,0,0
118,1,a0,97555,14763,6.68001
118,1,a1,0,0,0
118,1,b0,97555,14763,6.68001
118,1,b1,0,0,0
118,1,a0.b0,97555,14763,6.68001
118,1,a1.b1,0,0,0
119,1,X,97758,14666,6.58748
119,1,Y,0,0,0
119,1,a0,97758,14666,6.58748
119,1,a1,0,0,0
119,1,b0,97758,14666,6.58748
119,1,b1,0,0,0
119,1,a0.b0,97758,14666,6.58748
119,1,a1.b1,0,0,0
120,1,X,97796,14595,6.68359
120,1,Y,0,0,0
120,1,a0,97796,14595,6.68359
120,1,a1,0,0,0
120,1,b0,97796,14595,6.68359
120,1,b1,0,0,0
120,1,a0.b0,97796,14595,6.68359
120,1,a1.b1,0,0,0
121,1,X,97474,14801,6.72678
121,1,Y,0,0,0
121,1,a0,97474,14801,6.72678
121,1,a1,0,0,0
121,1,b0,97474,14801,6.72678
121,1,b1,0,0,0
121,1,a0.b0,97474,14801,6.72678
121,1,a1.b1,0,0,0
122,1,X,97891,14321,6.68752
122,1,Y,0,0,0
122,1,a0,97891,14321,6.68752
122,1,a1,0,0,0
122,1,b0,97891,14321,6.68752
122,1,b1,0,0,0
122,1,a0.b0,97891,14321,6.68752
122,1,a1.b1,0,0,0
123,1,X,97504,14802,6.56242
123,1,Y,0,0,0
123,1,a0,97504,14802,6.56242
123,1,a1,0,0,0
123,1,b0,97504,14802,6.56242
123,1,b1,0,0,0
123,1,a0.b0,97504,14802,6.56242
123,1,a1.b1,0,0,0
124,1,X,97501,14613,6.62547
124,1,Y,0,0,0
124,1,a0,97501,14613,6.62547
124,1,a1,0,0,0
124,1,b0,97501,14613,6.62547
124,1,b1,0,0,0
124,1,a0.b0,97501,14613,6.62547
124,1,a1.b1,0,0,0
125,1,X,97514,14655,6.66182
125,1,Y,0,0,0
125,1,a0,97514,14655,6.66182
125,1,a1,0,0,0
125,1,b0,97514,14655,6.66182
125,1,b1,0,0,0
125,1,a0.b0,97514,14655,6.66182
125,1,a1.b1,0,0,0
126,1,X,97338,14725,6.68312
126,1,Y,0,0,0
126,1,a0,97338,14725,6.68312
126,1,a1,444,0,0
126,1,b0,97338,14725,6.68312
126,1,b1,444,0,0
126,1,a0.b0,97338,14725,6.68312
126,1,a1.b1,444,0,0
127,1,X,97045,14738,6.76367
127,1,Y,0,0,0
127,1,a0,97045,14738,6.76367
127,1,a1,729,81,1
127,1,b0,97045,14738,6.76367
127,1,b1,729,81,1
127,1,a0.b0,97045,14738,6.76367
127,1,a1.b1,729,81,1
128,1,X,97270,14310,6.65556
128,1,Y,0,0,0
128,1,a0,97270,14310,6.65556
128,1,a1,968,96,1.36458
128,1,b0,97270,14310,6.65556
128,1,b1,968,96,1.36458
128,1,a0.b0,97270,14310,6.65556
128,1,a1.b1,968,96,1.36458
129,1,X,97194,14672,6.67803
129,1,Y,0,0,0
129,1,a0,97194,14672,6.67803
129,1,a1,1407,122,1.59836
129,1,b0,97194,14672,6.67803
129,1,b1,1407,122,1.59836
129,1,a0.b0,97194,14672,6.67803
129,1,a1.b1,1407,122,1.59836
130,1,X,97356,14558,6.70284
130,1,Y,0,0,0
130,1,a0,97356,14558,6.70284
130,1,a1,1663,248,2.05645
130,1,b0,97356,14558,6.70284
130,1,b1,1663,248,2.05645
130,1,a0.b0,97356,14558,6.70284
130,1,a1.b1,1663,248,2.05645
131,1,X,97632,14498,6.61926
131,1,Y,0,0,0
131,1,a0,97632,14498,6.61926
131,1,a1,1885,249,2.4257
131,1,b0,97632,14498,6.61926
131,1,b1,1885,249,2.4257
131,1,a0.b0,97632,14498,6.61926
131,1,a1.b1,1885,249,2.4257
132,1,X,97839,14531,6.61758
132,1,Y,0,0,0
132,1,a0,97839,14531,6.61758
132,1,a1,2219,253,2.74704
132,1,b0,97839,14531,6.61758
132,1,b1,2219,253,2.74704
132,1,a0.b0,97839,14531,6.61758
132,1,a1.b1,2219,253,2.74704
133,1,X,97790,14806,6.76895
133,1,Y,0,0,0
133,1,a0,97790,14806,6.76895
133,1,a1,2358,338,3.2071
133,1,b0,97790,14806,6.76895
133,1,b1,2358,338,3.2071
133,1,a0.b0,97790,14806,6.76895
133,1,a1.b1,2358,338,3.2071
134,1,X,97961,14503,6.68917
134,1,Y,0,0,0
134,1,a0,97961,14503,6.68917
134,1,a1,2503,324,3.56481
134,1,b0,97961,14503,6.68917
134,1,b1,2503,324,3.56481
134,1,a0.b0,97961,14503,6.68917
134,1,a1.b1,2503,324,3.56481
135,1,X,98008,14571,6.64553
135,1,Y,0,0,0
135,1,a0,98008,14571,6.64553
135,1,a1,2645,331,3.6435
135,1,b0,98008,14571,6.64553
135,1,b1,2645,331,3.6435
135,1,a0.b0,98008,14571,6.64553
135,1,a1.b1,2645,331,3.6435
136,1,X,97636,14796,6.68829
136,1,Y,0,0,0
136,1,a0,97636,14796,6.68829
136,1,a1,2651,385,4.15065
136,1,b0,97636,14796,6.68829
136,1,b1,2651,385,4.15065
136,1,a0.b0,97636,14796,6.68829
136,1,a1.b1,2651,385,4.15065
137,1,X,97541,14605,6.64478
137,1,Y,0,0,0
137,1,a0,97541,14605,6.64478
137,1,a1,2633,392,4.68622
137,1,b0,97541,14605,6.64478
137,1,b1,2633,392,4.68622
137,1,a0.b0,97541,14605,6.64478
137,1,a1.b1,2633,392,4.68622
138,1,X,97592,14628,6.71418
138,1,Y,0,0,0
138,1,a0,97592,14628,6.71418
138,1,a1,2659,375,4.85067
138,1,b0,97592,14628,6.71418
138,1,b1,2659,375,4.85067
138,1,a0.b0,97592,14628,6.71418
138,1,a1.b1,2659,375,4.85067
139,1,X,97397,14768,6.62263
139,1,Y,0,0,0
139,1,a0,97397,14768,6.62263
139,1,a1,2521,422,5.3436
139,1,b0,97397,14768,6.62263
139,1,b1,2521,422,5.3436
139,1,a0.b0,97397,14768,6.62263
139,1,a1.b1,2521,422,5.3436
140,1,X,97320,14570,6.70659
140,1,Y,0,0,0
140,1,a0,97320,14570,6.70659
140,1,a1,2442,389,5.67352
140,1,b0,97320,14570,6.70659
140,1,b1,2442,389,5.67352
140,1,a0.b0,97320,14570,6.70659
140,1,a1.b1,2442,389,5.67352
141,1,X,97359,14455,6.6633
141,1,Y,0,0,0
141,1,a0,97359,14455,6.6633
141,1,a1,2348,351,5.90598
141,1,b0,97359,14455,6.6633
141,1,b1,2348,351,5.90598
141,1,a0.b0,97359,14455,6.6633
141,1,a1.b1,2348,351,5.90598
142,1,X,97127,14679,6.7694
142,1,Y,0,0,0
142,1,a0,97127,14679,6.7694
142,1,a1,2198,379,6.43799
142,1,b0,97127,14679,6.7694
142,1,b1,2198,379,6.43799
142,1,a0.b0,97127,14679,6.7694
142,1,a1.b1,2198,379,6.43799
143,1,X,97375,14595,6.69784
143,1,Y,0,0,0
143,1,a0,97375,14595,6.69784
143,1,a1,2090,339,7.33038
143,1,b0,97375,14595,6.69784
143,1,b1,2090,339,7.33038
143,1,a0.b0,97375,14595,6.69784
143,1,a1.b1,2090,339,7.33038
144,1,X,97064,14735,6.66766
144,1,Y,0,0,0
144,1,a0,97064,14735,6.66766
144,1,a1,1919,333,6.76276
144,1,b0,97064,14735,6.66766
144,1,b1,1919,333,6.76276
144,1,a0.b0,97064,14735,6.66766
144,1,a1.b1,1919,333,6.76276
145,1,X,96913,14616,6.68117
145,1,Y,0,0,0
145,1,a0,96913,14616,6.68117
145,1,a1,1785,306,7.15033
145,1,b0,96913,14616,6.68117
145,1,b1,1785,306,7.15033
145,1,a0.b0,96913,14616,6.68117
145,1,a1.b1,1785,306,7.15033
146,1,X,96948,14475,6.6313
146,1,Y,0,0,0
146,1,a0,96948,14475,6.6313
146,1,a1,1668,276,7.88768
146,1,b0,96948,14475,6.6313
146,1,b1,1668,276,7.88768
146,1,a0.b0,96948,14475,6.6313
146,1,a1.b1,1668,276,7.88768
147,1,X,97264,14448,6.67622
147,1,Y,0,0,0
147,1,a0,97264,14448,6.67622
147,1,a1,1518,278,7.97842
147,1,b0,97264,14448,6.67622
147,1,b1,1518,278,7.97842
147,1,a0.b0,97264,14448,6.67622
147,1,a1.b1,1518,278,7.97842
148,1,X,97218,14645,6.65613
148,1,Y,0,0,0
148,1,a0,97218,14645,6.65613
148,1,a1,1368,242,8.00413
148,1,b0,97218,14645,6.65613
148,1,b1,1368,242,8.00413
148,1,a0.b0,97218,14645,6.65613
148,1,a1.b1,1368,242,8.00413
149,1,X,97060,14616,6.7043
149,1,Y,0,0,0
149,1,a0,97060,14616,6.7043
149,1,a1,1228,227,9.2467
149,1,b0,97060,14616,6.7043
149,1,b1,1228,227,9.2467
149,1,a0.b0,97060,14616,6.7043
149,1,a1.b1,1228,227,9.2467
150,1,X,96622,14743,6.67788
150,1,Y,0,0,0
150,1,a0,96622,14743,6.67788
150,1,a1,1106,190,9.35789
150,1,b0,96622,14743,6.67788
150,1,b1,1106,190,9.35789
150,1,a0.b0,96622,14743,6.67788
150,1,a1.b1,1106,190,9.35789
151,1,X,96575,14728,6.63973
151,1,Y,0,0,0
151,1,a0,96575,14728,6.63973
151,1,a1,996,181,9.45304
151,1,b0,96575,14728,6.63973
151,1,b1,996,181,9.45304
151,1,a0.b0,96575,14728,6.63973
151,1,a1.b1,996,181,9.45304
152,1,X,96767,14418,6.66556
152,1,Y,0,0,0
152,1,a0,96765,14418,6.66556
152,1,a1,1127,142,9.54225
152,1,b0,96765,14418,6.66556
152,1,b1,1132,142,9.54225
152,1,a0.b0,96765,14418,6.66556
152,1,a1.b1,1115,142,9.54225
153,1,X,96816,14426,6.64314
153,1,Y,0,0,0
153,1,a0,96815,14425,6.64354
153,1,a1,1147,203,7.71429
153,1,b0,96815,14425,6.64354
153,1,b1,1144,204,7.68137
153,1,a0.b0,96815,14425,6.64354
153,1,a1.b1,1127,201,7.78109
154,1,X,96922,14455,6.66468
154,1,Y,0,0,0
154,1,a0,96918,14454,6.66501
154,1,a1,1168,215,8.66977
154,1,b0,96918,14454,6.66501
154,1,b1,1172,211,8.80095
154,1,a0.b0,96918,14454,6.66501
154,1,a1.b1,1146,211,8.80095
155,1,X,97004,14639,6.64028
155,1,Y,0,0,0
155,1,a0,96992,14639,6.64028
155,1,a1,1434,164,7.76829
155,1,b0,96992,14639,6.64028
155,1,b1,1434,166,7.71084
155,1,a0.b0,96992,14639,6.64028
155,1,a1.b1,1394,161,7.8882
156,1,X,96955,14614,6.62933
156,1,Y,0,0,0
156,1,a0,96943,14612,6.6301
156,1,a1,1626,210,5.89048
156,1,b0,96943,14612,6.6301
156,1,b1,1624,211,5.891
156,1,a0.b0,96943,14612,6.6301
156,1,a1.b1,1572,204,6.01471
157,1,X,97016,14419,6.62827
157,1,Y,0,0,0
157,1,a0,96999,14418,6.62852
157,1,a1,1862,227,5.53745
157,1,b0,96997,14418,6.62852
157,1,b1,1854,228,5.53509
157,1,a0.b0,96997,14418,6.62852
157,1,a1.b1,1798,219,5.6758
158,1,X,96942,14465,6.72914
158,1,Y,0,0,0
158,1,a0,96920,14461,6.73031
158,1,a1,2251,262,5.31679
158,1,b0,96917,14461,6.73031
158,1,b1,2248,258,5.35659
158,1,a0.b0,96916,14461,6.73031
158,1,a1.b1,2164,253,5.41107
159,1,X,96770,14761,6.70449
159,1,Y,0,0,0
159,1,a0,96749,14759,6.70499
159,1,a1,2457,338,5.05621
159,1,b0,96747,14758,6.70538
159,1,b1,2462,339,5.0413
159,1,a0.b0,96746,14758,6.70538
159,1,a1.b1,2358,326,5.13497
160,1,X,97096,14383,6.55885
160,1,Y,0,0,0
160,1,a0,97067,14381,6.55949
160,1,a1,2634,370,4.45946
160,1,b0,97070,14380,6.55974
160,1,b1,2652,365,4.47671
160,1,a0.b0,97065,14380,6.55974
160,1,a1.b1,2534,353,4.53258
161,1,X,97404,14615,6.67875
161,1,Y,0,0,0
161,1,a0,97373,14611,6.67976
161,1,a1,2975,363,4.5427
161,1,b0,97375,14611,6.67976
161,1,b1,2982,373,4.53083
161,1,a0.b0,97370,14611,6.67976
161,1,a1.b1,2852,348,4.58333
162,1,X,97444,14524,6.65616
162,1,Y,0,0,0
162,1,a0,97410,14520,6.65668
162,1,a1,3168,476,4.72059
162,1,b0,97412,14520,6.65668
162,1,b1,3174,481,4.68399
162,1,a0.b0,97407,14520,6.65668
162,1,a1.b1,3029,458,4.76419
163,1,X,97665,14327,6.77825
163,1,Y,0,0,0
163,1,a0,97633,14319,6.77952
163,1,a1,3334,474,4.40084
163,1,b0,97635,14319,6.77952
163,1,b1,3335,467,4.43683
163,1,a0.b0,97630,14319,6.77952
163,1,a1.b1,3187,449,4.46993
164,1,X,97687,14753,6.64184
164,1,Y,0,0,0
164,1,a0,97649,14747,6.64345
164,1,a1,3587,481,4.63825
164,1,b0,97651,14746,6.64343
164,1,b1,3588,483,4.68944
164,1,a0.b0,97645,14746,6.64343
164,1,a1.b1,3425,463,4.69546
165,1,X,97446,14684,6.61135
165,1,Y,0,0,0
165,1,a0,97405,14676,6.61291
165,1,a1,3684,561,4.84314
165,1,b0,97406,14676,6.61311
165,1,b1,3688,555,4.82883
165,1,a0.b0,97401,14675,6.61308
165,1,a1.b1,3523,535,4.88037
166,1,X,97819,14353,6.62997
166,1,Y,0,0,0
166,1,a0,97774,14349,6.63043
166,1,a1,3776,542,4.66236
166,1,b0,97774,14349,6.63043
166,1,b1,3774,534,4.70037
166,1,a0.b0,97769,14349,6.63043
166,1,a1.b1,3603,519,4.71676
167,1,X,97623,14755,6.6837
167,1,Y,0,0,0
167,1,a0,97584,14746,6.68541
167,1,a1,3898,536,5.21455
167,1,b0,97582,14746,6.68527
167,1,b1,3885,535,5.23551
167,1,a0.b0,97579,14744,6.6855
167,1,a1.b1,3710,517,5.24952
168,1,X,97679,14607,6.62203
168,1,Y,0,0,0
168,1,a0,97633,14603,6.62227
168,1,a1,3934,589,5.27165
168,1,b0,97634,14603,6.62227
168,1,b1,3917,591,5.27073
168,1,a0.b0,97628,14603,6.62227
168,1,a1.b1,3746,562,5.29893
169,1,X,97773,14566,6.64932
169,1,Y,0,0,0
169,1,a0,97727,14558,6.65098
169,1,a1,3966,569,5.49561
169,1,b0,97729,14557,6.65123
169,1,b1,3964,565,5.55575
169,1,a0.b0,97722,14557,6.65123
169,1,a1.b1,3789,542,5.54797
170,1,X,98056,14326,6.74103
170,1,Y,0,0,0
170,1,a0,98014,14318,6.74214
170,1,a1,3942,572,5.51748
170,1,b0,98015,14319,6.74167
170,1,b1,3949,560,5.49286
170,1,a0.b0,98010,14317,6.7424
170,1,a1.b1,3771,537,5.46182
171,1,X,97854,14684,6.68231
171,1,Y,0,0,0
171,1,a0,97811,14678,6.68238
171,1,a1,3888,567,5.85362
171,1,b0,97811,14679,6.68268
171,1,b1,3873,582,5.88316
171,1,a0.b0,97807,14678,6.68238
171,1,a1.b1,3713,545,5.80367
172,1,X,97902,14597,6.69569
172,1,Y,0,0,0
172,1,a0,97859,14591,6.69536
172,1,a1,3817,587,6.1891
172,1,b0,97859,14591,6.69563
172,1,b1,3811,591,6.15398
172,1,a0.b0,97856,14589,6.69546
172,1,a1.b1,3645,564,6.16667
173,1,X,98076,14520,6.74966
173,1,Y,0,0,0
173,1,a0,98037,14513,6.74947
173,1,a1,3736,566,6.32155
173,1,b0,98037,14513,6.74947
173,1,b1,3725,569,6.29877
173,1,a0.b0,98034,14513,6.74947
173,1,a1.b1,3551,550,6.30545
174,1,X,97897,14778,6.69867
174,1,Y,0,0,0
174,1,a0,97860,14774,6.69873
174,1,a1,3596,558,6.34588
174,1,b0,97860,14774,6.69846
174,1,b1,3585,554,6.27617
174,1,a0.b0,97858,14773,6.6985
174,1,a1.b1,3420,528,6.25379
175,1,X,97855,14641,6.71484
175,1,Y,0,0,0
175,1,a0,97814,14638,6.7156
175,1,a1,3461,533,6.72045
175,1,b0,97813,14639,6.71535
175,1,b1,3462,529,6.73913
175,1,a0.b0,97811,14638,6.7156
175,1,a1.b1,3292,510,6.75686
176,1,X,97533,14735,6.70723
176,1,Y,0,0,0
176,1,a0,97492,14733,6.70739
176,1,a1,3308,532,6.97368
176,1,b0,97491,14733,6.70739
176,1,b1,3316,532,6.90414
176,1,a0.b0,97489,14733,6.70739
176,1,a1.b1,3139,511,6.95499
177,1,X,97577,14685,6.69642
177,1,Y,0,0,0
177,1,a0,97538,14681,6.69566
177,1,a1,3203,472,7.25424
177,1,b0,97537,14681,6.69566
177,1,b1,3212,471,7.25053
177,1,a0.b0,97535,14681,6.69566
177,1,a1.b1,3033,451,7.3459
178,1,X,97492,14671,6.67685
178,1,Y,0,0,0
178,1,a0,97455,14664,6.67567
178,1,a1,3089,513,7.79142
178,1,b0,97454,14664,6.67567
178,1,b1,3102,510,7.67843
178,1,a0.b0,97452,14664,6.67567
178,1,a1.b1,2927,484,7.75207
179,1,X,97522,14410,6.56405
179,1,Y,0,0,0
179,1,a0,97488,14406,6.56456
179,1,a1,3009,475,7.59579
179,1,b0,97487,14406,6.56456
179,1,b1,3011,475,7.66526
179,1,a0.b0,97485,14406,6.56456
179,1,a1.b1,2845,450,7.61111
180,1,X,97520,14664,6.74454
180,1,Y,0,0,0
180,1,a0,97484,14659,6.74364
180,1,a1,2980,486,7.20988
180,1,b0,97482,14659,6.74364
180,1,b1,2986,484,7.29339
180,1,a0.b0,97480,14659,6.74364
180,1,a1.b1,2820,460,7.23696
181,1,X,97529,14737,6.654
181,1,Y,0,0,0
181,1,a0,97491,14732,6.65415
181,1,a1,3069,441,7.97279
181,1,b0,97492,14731,6.6542
181,1,b1,3062,435,7.94023
181,1,a0.b0,97488,14731,6.6542
181,1,a1.b1,2884,416,8.01202
182,1,X,97415,14652,6.68291
182,1,Y,0,0,0
182,1,a0,97377,14648,6.68214
182,1,a1,3079,479,7.238
182,1,b0,97377,14649,6.68175
182,1,b1,3060,483,7.28157
182,1,a0.b0,97373,14648,6.68214
182,1,a1.b1,2888,452,7.23009
183,1,X,97527,14516,6.68083
183,1,Y,0,0,0
183,1,a0,97489,14509,6.68151
183,1,a1,3146,473,6.74841
183,1,b0,97487,14510,6.68112
183,1,b1,3150,454,6.85903
183,1,a0.b0,97484,14509,6.68151
183,1,a1.b1,2957,438,6.90868
184,1,X,97717,14708,6.65617
184,1,Y,0,0,0
184,1,a0,97676,14701,6.65485
184,1,a1,3359,473,6.86258
184,1,b0,97675,14700,6.65503
184,1,b1,3342,482,6.78008
184,1,a0.b0,97671,14700,6.65503
184,1,a1.b1,3133,453,6.81457
185,1,X,97259,14892,6.68272
185,1,Y,0,0,0
185,1,a0,97216,14884,6.68187
185,1,a1,3432,506,6.47628
185,1,b0,97213,14887,6.68214
185,1,b1,3432,496,6.54032
185,1,a0.b0,97210,14883,6.68125
185,1,a1.b1,3193,474,6.57384
186,1,X,97316,14612,6.58219
186,1,Y,0,0,0
186,1,a0,97272,14605,6.58281
186,1,a1,3618,494,6.17409
186,1,b0,97271,14603,6.58358
186,1,b1,3594,493,6.22515
186,1,a0.b0,97267,14603,6.58358
186,1,a1.b1,3348,466,6.22961
187,1,X,97662,14409,6.70428
187,1,Y,0,0,0
187,1,a0,97613,14403,6.7052
187,1,a1,3935,533,5.9606
187,1,b0,97612,14401,6.70585
187,1,b1,3885,537,6.19553
187,1,a0.b0,97607,14401,6.70585
187,1,a1.b1,3626,500,6.054
188,1,X,97474,14689,6.6351
188,1,Y,0,0,0
188,1,a0,97425,14679,6.63574
188,1,a1,4142,609,5.66667
188,1,b0,97421,14680,6.63542
188,1,b1,4097,590,5.98644
188,1,a0.b0,97417,14679,6.63574
188,1,a1.b1,3818,555,5.83604
189,1,X,97401,14543,6.66774
189,1,Y,0,0,0
189,1,a0,97344,14542,6.66724
189,1,a1,4345,594,5.38721
189,1,b0,97343,14541,6.66763
189,1,b1,4283,585,5.42222
189,1,a0.b0,97336,14541,6.66763
189,1,a1.b1,4003,538,5.44424
190,1,X,97458,14695,6.72923
190,1,Y,0,0,0
190,1,a0,97393,14689,6.72898
190,1,a1,4738,577,5.68458
190,1,b0,97396,14690,6.72886
190,1,b1,4659,590,5.62542
190,1,a0.b0,97384,14689,6.72898
190,1,a1.b1,4359,538,5.71747
191,1,X,97357,14607,6.72725
191,1,Y,0,0,0
191,1,a0,97290,14597,6.72864
191,1,a1,4908,735,5.49524
191,1,b0,97292,14597,6.7283
191,1,b1,4858,717,5.41144
191,1,a0.b0,97281,14595,6.72888
191,1,a1.b1,4529,667,5.48576
192,1,X,97320,14538,6.58921
192,1,Y,0,0,0
192,1,a0,97250,14532,6.59035
192,1,a1,5115,724,5.57044
192,1,b0,97249,14533,6.59024
192,1,b1,5018,725,5.48552
192,1,a0.b0,97240,14531,6.59053
192,1,a1.b1,4698,670,5.58657
193,1,X,97159,14643,6.67377
193,1,Y,0,0,0
193,1,a0,97079,14633,6.67573
193,1,a1,5400,757,5.34346
193,1,b0,97081,14632,6.67612
193,1,b1,5284,747,5.49933
193,1,a0.b0,97068,14632,6.67612
193,1,a1.b1,4939,700,5.45857
194,1,X,96912,14703,6.71441
194,1,Y,0,0,0
194,1,a0,96824,14690,6.71518
194,1,a1,5593,813,5.71464
194,1,b0,96825,14691,6.71479
194,1,b1,5454,805,5.65963
194,1,a0.b0,96810,14690,6.71518
194,1,a1.b1,5084,758,5.67546
195,1,X,96763,14610,6.67139
195,1,Y,0,0,0
195,1,a0,96675,14594,6.67274
195,1,a1,5775,835,5.33653
195,1,b0,96674,14595,6.67297
195,1,b1,5605,834,5.26139
195,1,a0.b0,96660,14591,6.67384
195,1,a1.b1,5252,766,5.30679
196,1,X,96826,14507,6.72951
196,1,Y,0,0,0
196,1,a0,96727,14492,6.72992
196,1,a1,6035,830,5.56627
196,1,b0,96732,14492,6.72902
196,1,b1,5885,782,5.62532
196,1,a0.b0,96715,14489,6.72924
196,1,a1.b1,5516,736,5.62772
197,1,X,96595,14666,6.61319
197,1,Y,0,0,0
197,1,a0,96490,14657,6.61561
197,1,a1,6112,939,5.28009
197,1,b0,96494,14657,6.61588
197,1,b1,5961,915,5.45902
197,1,a0.b0,96477,14656,6.61579
197,1,a1.b1,5571,864,5.37384
198,1,X,96505,14497,6.74464
198,1,Y,0,0,0
198,1,a0,96395,14484,6.74765
198,1,a1,6228,891,5.48485
198,1,b0,96396,14484,6.74751
198,1,b1,6036,905,5.58895
198,1,a0.b0,96377,14483,6.7477
198,1,a1.b1,5666,829,5.54885
199,1,X,96492,14561,6.74294
199,1,Y,0,0,0
199,1,a0,96374,14548,6.74299
199,1,a1,6389,862,5.82019
199,1,b0,96374,14548,6.74251
199,1,b1,6213,813,5.73801
199,1,a0.b0,96356,14546,6.74302
199,1,a1.b1,5820,761,5.85283
200,1,X,96628,14504,6.66147
200,1,Y,0,0,0
200,1,a0,96515,14484,6.66404
200,1,a1,6510,929,5.44887
200,1,b0,96510,14488,6.66303
200,1,b1,6333,898,5.39087
200,1,a0.b0,96497,14483,6.66361
200,1,a1.b1,5924,845,5.42604
201,1,X,96461,14551,6.66305
201,1,Y,0,0,0
201,1,a0,96343,14541,6.6633
201,1,a1,6594,945,5.91429
201,1,b0,96343,14539,6.66373
201,1,b1,6427,923,5.90466
201,1,a0.b0,96327,14537,6.66348
201,1,a1.b1,6010,863,5.91078
202,1,X,96637,14262,6.6816
202,1,Y,0,0,0
202,1,a0,96522,14246,6.68152
202,1,a1,6545,968,5.99277
202,1,b0,96523,14246,6.68174
202,1,b1,6363,948,6.05063
202,1,a0.b0,96508,14244,6.68169
202,1,a1.b1,5941,888,6.07095
203,1,X,96788,14478,6.72289
203,1,Y,0,0,0
203,1,a0,96677,14459,6.72349
203,1,a1,6598,949,6.21075
203,1,b0,96673,14460,6.72358
203,1,b1,6414,928,6.24677
203,1,a0.b0,96660,14458,6.72368
203,1,a1.b1,6004,859,6.22352
204,1,X,96935,14480,6.62072
204,1,Y,0,0,0
204,1,a0,96829,14464,6.62251
204,1,a1,6511,1013,6.22113
204,1,b0,96825,14464,6.6223
204,1,b1,6343,986,6.20284
204,1,a0.b0,96811,14463,6.62255
204,1,a1.b1,5927,921,6.23453
205,1,X,96820,14649,6.64912
205,1,Y,0,0,0
205,1,a0,96715,14630,6.64853
205,1,a1,6476,978,6.47853
205,1,b0,96709,14631,6.64924
205,1,b1,6298,954,6.39623
205,1,a0.b0,96696,14628,6.64903
205,1,a1.b1,5881,898,6.45434
206,1,X,97130,14395,6.65905
206,1,Y,0,0,0
206,1,a0,97021,14384,6.65858
206,1,a1,6410,988,6.53239
206,1,b0,97020,14379,6.65881
206,1,b1,6233,961,6.47242
206,1,a0.b0,97006,14379,6.65881
206,1,a1.b1,5828,888,6.4955
207,1,X,97181,14588,6.66089
207,1,Y,0,0,0
207,1,a0,97067,14575,6.65695
207,1,a1,6464,925,6.63784
207,1,b0,97068,14575,6.65695
207,1,b1,6261,911,6.63666
