Time,NodeID,Species,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,AvailableHabitat,EggCrowdingCorrection
307,340461476,pyrethroid_resistant,997,14840,1397,2637,10806,30570,30086,185119,681800,340900,0,0,3798,183,2933,0,1497,1893,384,25787.6,0.0395737
307,340461476,carbamate_resistant,997,12084,939,2129,9016,30571,30484,184168,590200,295100,0,0,3025,140,3023,0,1220,2252,342,26738.6,0.0447218
307,340461476,organochlorines_resistant,997,14961,1359,2678,10924,30658,30470,184896,682160,341080,0,0,3831,178,2908,0,1488,1851,444,26010.6,0.0410493
308,340461476,pyrethroid_resistant,997,14258,1304,2518,10436,30633,30393,184694,521840,260920,0,0,3364,133,2830,0,1419,1662,331,26212.6,0.0378229
308,340461476,carbamate_resistant,997,11487,821,1960,8706,30562,30417,184817,443200,221600,0,0,2786,80,2881,0,1192,2020,266,26089.6,0.0453043
308,340461476,organochlorines_resistant,997,14411,1240,2515,10656,30877,30317,184751,525960,262980,0,0,3315,142,2959,0,1440,1719,350,26155.6,0.0381298
309,340461476,pyrethroid_resistant,997,14060,1176,2348,10536,30676,30170,184389,512000,256000,0,0,3239,143,3116,0,1324,1609,381,26517.6,0.0502312
309,340461476,carbamate_resistant,997,11153,728,1817,8608,30628,30348,184290,425360,212680,0,0,2556,81,2985,0,1150,1917,252,26616.6,0.0588665
309,340461476,organochlorines_resistant,997,13979,1165,2333,10481,30806,30053,184713,532160,266080,0,0,3245,130,2935,0,1354,1665,348,26193.6,0.0497293
310,340461476,pyrethroid_resistant,997,13589,977,2312,10300,30557,30306,184579,537800,268900,0,0,3373,139,2857,0,1353,1640,335,26327.6,0.0517922
310,340461476,carbamate_resistant,997,10814,575,1737,8502,30646,30107,184713,426240,213120,0,0,2558,88,2994,0,1075,1984,274,26193.6,0.0625743
310,340461476,organochlorines_resistant,997,13652,978,2219,10455,30764,30013,184552,540880,270440,0,0,3296,132,2981,0,1322,1637,349,26354.6,0.0492213
311,340461476,pyrethroid_resistant,997,13285,873,2252,10160,30637,30499,184460,485920,242960,0,0,3140,97,2920,0,1328,1581,315,26446.6,0.0489543
311,340461476,carbamate_resistant,997,10682,515,1709,8458,30707,30141,184905,395240,197620,0,0,2555,52,2954,0,971,1901,214,26001.6,0.0614528
311,340461476,organochlorines_resistant,997,13350,864,2160,10326,30835,29911,184565,466200,233100,0,0,3157,103,2956,0,1327,1615,316,26341.6,0.0487255
312,340461476,pyrethroid_resistant,997,13160,795,2202,10163,30620,30567,184786,450000,225000,0,0,3009,75,3014,0,1291,1539,309,26120.6,0.0544259
312,340461476,carbamate_resistant,997,10479,443,1689,8347,30690,30248,184500,368880,184440,0,0,2502,53,2880,0,1012,1821,250,26406.6,0.0657869
312,340461476,organochlorines_resistant,997,12951,730,2150,10071,30960,30121,184628,465040,232520,0,0,3040,76,2824,0,1298,1615,310,26278.6,0.0565028
313,340461476,pyrethroid_resistant,997,12930,712,2170,10048,30551,30499,184385,474280,237140,0,0,3130,97,3015,0,1275,1616,354,26521.6,0.0580458
313,340461476,carbamate_resistant,997,10393,359,1678,8356,30701,30128,184684,365200,182600,0,0,2439,49,2978,0,1001,1806,257,26222.6,0.0715859
313,340461476,organochlorines_resistant,997,12759,640,2154,9965,30934,30520,184628,465280,232640,0,0,3019,78,2878,0,1206,1547,317,26278.6,0.0565083
314,340461476,pyrethroid_resistant,997,12796,614,2194,9988,30419,30560,184425,444360,222180,0,0,3116,66,2968,0,1233,1502,367,26481.6,0.0559198
314,340461476,carbamate_resistant,997,10134,324,1591,8219,30572,30252,184719,369840,184920,0,0,2407,41,2859,0,1012,1861,245,26187.6,0.0718035
314,340461476,organochlorines_resistant,997,12603,587,2124,9892,30885,30516,184399,444320,222160,0,0,2960,64,2880,0,1248,1510,278,26507.6,0.0564792
315,340461476,pyrethroid_resistant,997,12774,565,2186,10023,30515,30510,184780,418760,209380,0,0,2997,54,2953,0,1156,1490,329,26126.6,0.059595
315,340461476,carbamate_resistant,997,10069,286,1566,8217,30624,30064,184736,349400,174700,0,0,2339,36,2951,0,964,1796,256,26170.6,0.070808
315,340461476,organochlorines_resistant,997,12484,571,2069,9844,30976,30311,185008,431560,215780,0,0,2859,48,2842,0,1204,1486,271,25898.6,0.0596589
316,340461476,pyrethroid_resistant,997,12722,515,2202,10005,30617,30257,184772,436200,218100,0,0,2997,52,2978,0,1222,1497,311,26134.6,0.0623905
316,340461476,carbamate_resistant,997,10035,253,1550,8232,30679,30187,184645,343320,171660,0,0,2379,29,2978,0,980,1792,240,26261.6,0.0749016
316,340461476,organochlorines_resistant,997,12415,523,2074,9818,31051,30372,183979,434240,217120,0,0,2969,66,2938,0,1221,1480,306,26927.6,0.0600116
317,340461476,pyrethroid_resistant,996,12656,463,2152,10041,30618,30439,184355,436120,218060,0,0,2917,52,2993,0,1221,1547,291,26551.6,0.0599143
317,340461476,carbamate_resistant,996,9944,228,1566,8150,30601,30397,184540,345920,172960,0,0,2420,32,2923,0,967,1783,264,26366.6,0.0764931
317,340461476,organochlorines_resistant,996,12498,473,2111,9914,30970,30384,184686,422840,211420,0,0,2934,59,3016,0,1211,1425,297,26220.6,0.0620109
318,340461476,pyrethroid_resistant,996,12436,426,2154,9856,30770,30514,184634,423600,211800,0,0,2985,47,2864,0,1223,1542,319,26272.6,0.0608815
318,340461476,carbamate_resistant,996,9922,219,1542,8161,30737,30360,184643,329120,164560,0,0,2287,25,2914,0,920,1776,240,26263.6,0.0762217
318,340461476,organochlorines_resistant,996,12354,436,2159,9759,31008,30593,184649,408560,204280,0,0,2983,46,2814,0,1158,1457,343,26257.6,0.0620108
319,340461476,pyrethroid_resistant,996,12496,402,2143,9951,30827,30307,184457,422600,211300,0,0,2917,49,2978,0,1183,1426,309,26449.6,0.0620223
319,340461476,carbamate_resistant,996,9908,210,1536,8162,30612,30600,184192,338200,169100,0,0,2316,21,2918,0,946,1758,228,26714.6,0.0797995
319,340461476,organochlorines_resistant,996,12427,409,2126,9892,30774,30518,184742,424560,212280,0,0,2892,48,2990,0,1195,1437,285,26164.6,0.0642687
320,340461476,pyrethroid_resistant,997,12457,409,2121,9927,30740,30327,184585,423000,211500,1,0,2980,45,2902,0,1181,1461,299,26321.6,0.0625878
320,340461476,carbamate_resistant,997,10071,201,1580,8290,30633,30358,184838,341040,170520,0,0,2388,33,3055,0,948,1723,221,26068.6,0.0789906
320,340461476,organochlorines_resistant,997,12494,382,2109,10003,30854,30153,184718,419200,209600,4,0,2898,45,3076,0,1181,1525,303,26188.6,0.0616276
321,340461476,pyrethroid_resistant,997,11838,380,2033,9425,30722,30216,184483,421120,210560,0,0,2995,48,3025,0,1154,2213,277,26423.6,0.0622261
321,340461476,carbamate_resistant,997,10005,191,1567,8247,30847,30507,184371,325600,162800,0,0,2414,20,2908,0,952,1778,244,26535.6,0.0764386
321,340461476,organochlorines_resistant,997,11714,340,2079,9295,30824,29982,184917,419080,209540,0,0,2968,39,2991,0,1179,2293,299,25989.6,0.0624729
322,340461476,pyrethroid_resistant,997,11421,363,1945,9113,30825,30318,184522,409120,204560,0,0,2702,38,2965,0,1183,1920,279,26384.6,0.0627461
322,340461476,carbamate_resistant,997,9984,174,1612,8198,30851,30472,184775,325600,162800,0,0,2335,15,2882,0,937,1703,263,26131.6,0.0814976
322,340461476,organochlorines_resistant,997,11396,332,2009,9055,30700,30031,184674,411680,205840,0,0,2665,36,2970,0,1081,1965,242,26232.6,0.0620159
323,340461476,pyrethroid_resistant,997,10990,328,1983,8679,30795,30481,184362,420960,210480,0,0,2687,38,2831,0,1104,1881,277,26544.6,0.0644912
323,340461476,carbamate_resistant,997,9997,166,1584,8247,30911,30486,184334,339200,169600,0,0,2320,16,2972,0,909,1807,243,26572.6,0.0802568
323,340461476,organochlorines_resistant,997,11068,313,1955,8800,30564,30155,184486,414920,207460,0,0,2599,33,2952,0,1058,1947,275,26420.6,0.0637209
324,340461476,pyrethroid_resistant,997,10675,298,1864,8513,30865,30573,184510,426240,213120,0,0,2511,39,2837,0,1019,1906,227,26396.6,0.0630574
324,340461476,carbamate_resistant,997,9948,164,1595,8189,30921,30405,184864,343080,171540,0,0,2384,26,2950,0,997,1756,246,26042.6,0.0783391
324,340461476,organochlorines_resistant,997,10612,289,1848,8475,30593,30256,184596,427920,213960,0,0,2528,30,2842,0,1018,2017,263,26310.6,0.0636764
325,340461476,pyrethroid_resistant,997,10586,281,1809,8496,30952,30498,184487,384720,192360,0,0,2470,37,2948,0,974,1822,241,26419.6,0.061929
325,340461476,carbamate_resistant,997,10079,180,1587,8312,30929,30296,184951,335560,167780,0,0,2329,19,3066,0,961,1734,240,25955.6,0.0759083
325,340461476,organochlorines_resistant,997,10492,286,1775,8431,30535,30395,184948,371120,185560,0,0,2424,35,2990,0,1034,1830,246,25958.6,0.0614849
326,340461476,pyrethroid_resistant,997,10358,263,1706,8389,31126,30484,184612,376920,188460,0,0,2399,25,2968,0,1045,1892,259,26294.6,0.0686723
326,340461476,carbamate_resistant,997,10017,170,1614,8233,31014,30143,184334,326760,163380,0,0,2376,20,2948,0,934,1830,246,26572.6,0.0773502
326,340461476,organochlorines_resistant,997,10282,281,1726,8275,30576,30579,184432,365360,182680,0,0,2476,30,2895,0,1007,1882,216,26474.6,0.0699467
327,340461476,pyrethroid_resistant,997,10250,251,1685,8314,31105,30104,184724,371000,185500,0,0,2522,32,2902,0,951,1824,235,26182.6,0.0697618
327,340461476,carbamate_resistant,997,9923,163,1634,8126,30940,30270,184556,339440,169720,0,0,2352,17,2914,0,990,1790,228,26350.6,0.0813215
327,340461476,organochlorines_resistant,997,10286,279,1653,8354,30635,30207,185228,362560,181280,0,0,2404,33,2988,0,1007,1747,230,25678.6,0.0724617
328,340461476,pyrethroid_resistant,997,10101,236,1648,8217,31056,29970,184740,351840,175920,0,0,2330,32,2901,0,997,1815,238,26166.6,0.0705731
328,340461476,carbamate_resistant,997,9857,173,1610,8074,30922,30272,184712,331880,165940,0,0,2234,16,2907,0,935,1812,226,26194.6,0.0776297
328,340461476,organochlorines_resistant,997,10182,269,1640,8273,30626,30616,184010,337960,168980,0,0,2391,35,2919,0,1013,1759,251,26896.6,0.0708259
329,340461476,pyrethroid_resistant,997,10022,212,1591,8219,31023,30133,184596,341080,170540,0,0,2353,21,2913,0,956,1786,250,26310.6,0.0743708
329,340461476,carbamate_resistant,997,9817,165,1579,8073,30786,30362,184485,337680,168840,0,0,2294,19,2920,0,895,1819,246,26421.6,0.078928
329,340461476,organochlorines_resistant,997,10161,245,1613,8303,30641,30455,184874,354440,177220,0,0,2400,35,2993,0,944,1811,259,26032.6,0.0795852
330,340461476,pyrethroid_resistant,997,9971,201,1590,8180,31019,29988,185214,357200,178600,0,0,2343,29,2934,0,949,1803,233,25692.6,0.0771392
330,340461476,carbamate_resistant,997,9797,158,1583,8056,30681,30412,184929,334400,167200,0,0,2369,24,2926,0,926,1776,244,25977.6,0.0782446
330,340461476,organochlorines_resistant,997,10236,233,1613,8390,30652,30365,184732,349160,174580,0,0,2444,23,3026,0,947,1753,251,26174.6,0.0734472
331,340461476,pyrethroid_resistant,996,9933,199,1624,8110,30797,30563,184191,333840,166920,0,0,2381,25,2880,0,885,1779,254,26715.6,0.0719278
331,340461476,carbamate_resistant,996,9944,168,1582,8194,30689,30542,184079,325240,162620,0,0,2302,17,2995,0,904,1717,227,26827.6,0.0776843
331,340461476,organochlorines_resistant,996,9979,216,1618,8145,30659,30701,184536,336840,168420,0,0,2367,21,2757,0,984,1822,208,26370.6,0.0749646
332,340461476,pyrethroid_resistant,996,9923,188,1640,8095,30840,30674,185035,344600,172300,0,0,2331,25,2905,0,963,1706,246,25871.6,0.0800252
332,340461476,carbamate_resistant,996,9985,173,1582,8230,30752,30352,185060,325680,162840,0,0,2311,19,2996,0,957,1755,243,25846.6,0.0824856
332,340461476,organochlorines_resistant,996,10080,198,1591,8291,30833,30623,184067,337720,168860,0,0,2251,25,3071,0,977,1771,222,26839.6,0.0782883
333,340461476,pyrethroid_resistant,996,9924,192,1600,8132,30941,30432,184775,333920,166960,0,0,2318,29,3021,0,1025,1745,250,26131.6,0.0750773
333,340461476,carbamate_resistant,996,9929,165,1623,8141,30711,30459,184588,341120,170560,0,0,2389,26,2917,0,930,1816,227,26318.6,0.079362
333,340461476,organochlorines_resistant,996,9834,173,1594,8067,30949,30471,184479,346200,173100,0,0,2358,26,2890,0,1009,1891,236,26427.6,0.079473
334,340461476,pyrethroid_resistant,996,9874,185,1581,8108,30866,30577,184890,329520,164760,0,0,2380,18,2879,0,932,1766,231,26016.6,0.0782571
334,340461476,carbamate_resistant,996,9989,168,1666,8155,30839,30467,184626,330080,165040,0,0,2346,18,2936,0,904,1719,253,26280.6,0.0771536
334,340461476,organochlorines_resistant,996,9850,183,1581,8086,30884,30386,184603,339360,169680,0,0,2315,29,2933,0,952,1716,249,26303.6,0.0763363
335,340461476,pyrethroid_resistant,996,9954,172,1548,8234,30873,30485,184766,325920,162960,0,0,2292,27,3029,0,972,1731,246,26140.6,0.0789531
335,340461476,carbamate_resistant,996,10018,170,1646,8202,30855,30544,184373,328160,164080,0,0,2338,17,3010,0,1008,1710,263,26533.6,0.079619
335,340461476,organochlorines_resistant,996,9881,170,1571,8140,30896,30365,184601,319560,159780,0,0,2309,22,2937,0,935,1734,237,26305.6,0.0775095
336,340461476,pyrethroid_resistant,996,9896,171,1525,8200,30900,30369,184858,330040,165020,0,0,2342,26,2923,0,978,1781,222,26048.6,0.0802056
336,340461476,carbamate_resistant,996,9907,191,1653,8063,30798,30477,184932,340680,170340,0,0,2385,28,2901,0,924,1822,266,25974.6,0.0808558
336,340461476,organochlorines_resistant,996,9998,176,1552,8270,30954,30175,184553,334960,167480,0,0,2434,14,3027,0,956,1689,265,26353.6,0.0823183
337,340461476,pyrethroid_resistant,996,9805,173,1525,8107,30943,30449,184854,336840,168420,0,0,2344,21,2910,0,942,1784,275,26052.6,0.0789257
337,340461476,carbamate_resistant,996,9930,174,1650,8106,30883,30288,184392,332840,166420,0,0,2361,22,2971,0,966,1737,245,26514.6,0.0762435
337,340461476,organochlorines_resistant,996,10005,164,1535,8306,30939,30144,184478,328080,164040,0,0,2362,13,2925,0,968,1751,199,26428.6,0.0786769
338,340461476,pyrethroid_resistant,996,9851,168,1548,8135,30975,30457,184439,325560,162780,0,0,2293,22,2852,0,880,1719,207,26467.6,0.0773442
338,340461476,carbamate_resistant,996,9969,187,1666,8116,30965,30619,184365,328040,164020,0,0,2332,20,2918,0,907,1747,225,26541.6,0.0796618
338,340461476,organochlorines_resistant,996,9983,175,1529,8279,30948,30208,184624,332400,166200,0,0,2287,13,2873,0,905,1767,223,26282.6,0.0805554
339,340461476,pyrethroid_resistant,996,9868,164,1515,8189,31043,30447,184746,333880,166940,0,0,2244,17,2989,0,968,1771,233,26160.6,0.0812988
339,340461476,carbamate_resistant,996,9996,162,1591,8243,30918,30636,184572,334200,167100,0,0,2341,18,3006,0,949,1775,255,26334.6,0.0809097
339,340461476,organochlorines_resistant,996,10101,173,1534,8394,30858,29936,184801,341920,170960,0,0,2354,22,3017,0,909,1765,225,26105.6,0.0790693
340,340461476,pyrethroid_resistant,996,9866,153,1497,8216,30984,30475,184219,331600,165800,0,0,2346,17,2985,0,981,1768,238,26687.6,0.0783534
340,340461476,carbamate_resistant,996,10106,158,1625,8323,30906,30523,184544,331880,165940,0,0,2456,15,3033,0,935,1729,259,26362.6,0.078799
340,340461476,organochlorines_resistant,996,9982,163,1580,8239,30961,30242,184042,348320,174160,0,0,2452,18,2863,0,924,1819,239,26864.6,0.0763501
341,340461476,pyrethroid_resistant,996,9905,156,1538,8211,30994,30633,184640,333560,166780,0,0,2340,13,3031,0,927,1825,240,26266.6,0.0804814
341,340461476,carbamate_resistant,996,10017,157,1592,8268,30907,30617,184467,339520,169760,0,0,2363,18,2931,0,925,1873,222,26439.6,0.0794342
341,340461476,organochlorines_resistant,996,9885,173,1620,8092,30883,30313,184643,332960,166480,0,0,2354,16,2803,0,975,1712,213,26263.6,0.0771263
342,340461476,pyrethroid_resistant,996,9937,152,1570,8215,30902,30559,185169,319600,159800,0,0,2437,21,2972,0,955,1739,246,25737.6,0.0787463
342,340461476,carbamate_resistant,996,10139,148,1635,8356,31029,30386,184709,330280,165140,0,0,2307,14,3021,0,912,1743,244,26197.6,0.0778735
342,340461476,organochlorines_resistant,996,9989,182,1595,8212,30783,30222,184660,332960,166480,0,0,2262,23,2985,0,949,1726,206,26246.6,0.0788792
343,340461476,pyrethroid_resistant,996,9825,144,1578,8103,30870,30777,184062,330600,165300,0,0,2296,19,2896,0,964,1807,237,26844.6,0.0805307
343,340461476,carbamate_resistant,996,10120,148,1656,8316,31138,30593,184345,352960,176480,0,0,2460,18,2983,0,931,1818,253,26561.6,0.0793194
343,340461476,organochlorines_resistant,996,9935,164,1629,8142,30713,30245,184826,351240,175620,0,0,2403,20,2915,0,934,1792,243,26080.6,0.0788282
344,340461476,pyrethroid_resistant,996,9882,150,1578,8154,31016,30675,184401,320440,160220,0,0,2296,16,2935,0,980,1683,215,26505.6,0.0811997
344,340461476,carbamate_resistant,996,10065,148,1665,8252,31106,30347,185237,345120,172560,0,0,2404,19,2942,0,947,1788,262,25669.6,0.0752539
344,340461476,organochlorines_resistant,996,10011,148,1584,8279,30791,30139,184106,331640,165820,0,0,2327,16,3023,0,972,1743,232,26800.6,0.074253
345,340461476,pyrethroid_resistant,996,9872,147,1556,8169,31177,30411,184603,344760,172380,0,0,2330,22,3000,0,945,1830,235,26303.6,0.0827163
345,340461476,carbamate_resistant,996,10000,172,1638,8190,31120,30430,184479,324360,162180,0,0,2308,14,2935,0,988,1772,240,26427.6,0.0743788
345,340461476,organochlorines_resistant,996,9976,146,1571,8259,30790,30191,184289,322000,161000,0,0,2333,13,2913,0,964,1763,221,26617.6,0.0808124
346,340461476,pyrethroid_resistant,996,9917,176,1553,8188,31101,30373,184487,317360,158680,0,0,2344,16,2955,0,955,1720,235,26419.6,0.0762955
346,340461476,carbamate_resistant,996,9980,164,1630,8186,31048,30471,184652,346280,173140,0,0,2385,21,2888,0,954,1744,210,26254.6,0.0814762
346,340461476,organochlorines_resistant,996,9962,149,1553,8260,30710,30251,184813,341440,170720,0,0,2419,16,2920,0,921,1773,240,26093.6,0.0826634
347,340461476,pyrethroid_resistant,996,9992,169,1520,8303,31225,30240,184667,330560,165280,0,0,2347,20,3001,0,956,1742,228,26239.6,0.0832481
347,340461476,carbamate_resistant,996,10125,176,1654,8295,31079,30525,184230,346720,173360,0,0,2369,25,3082,0,910,1826,201,26676.6,0.0758191
347,340461476,organochlorines_resistant,996,9913,144,1551,8218,30638,30324,184957,327280,163640,0,0,2312,15,2879,0,954,1741,233,25949.6,0.0764223
348,340461476,pyrethroid_resistant,996,9993,166,1530,8297,31209,30387,184402,332240,166120,0,0,2410,14,2949,0,946,1770,232,26504.6,0.0793793
348,340461476,carbamate_resistant,996,10017,186,1643,8188,31049,30652,184875,332840,166420,0,0,2411,19,2848,0,939,1780,237,26031.6,0.07694
348,340461476,organochlorines_resistant,996,9982,168,1522,8292,30648,30235,184345,331240,165620,0,0,2332,11,3010,0,981,1730,230,26561.6,0.0792888
349,340461476,pyrethroid_resistant,996,10053,163,1521,8369,31052,30128,184616,333680,166840,0,0,2390,21,2998,0,932,1748,258,26290.6,0.0797755
349,340461476,carbamate_resistant,996,10118,158,1648,8312,31057,30712,184056,346720,173360,0,0,2433,16,3030,0,945,1725,259,26850.6,0.0782106
349,340461476,organochlorines_resistant,996,9969,163,1562,8244,30648,30332,184475,336800,168400,0,0,2338,17,2978,0,953,1824,214,26431.6,0.0801885
350,340461476,pyrethroid_resistant,996,9997,154,1558,8285,30951,30426,184618,338200,169100,0,0,2400,22,2872,0,912,1772,244,26288.6,0.0787899
350,340461476,carbamate_resistant,996,9990,156,1616,8218,31020,30754,184359,331160,165580,0,0,2342,16,2918,0,993,1808,245,26547.6,0.0774418
350,340461476,organochlorines_resistant,996,9941,172,1598,8171,30611,30242,184419,328440,164220,0,0,2368,19,2953,0,950,1798,233,26487.6,0.0784787
351,340461476,pyrethroid_resistant,995,9944,159,1566,8219,30910,30379,184479,343480,171740,0,0,2341,10,2926,0,938,1810,231,26427.6,0.077731
351,340461476,carbamate_resistant,995,10020,164,1623,8233,31200,30516,184955,338080,169040,0,0,2369,18,3011,0,934,1823,224,25951.6,0.0801656
351,340461476,organochlorines_resistant,995,9903,181,1584,8138,30536,30067,184666,330200,165100,0,0,2358,14,2865,0,976,1693,234,26240.6,0.0806468
352,340461476,pyrethroid_resistant,995,9943,160,1583,8200,31115,30527,184710,339000,169500,0,0,2300,19,2917,0,982,1728,208,26196.6,0.0769408
352,340461476,carbamate_resistant,995,10035,171,1616,8248,31232,30644,184398,333160,166580,0,0,2400,14,2907,0,967,1683,242,26508.6,0.0767618
352,340461476,organochlorines_resistant,995,9982,169,1566,8247,30501,30553,184435,334160,167080,0,0,2319,24,2934,0,898,1722,235,26471.6,0.0794689
353,340461476,pyrethroid_resistant,995,9801,172,1585,8044,31131,30636,184523,340960,170480,0,0,2361,17,2840,0,983,1757,242,26383.6,0.0772762
353,340461476,carbamate_resistant,995,10106,169,1629,8308,31242,30403,184750,333000,166500,0,0,2296,17,3019,0,942,1796,210,26156.6,0.0795673
353,340461476,organochlorines_resistant,995,9954,160,1571,8223,30455,30454,184466,340120,170060,0,0,2325,21,2900,0,893,1812,223,26440.6,0.0792184
354,340461476,pyrethroid_resistant,995,9977,184,1608,8185,31090,30158,185201,322640,161320,0,0,2284,21,2980,0,909,1682,213,25705.6,0.0773804
354,340461476,carbamate_resistant,995,10106,168,1633,8305,31181,30137,184768,339240,169620,0,0,2409,19,3002,0,960,1812,230,26138.6,0.0785484
354,340461476,organochlorines_resistant,995,9956,161,1600,8195,30455,30495,184725,339640,169820,0,0,2386,19,2926,0,990,1715,219,26181.6,0.0777391
355,340461476,pyrethroid_resistant,995,10061,166,1609,8286,31002,30345,183996,332960,166480,0,0,2391,29,3045,0,967,1757,237,26910.6,0.0796728
355,340461476,carbamate_resistant,995,9989,179,1631,8179,31227,30421,184624,340480,170240,0,0,2366,23,2872,0,989,1779,221,26282.6,0.0770505
355,340461476,organochlorines_resistant,995,9927,152,1589,8186,30478,30425,185072,330120,165060,0,0,2387,20,2860,0,975,1673,241,25834.6,0.0770864
356,340461476,pyrethroid_resistant,995,10017,170,1605,8242,30927,30324,184811,338480,169240,0,0,2399,21,2991,0,980,1807,248,26095.6,0.0808224
356,340461476,carbamate_resistant,995,10123,165,1641,8317,31084,30204,184897,322920,161460,0,0,2316,15,3044,0,1010,1671,229,26009.6,0.0771929
356,340461476,organochlorines_resistant,995,10067,145,1607,8315,30704,30227,184079,330920,165460,0,0,2286,19,3026,0,925,1734,227,26827.6,0.0782583
357,340461476,pyrethroid_resistant,995,10113,177,1596,8340,30804,30212,184609,325080,162540,0,0,2373,15,3001,0,939,1720,246,26297.6,0.0770965
357,340461476,carbamate_resistant,995,9954,159,1625,8170,31018,30151,184524,340720,170360,0,0,2334,15,2958,0,992,1899,236,26382.6,0.0805451
357,340461476,organochlorines_resistant,995,9953,158,1632,8163,30839,30272,184686,337040,168520,0,0,2427,14,2895,0,959,1794,256,26220.6,0.0810698
358,340461476,pyrethroid_resistant,995,10015,170,1600,8245,30626,30354,184841,340480,170240,0,0,2332,18,2924,0,945,1845,232,26065.6,0.0808959
358,340461476,carbamate_resistant,995,9851,155,1548,8148,30933,30076,185077,343000,171500,0,0,2335,19,2932,0,931,1846,258,25829.6,0.077432
358,340461476,organochlorines_resistant,995,9960,161,1621,8178,30831,30222,184666,345200,172600,0,0,2352,23,2929,0,923,1745,254,26240.6,0.0777968
359,340461476,pyrethroid_resistant,995,10030,175,1577,8278,30824,30194,184478,334640,167320,0,0,2320,24,2964,0,981,1744,224,26428.6,0.0765555
359,340461476,carbamate_resistant,995,9852,175,1535,8142,30880,30192,184522,332080,166040,0,0,2295,20,2998,0,964,1814,219,26384.6,0.075305
359,340461476,organochlorines_resistant,995,9830,152,1670,8008,30782,30288,184927,326680,163340,0,0,2311,16,2800,0,924,1774,232,25979.6,0.0760157
360,340461476,pyrethroid_resistant,995,10004,166,1574,8264,30849,30328,184634,342800,171400,0,0,2347,18,2938,0,938,1792,234,26272.6,0.0789763
360,340461476,carbamate_resistant,995,9666,180,1506,7980,30851,30260,184837,327480,163740,0,0,2326,17,2794,0,956,1777,247,26069.6,0.0794526
360,340461476,organochlorines_resistant,995,9999,155,1655,8189,30845,30253,184395,339400,169700,0,0,2310,19,3033,0,919,1706,239,26511.6,0.0795262
361,340461476,pyrethroid_resistant,995,11563,199,2095,9269,30822,30436,184382,339400,169700,2368,18,2350,23,2932,0,896,250,227,26524.6,0.0766413
361,340461476,carbamate_resistant,995,11224,207,2033,8984,30814,30626,184512,322160,161080,2216,28,2317,16,2939,0,914,221,246,26394.6,0.0796068
361,340461476,organochlorines_resistant,995,11538,194,2226,9118,30918,30119,184751,336280,168140,2405,20,2390,20,3002,0,960,263,240,26155.6,0.0781132
362,340461476,pyrethroid_resistant,995,12986,222,2456,10308,30708,30458,184459,339280,169640,2072,19,2139,17,2953,0,1129,178,223,26447.6,0.0781515
362,340461476,carbamate_resistant,995,12576,240,2448,9888,30867,30832,184528,324560,162280,2025,16,2105,24,2885,0,1094,204,235,26378.6,0.0819302
362,340461476,organochlorines_resistant,995,13054,225,2637,10192,30933,30112,184561,331560,165780,2154,16,2081,14,2965,0,1047,207,195,26345.6,0.0777793
363,340461476,pyrethroid_resistant,995,14217,272,2834,11111,30825,30618,184051,337840,168920,2147,18,2091,17,2883,0,1200,239,213,26855.6,0.0779522
363,340461476,carbamate_resistant,995,13913,256,2766,10891,31012,30621,184565,317760,158880,2003,18,2061,14,3009,0,1211,230,231,26341.6,0.081275
363,340461476,organochlorines_resistant,995,14187,267,2939,10981,30882,30502,184491,326640,163320,2086,14,2125,21,2800,0,1236,223,208,26415.6,0.0794596
364,340461476,pyrethroid_resistant,995,15202,309,3260,11633,30748,30555,184519,629200,314600,2759,23,2829,37,2952,0,1395,279,293,26387.6,0.0794921
364,340461476,carbamate_resistant,995,15065,305,3173,11587,30918,30686,184357,617320,308660,2799,37,2860,32,2942,0,1246,271,273,26549.6,0.0828979
364,340461476,organochlorines_resistant,995,15315,307,3404,11604,30810,30342,184660,642160,321080,2857,30,2768,26,2983,0,1324,286,245,26246.6,0.0808708
365,340461476,pyrethroid_resistant,995,16133,360,3604,12169,30877,30705,184598,571080,285540,2650,32,2758,30,2933,0,1471,249,282,26308.6,0.0419384
365,340461476,carbamate_resistant,995,16151,345,3558,12248,31021,30478,184824,550000,275000,2660,23,2630,19,2995,0,1349,275,285,26082.6,0.0430079
365,340461476,organochlorines_resistant,995,16276,373,3686,12217,30815,30391,184353,574280,287140,2744,24,2662,27,2984,0,1500,269,254,26553.6,0.0408724
366,340461476,pyrethroid_resistant,995,17028,447,3861,12720,30788,30445,184862,557800,278900,2606,26,2670,35,2983,0,1526,271,291,26044.6,0.0460682
366,340461476,carbamate_resistant,995,17072,440,3808,12824,30973,30343,184384,554040,277020,2692,30,2632,25,2988,0,1545,268,254,26522.6,0.047423
366,340461476,organochlorines_resistant,995,17232,435,3976,12821,30884,30257,184909,564160,282080,2709,34,2686,36,2968,0,1520,239,253,25997.6,0.0462381
