Time,NodeID,Genome,VectorPopulation
135,1,X-a0:X-a1,0
135,1,X-a1:X-a0,1810
135,1,X-a1:X-a1,0
136,1,X-a0:X-a0,96392
136,1,X-a0:X-a1,0
136,1,X-a1:X-a0,1611
136,1,X-a1:X-a1,0
137,1,X-a0:X-a0,96083
137,1,X-a0:X-a1,0
137,1,X-a1:X-a0,1752
137,1,X-a1:X-a1,0
138,1,X-a0:X-a0,96310
138,1,X-a0:X-a1,0
138,1,X-a1:X-a0,1403
138,1,X-a1:X-a1,0
139,1,X-a0:X-a0,96269
139,1,X-a0:X-a1,0
139,1,X-a1:X-a0,1225
139,1,X-a1:X-a1,0
140,1,X-a0:X-a0,96267
140,1,X-a0:X-a1,0
140,1,X-a1:X-a0,1250
140,1,X-a1:X-a1,0
141,1,X-a0:X-a0,96333
141,1,X-a0:X-a1,0
141,1,X-a1:X-a0,1006
141,1,X-a1:X-a1,0
142,1,X-a0:X-a0,96544
142,1,X-a0:X-a1,0
142,1,X-a1:X-a0,874
142,1,X-a1:X-a1,0
143,1,X-a0:X-a0,96647
143,1,X-a0:X-a1,0
143,1,X-a1:X-a0,824
143,1,X-a1:X-a1,0
144,1,X-a0:X-a0,96768
144,1,X-a0:X-a1,0
144,1,X-a1:X-a0,634
144,1,X-a1:X-a1,0
145,1,X-a0:X-a0,96967
145,1,X-a0:X-a1,0
145,1,X-a1:X-a0,559
145,1,X-a1:X-a1,0
146,1,X-a0:X-a0,97079
146,1,X-a0:X-a1,0
146,1,X-a1:X-a0,509
146,1,X-a1:X-a1,0
147,1,X-a0:X-a0,97015
147,1,X-a0:X-a1,0
147,1,X-a1:X-a0,397
147,1,X-a1:X-a1,0
148,1,X-a0:X-a0,97028
148,1,X-a0:X-a1,0
148,1,X-a1:X-a0,342
148,1,X-a1:X-a1,0
149,1,X-a0:X-a0,97186
149,1,X-a0:X-a1,0
149,1,X-a1:X-a0,330
149,1,X-a1:X-a1,0
150,1,X-a0:X-a0,97455
150,1,X-a0:X-a1,0
150,1,X-a1:X-a0,254
150,1,X-a1:X-a1,0
151,1,X-a0:X-a0,96057
151,1,X-a0:X-a1,45
151,1,X-a1:X-a0,1429
151,1,X-a1:X-a1,16
152,1,X-a0:X-a0,96135
152,1,X-a0:X-a1,80
152,1,X-a1:X-a0,1197
152,1,X-a1:X-a1,12
153,1,X-a0:X-a0,96193
153,1,X-a0:X-a1,117
153,1,X-a1:X-a0,1061
153,1,X-a1:X-a1,10
154,1,X-a0:X-a0,94628
154,1,X-a0:X-a1,212
154,1,X-a1:X-a0,2360
154,1,X-a1:X-a1,30
155,1,X-a0:X-a0,95005
155,1,X-a0:X-a1,274
155,1,X-a1:X-a0,1906
155,1,X-a1:X-a1,25
156,1,X-a0:X-a0,95590
156,1,X-a0:X-a1,347
156,1,X-a1:X-a0,1687
156,1,X-a1:X-a1,23
157,1,X-a0:X-a0,94383
157,1,X-a0:X-a1,390
157,1,X-a1:X-a0,2836
157,1,X-a1:X-a1,37
158,1,X-a0:X-a0,94838
158,1,X-a0:X-a1,483
158,1,X-a1:X-a0,2286
158,1,X-a1:X-a1,26
159,1,X-a0:X-a0,95170
159,1,X-a0:X-a1,547
159,1,X-a1:X-a0,2032
159,1,X-a1:X-a1,23
160,1,X-a0:X-a0,94193
160,1,X-a0:X-a1,601
160,1,X-a1:X-a0,2968
160,1,X-a1:X-a1,40
161,1,X-a0:X-a0,94542
161,1,X-a0:X-a1,608
161,1,X-a1:X-a0,2426
161,1,X-a1:X-a1,34
162,1,X-a0:X-a0,94892
162,1,X-a0:X-a1,638
162,1,X-a1:X-a0,2152
162,1,X-a1:X-a1,33
163,1,X-a0:X-a0,94223
163,1,X-a0:X-a1,689
163,1,X-a1:X-a0,2764
163,1,X-a1:X-a1,47
164,1,X-a0:X-a0,94830
164,1,X-a0:X-a1,703
164,1,X-a1:X-a0,2234
164,1,X-a1:X-a1,37
165,1,X-a0:X-a0,95303
165,1,X-a0:X-a1,718
165,1,X-a1:X-a0,1988
165,1,X-a1:X-a1,34
166,1,X-a0:X-a0,94699
166,1,X-a0:X-a1,701
166,1,X-a1:X-a0,2361
166,1,X-a1:X-a1,39
167,1,X-a0:X-a0,95095
167,1,X-a0:X-a1,708
167,1,X-a1:X-a0,1898
167,1,X-a1:X-a1,31
168,1,X-a0:X-a0,95197
168,1,X-a0:X-a1,716
168,1,X-a1:X-a0,1662
168,1,X-a1:X-a1,30
169,1,X-a0:X-a0,94876
169,1,X-a0:X-a1,709
169,1,X-a1:X-a0,1862
169,1,X-a1:X-a1,31
170,1,X-a0:X-a0,95503
170,1,X-a0:X-a1,738
170,1,X-a1:X-a0,1471
170,1,X-a1:X-a1,25
171,1,X-a0:X-a0,95490
171,1,X-a0:X-a1,720
171,1,X-a1:X-a0,1297
171,1,X-a1:X-a1,20
172,1,X-a0:X-a0,94978
172,1,X-a0:X-a1,683
172,1,X-a1:X-a0,1393
172,1,X-a1:X-a1,30
173,1,X-a0:X-a0,95533
173,1,X-a0:X-a1,637
173,1,X-a1:X-a0,1076
173,1,X-a1:X-a1,27
174,1,X-a0:X-a0,95743
174,1,X-a0:X-a1,599
174,1,X-a1:X-a0,939
174,1,X-a1:X-a1,26
175,1,X-a0:X-a0,95772
175,1,X-a0:X-a1,553
175,1,X-a1:X-a0,984
175,1,X-a1:X-a1,23
176,1,X-a0:X-a0,96103
176,1,X-a0:X-a1,528
176,1,X-a1:X-a0,803
176,1,X-a1:X-a1,17
177,1,X-a0:X-a0,95480
177,1,X-a0:X-a1,542
177,1,X-a1:X-a0,1514
177,1,X-a1:X-a1,27
178,1,X-a0:X-a0,95596
178,1,X-a0:X-a1,508
178,1,X-a1:X-a0,1392
178,1,X-a1:X-a1,22
179,1,X-a0:X-a0,95896
179,1,X-a0:X-a1,473
179,1,X-a1:X-a0,1195
179,1,X-a1:X-a1,18
180,1,X-a0:X-a0,94758
180,1,X-a0:X-a1,505
180,1,X-a1:X-a0,2396
180,1,X-a1:X-a1,35
181,1,X-a0:X-a0,95553
181,1,X-a0:X-a1,500
181,1,X-a1:X-a0,2157
181,1,X-a1:X-a1,31
182,1,X-a0:X-a0,95546
182,1,X-a0:X-a1,495
182,1,X-a1:X-a0,1929
182,1,X-a1:X-a1,23
183,1,X-a0:X-a0,93920
183,1,X-a0:X-a1,569
183,1,X-a1:X-a0,3250
183,1,X-a1:X-a1,48
184,1,X-a0:X-a0,94137
184,1,X-a0:X-a1,628
184,1,X-a1:X-a0,2794
184,1,X-a1:X-a1,44
185,1,X-a0:X-a0,94419
185,1,X-a0:X-a1,661
185,1,X-a1:X-a0,2571
185,1,X-a1:X-a1,45
186,1,X-a0:X-a0,92901
186,1,X-a0:X-a1,726
186,1,X-a1:X-a0,3862
186,1,X-a1:X-a1,76
187,1,X-a0:X-a0,93474
187,1,X-a0:X-a1,789
187,1,X-a1:X-a0,3306
187,1,X-a1:X-a1,71
188,1,X-a0:X-a0,93789
188,1,X-a0:X-a1,840
188,1,X-a1:X-a0,3059
188,1,X-a1:X-a1,66
189,1,X-a0:X-a0,92523
189,1,X-a0:X-a1,913
189,1,X-a1:X-a0,4286
189,1,X-a1:X-a1,101
190,1,X-a0:X-a0,92826
190,1,X-a0:X-a1,983
190,1,X-a1:X-a0,3715
190,1,X-a1:X-a1,71
191,1,X-a0:X-a0,93120
191,1,X-a0:X-a1,1031
191,1,X-a1:X-a0,3423
191,1,X-a1:X-a1,58
192,1,X-a0:X-a0,92291
192,1,X-a0:X-a1,1088
192,1,X-a1:X-a0,4413
192,1,X-a1:X-a1,68
193,1,X-a0:X-a0,92681
193,1,X-a0:X-a1,1131
193,1,X-a1:X-a0,3783
193,1,X-a1:X-a1,64
194,1,X-a0:X-a0,93219
194,1,X-a0:X-a1,1158
194,1,X-a1:X-a0,3461
194,1,X-a1:X-a1,61
