Time,NodeID,Alleles,STATE_MALE
89,1,Bw,96643
89,1,X,96643
89,1,Y,96643
90,1,Be,0
90,1,Bw,95290
90,1,X,95290
90,1,Y,95290
91,1,Be,0
91,1,Bw,94190
91,1,X,94190
91,1,Y,94190
92,1,Be,0
92,1,Bw,94064
92,1,X,94064
92,1,Y,94064
93,1,Be,0
93,1,Bw,95483
93,1,X,95483
93,1,Y,95483
94,1,Be,0
94,1,Bw,98674
94,1,X,98674
94,1,Y,98674
95,1,Be,0
95,1,Bw,102409
95,1,X,102409
95,1,Y,102409
96,1,Be,0
96,1,Bw,103551
96,1,X,103551
96,1,Y,103551
97,1,Be,0
97,1,Bw,102827
97,1,X,102827
97,1,Y,102827
98,1,Be,0
98,1,Bw,102565
98,1,X,102565
98,1,Y,102565
99,1,Be,0
99,1,Bw,102226
99,1,X,102226
99,1,Y,102226
100,1,Be,0
100,1,Bw,101791
100,1,X,101791
100,1,Y,101791
101,1,Be,0
101,1,Bw,101441
101,1,X,101441
101,1,Y,101441
102,1,Be,0
102,1,Bw,101197
102,1,X,101197
102,1,Y,101197
103,1,Be,0
103,1,Bw,101012
103,1,X,101012
103,1,Y,101012
104,1,Be,0
104,1,Bw,100832
104,1,X,100832
104,1,Y,100832
105,1,Be,0
105,1,Bw,100618
105,1,X,100618
105,1,Y,100618
106,1,Be,0
106,1,Bw,100409
106,1,X,100409
106,1,Y,100409
107,1,Be,0
107,1,Bw,100088
107,1,X,100088
107,1,Y,100088
108,1,Be,0
108,1,Bw,100034
108,1,X,100034
108,1,Y,100034
109,1,Be,0
109,1,Bw,99757
109,1,X,99757
109,1,Y,99757
110,1,Be,0
110,1,Bw,99854
110,1,X,99854
110,1,Y,99854
111,1,Be,0
111,1,Bw,100174
111,1,X,100174
111,1,Y,100174
112,1,Be,0
112,1,Bw,100761
112,1,X,100761
112,1,Y,100761
113,1,Be,0
113,1,Bw,101325
113,1,X,101325
113,1,Y,101325
114,1,Be,0
114,1,Bw,101334
114,1,X,101334
114,1,Y,101334
115,1,Be,0
115,1,Bw,101340
115,1,X,101340
115,1,Y,101340
116,1,Be,0
116,1,Bw,101105
116,1,X,101105
116,1,Y,101105
117,1,Be,0
117,1,Bw,100657
117,1,X,100657
117,1,Y,100657
118,1,Be,0
118,1,Bw,100814
118,1,X,100814
118,1,Y,100814
119,1,Be,0
119,1,Bw,101020
119,1,X,101020
119,1,Y,101020
120,1,Be,0
120,1,Bw,100917
120,1,X,100917
120,1,Y,100917
121,1,Be,0
121,1,Bw,101140
121,1,X,101140
121,1,Y,101140
122,1,Be,0
122,1,Bw,100824
122,1,X,100824
122,1,Y,100824
123,1,Be,0
123,1,Bw,100717
123,1,X,100717
123,1,Y,100717
124,1,Be,0
124,1,Bw,100488
124,1,X,100488
124,1,Y,100488
125,1,Be,0
125,1,Bw,100794
125,1,X,100794
125,1,Y,100794
126,1,Be,0
126,1,Bw,100864
126,1,X,100864
126,1,Y,100864
127,1,Be,0
127,1,Bw,100563
127,1,X,100563
127,1,Y,100563
128,1,Be,0
128,1,Bw,100707
128,1,X,100707
128,1,Y,100707
129,1,Be,0
129,1,Bw,100884
129,1,X,100884
129,1,Y,100884
130,1,Be,0
130,1,Bw,100989
130,1,X,100989
130,1,Y,100989
131,1,Be,0
131,1,Bw,101209
131,1,X,101209
131,1,Y,101209
132,1,Be,0
132,1,Bw,101128
132,1,X,101128
132,1,Y,101128
133,1,Be,0
133,1,Bw,100894
133,1,X,100894
133,1,Y,100894
134,1,Be,0
134,1,Bw,100720
134,1,X,100720
134,1,Y,100720
135,1,Be,0
135,1,Bw,100481
135,1,X,100481
135,1,Y,100481
136,1,Be,0
136,1,Bw,100705
136,1,X,100705
136,1,Y,100705
137,1,Be,0
137,1,Bw,100459
137,1,X,100459
137,1,Y,100459
138,1,Be,0
138,1,Bw,100683
138,1,X,100683
138,1,Y,100683
139,1,Be,0
139,1,Bw,100858
139,1,X,100858
139,1,Y,100858
140,1,Be,0
140,1,Bw,100673
140,1,X,100673
140,1,Y,100673
141,1,Be,0
141,1,Bw,100648
141,1,X,100648
141,1,Y,100648
142,1,Be,0
142,1,Bw,100536
142,1,X,100536
142,1,Y,100536
143,1,Be,0
143,1,Bw,100723
143,1,X,100723
143,1,Y,100723
144,1,Be,0
144,1,Bw,100791
144,1,X,100791
144,1,Y,100791
145,1,Be,0
145,1,Bw,100806
145,1,X,100806
145,1,Y,100806
146,1,Be,0
146,1,Bw,100771
146,1,X,100771
146,1,Y,100771
147,1,Be,0
147,1,Bw,100739
147,1,X,100739
147,1,Y,100739
148,1,Be,0
148,1,Bw,100769
148,1,X,100769
148,1,Y,100769
149,1,Be,0
149,1,Bw,100753
149,1,X,100753
149,1,Y,100753
150,1,Be,0
150,1,Bw,100870
150,1,X,100870
150,1,Y,100870
151,1,Be,0
151,1,Bw,100677
151,1,X,100677
151,1,Y,100677
152,1,Be,0
152,1,Bw,100694
152,1,X,100694
152,1,Y,100694
153,1,Be,0
153,1,Bw,100827
153,1,X,100827
153,1,Y,100827
154,1,Be,0
154,1,Bw,100786
154,1,X,100786
154,1,Y,100786
155,1,Be,0
155,1,Bw,100933
155,1,X,100933
155,1,Y,100933
156,1,Be,0
156,1,Bw,100920
156,1,X,100920
156,1,Y,100920
157,1,Be,0
157,1,Bw,100965
157,1,X,100965
157,1,Y,100965
158,1,Be,0
158,1,Bw,101068
158,1,X,101068
158,1,Y,101068
159,1,Be,0
159,1,Bw,101226
159,1,X,101226
159,1,Y,101226
160,1,Be,0
160,1,Bw,101062
160,1,X,101062
160,1,Y,101062
161,1,Be,0
161,1,Bw,100988
161,1,X,100988
161,1,Y,100988
162,1,Be,0
162,1,Bw,101232
162,1,X,101232
162,1,Y,101232
163,1,Be,0
163,1,Bw,101198
163,1,X,101198
163,1,Y,101198
164,1,Be,0
164,1,Bw,101124
164,1,X,101124
164,1,Y,101124
165,1,Be,0
165,1,Bw,101118
165,1,X,101118
165,1,Y,101118
166,1,Be,0
166,1,Bw,101256
166,1,X,101256
166,1,Y,101256
167,1,Be,0
167,1,Bw,101267
167,1,X,101267
167,1,Y,101267
168,1,Be,0
168,1,Bw,101275
168,1,X,101275
168,1,Y,101275
169,1,Be,0
169,1,Bw,100937
169,1,X,100937
169,1,Y,100937
170,1,Be,0
170,1,Bw,100920
170,1,X,100920
170,1,Y,100920
171,1,Be,0
171,1,Bw,101150
171,1,X,101150
171,1,Y,101150
172,1,Be,0
172,1,Bw,101089
172,1,X,101089
172,1,Y,101089
173,1,Be,0
173,1,Bw,100991
173,1,X,100991
173,1,Y,100991
174,1,Be,0
174,1,Bw,101101
174,1,X,101101
174,1,Y,101101
175,1,Be,0
175,1,Bw,100845
175,1,X,100845
175,1,Y,100845
176,1,Be,0
176,1,Bw,100913
176,1,X,100913
176,1,Y,100913
177,1,Be,0
177,1,Bw,101119
177,1,X,101119
177,1,Y,101119
178,1,Be,0
178,1,Bw,101138
178,1,X,101138
178,1,Y,101138
179,1,Be,0
179,1,Bw,101065
179,1,X,101065
179,1,Y,101065
180,1,Be,0
180,1,Bw,101060
180,1,X,101060
180,1,Y,101060
181,1,Be,0
181,1,Bw,101066
181,1,X,101066
181,1,Y,101066
182,1,Be,0
182,1,Bw,100971
182,1,X,100971
182,1,Y,100971
183,1,Be,0
183,1,Bw,100911
183,1,X,100911
183,1,Y,100911
184,1,Be,0
184,1,Bw,100897
184,1,X,100897
184,1,Y,100897
185,1,Be,0
185,1,Bw,100980
185,1,X,100980
185,1,Y,100980
186,1,Be,0
186,1,Bw,100841
186,1,X,100841
186,1,Y,100841
187,1,Be,0
187,1,Bw,100913
187,1,X,100913
187,1,Y,100913
188,1,Be,0
188,1,Bw,101148
188,1,X,101148
188,1,Y,101148
189,1,Be,0
189,1,Bw,100919
189,1,X,100919
189,1,Y,100919
190,1,Be,0
190,1,Bw,100847
190,1,X,100847
190,1,Y,100847
191,1,Be,0
191,1,Bw,100918
191,1,X,100918
191,1,Y,100918
192,1,Be,0
192,1,Bw,100905
192,1,X,100905
192,1,Y,100905
193,1,Be,0
193,1,Bw,100879
193,1,X,100879
193,1,Y,100879
194,1,Be,0
194,1,Bw,100754
194,1,X,100754
194,1,Y,100754
195,1,Be,0
195,1,Bw,100660
195,1,X,100660
195,1,Y,100660
196,1,Be,0
196,1,Bw,100777
196,1,X,100777
196,1,Y,100777
197,1,Be,0
197,1,Bw,100687
197,1,X,100687
197,1,Y,100687
198,1,Be,0
198,1,Bw,100650
198,1,X,100650
198,1,Y,100650
199,1,Be,0
199,1,Bw,101011
199,1,X,101011
199,1,Y,101011
200,1,Be,0
200,1,Bw,101258
200,1,X,101258
200,1,Y,101258
201,1,Be,0
201,1,Bw,101167
201,1,X,101167
201,1,Y,101167
202,1,Be,0
202,1,Bw,101012
202,1,X,101012
202,1,Y,101012
203,1,Be,0
203,1,Bw,101019
203,1,X,101019
203,1,Y,101019
204,1,Be,0
204,1,Bw,100931
204,1,X,100931
204,1,Y,100931
205,1,Be,0
205,1,Bw,100693
205,1,X,100693
205,1,Y,100693
206,1,Be,0
206,1,Bw,100848
206,1,X,100848
206,1,Y,100848
207,1,Be,0
207,1,Bw,100821
207,1,X,100821
207,1,Y,100821
208,1,Be,0
208,1,Bw,101021
208,1,X,101021
208,1,Y,101021
209,1,Be,0
209,1,Bw,100801
209,1,X,100801
209,1,Y,100801
210,1,Be,0
210,1,Bw,100947
210,1,X,100947
210,1,Y,100947
211,1,Be,0
211,1,Bw,100992
211,1,X,100992
211,1,Y,100992
212,1,Be,0
212,1,Bw,100983
212,1,X,100983
212,1,Y,100983
213,1,Be,0
213,1,Bw,101032
213,1,X,101032
213,1,Y,101032
214,1,Be,0
214,1,Bw,101002
214,1,X,101002
214,1,Y,101002
215,1,Be,0
215,1,Bw,100941
215,1,X,100941
215,1,Y,100941
216,1,Be,0
216,1,Bw,100701
216,1,X,100701
216,1,Y,100701
217,1,Be,0
217,1,Bw,100428
217,1,X,100428
217,1,Y,100428
218,1,Be,0
218,1,Bw,100637
218,1,X,100637
218,1,Y,100637
219,1,Be,0
219,1,Bw,100796
219,1,X,100796
219,1,Y,100796
220,1,Be,0
220,1,Bw,100879
220,1,X,100879
220,1,Y,100879
221,1,Be,0
221,1,Bw,100934
221,1,X,100934
221,1,Y,100934
222,1,Be,0
222,1,Bw,101002
222,1,X,101002
222,1,Y,101002
223,1,Be,0
223,1,Bw,101069
223,1,X,101069
223,1,Y,101069
224,1,Be,0
224,1,Bw,101147
224,1,X,101147
224,1,Y,101147
225,1,Be,0
225,1,Bw,100925
225,1,X,100925
225,1,Y,100925
226,1,Be,0
226,1,Bw,100778
226,1,X,100778
226,1,Y,100778
227,1,Be,0
227,1,Bw,100947
227,1,X,100947
227,1,Y,100947
228,1,Be,0
228,1,Bw,100677
228,1,X,100677
228,1,Y,100677
229,1,Be,0
229,1,Bw,100666
229,1,X,100666
229,1,Y,100666
230,1,Be,0
230,1,Bw,101000
230,1,X,101000
230,1,Y,101000
231,1,Be,0
231,1,Bw,100554
231,1,X,100554
231,1,Y,100554
232,1,Be,0
232,1,Bw,100612
232,1,X,100612
232,1,Y,100612
233,1,Be,0
233,1,Bw,100635
233,1,X,100635
233,1,Y,100635
234,1,Be,0
234,1,Bw,100712
234,1,X,100712
234,1,Y,100712
235,1,Be,0
235,1,Bw,100946
235,1,X,100946
235,1,Y,100946
236,1,Be,0
236,1,Bw,101144
236,1,X,101144
236,1,Y,101144
237,1,Be,0
237,1,Bw,100808
237,1,X,100808
237,1,Y,100808
238,1,Be,0
238,1,Bw,100811
238,1,X,100811
238,1,Y,100811
239,1,Be,0
239,1,Bw,100775
239,1,X,100775
239,1,Y,100775
240,1,Be,0
240,1,Bw,100684
240,1,X,100684
240,1,Y,100684
241,1,Be,0
241,1,Bw,100458
241,1,X,100458
241,1,Y,100458
242,1,Be,0
242,1,Bw,100751
242,1,X,100751
242,1,Y,100751
243,1,Be,0
243,1,Bw,100848
243,1,X,100848
243,1,Y,100848
244,1,Be,0
244,1,Bw,100595
244,1,X,100595
244,1,Y,100595
245,1,Be,0
245,1,Bw,100615
245,1,X,100615
245,1,Y,100615
246,1,Be,0
246,1,Bw,100474
246,1,X,100474
246,1,Y,100474
247,1,Be,0
247,1,Bw,100490
247,1,X,100490
247,1,Y,100490
248,1,Be,0
248,1,Bw,100582
248,1,X,100582
248,1,Y,100582
249,1,Be,0
249,1,Bw,100556
249,1,X,100556
249,1,Y,100556
250,1,Be,0
250,1,Bw,100467
250,1,X,100467
250,1,Y,100467
251,1,Be,0
251,1,Bw,100551
251,1,X,100551
251,1,Y,100551
252,1,Be,0
252,1,Bw,100633
252,1,X,100633
252,1,Y,100633
253,1,Be,0
253,1,Bw,100811
253,1,X,100811
253,1,Y,100811
254,1,Be,0
254,1,Bw,100801
254,1,X,100801
254,1,Y,100801
255,1,Be,0
255,1,Bw,101057
255,1,X,101057
255,1,Y,101057
256,1,Be,0
256,1,Bw,100947
256,1,X,100947
256,1,Y,100947
257,1,Be,0
257,1,Bw,100897
257,1,X,100897
257,1,Y,100897
258,1,Be,0
258,1,Bw,100875
258,1,X,100875
258,1,Y,100875
259,1,Be,0
259,1,Bw,100957
259,1,X,100957
259,1,Y,100957
260,1,Be,0
260,1,Bw,100972
260,1,X,100972
260,1,Y,100972
261,1,Be,0
261,1,Bw,101168
261,1,X,101168
261,1,Y,101168
262,1,Be,0
262,1,Bw,101261
262,1,X,101261
262,1,Y,101261
263,1,Be,0
263,1,Bw,101242
263,1,X,101242
263,1,Y,101242
264,1,Be,0
264,1,Bw,101277
264,1,X,101277
264,1,Y,101277
265,1,Be,0
265,1,Bw,101419
265,1,X,101419
265,1,Y,101419
266,1,Be,0
266,1,Bw,101556
266,1,X,101556
266,1,Y,101556
267,1,Be,0
267,1,Bw,101478
267,1,X,101478
267,1,Y,101478
268,1,Be,0
268,1,Bw,101349
268,1,X,101349
268,1,Y,101349
269,1,Be,0
269,1,Bw,101111
269,1,X,101111
269,1,Y,101111
270,1,Be,0
270,1,Bw,101080
270,1,X,101080
270,1,Y,101080
271,1,Be,0
271,1,Bw,100772
271,1,X,100772
271,1,Y,100772
272,1,Be,0
272,1,Bw,100831
272,1,X,100831
272,1,Y,100831
273,1,Be,0
273,1,Bw,100711
273,1,X,100711
273,1,Y,100711
274,1,Be,0
274,1,Bw,100796
274,1,X,100796
274,1,Y,100796
275,1,Be,0
275,1,Bw,100846
275,1,X,100846
275,1,Y,100846
276,1,Be,0
276,1,Bw,100778
276,1,X,100778
276,1,Y,100778
277,1,Be,0
277,1,Bw,100868
277,1,X,100868
277,1,Y,100868
278,1,Be,0
278,1,Bw,100968
278,1,X,100968
278,1,Y,100968
279,1,Be,0
279,1,Bw,101164
279,1,X,101164
279,1,Y,101164
280,1,Be,0
280,1,Bw,101162
280,1,X,101162
280,1,Y,101162
281,1,Be,0
281,1,Bw,101391
281,1,X,101391
281,1,Y,101391
282,1,Be,0
282,1,Bw,101371
282,1,X,101371
282,1,Y,101371
283,1,Be,0
283,1,Bw,101147
283,1,X,101147
283,1,Y,101147
284,1,Be,0
284,1,Bw,100908
284,1,X,100908
284,1,Y,100908
285,1,Be,0
285,1,Bw,101139
285,1,X,101139
285,1,Y,101139
286,1,Be,0
286,1,Bw,101358
286,1,X,101358
286,1,Y,101358
287,1,Be,0
287,1,Bw,101406
287,1,X,101406
287,1,Y,101406
288,1,Be,0
288,1,Bw,101367
288,1,X,101367
288,1,Y,101367
289,1,Be,0
289,1,Bw,101521
289,1,X,101521
289,1,Y,101521
290,1,Be,0
290,1,Bw,101612
290,1,X,101612
290,1,Y,101612
291,1,Be,0
291,1,Bw,101703
291,1,X,101703
291,1,Y,101703
292,1,Be,0
292,1,Bw,101689
292,1,X,101689
292,1,Y,101689
293,1,Be,0
293,1,Bw,101558
293,1,X,101558
293,1,Y,101558
294,1,Be,0
294,1,Bw,101359
294,1,X,101359
294,1,Y,101359
295,1,Be,0
295,1,Bw,101282
295,1,X,101282
295,1,Y,101282
296,1,Be,0
296,1,Bw,101297
296,1,X,101297
296,1,Y,101297
297,1,Be,0
297,1,Bw,101127
297,1,X,101127
297,1,Y,101127
298,1,Be,0
298,1,Bw,101193
298,1,X,101193
298,1,Y,101193
299,1,Be,0
299,1,Bw,101076
299,1,X,101076
299,1,Y,101076
300,1,Be,0
300,1,Bw,100747
300,1,X,100747
300,1,Y,100747
301,1,Be,0
301,1,Bw,100575
301,1,X,100575
301,1,Y,100575
302,1,Be,0
302,1,Bw,100530
302,1,X,100530
302,1,Y,100530
303,1,Be,0
303,1,Bw,100635
303,1,X,100635
303,1,Y,100635
304,1,Be,0
304,1,Bw,100595
304,1,X,100595
304,1,Y,100595
305,1,Be,0
305,1,Bw,100720
305,1,X,100720
305,1,Y,100720
306,1,Be,0
306,1,Bw,100655
306,1,X,100655
306,1,Y,100655
307,1,Be,0
307,1,Bw,100516
307,1,X,100516
307,1,Y,100516
308,1,Be,0
308,1,Bw,100679
308,1,X,100679
308,1,Y,100679
309,1,Be,0
309,1,Bw,100740
309,1,X,100740
309,1,Y,100740
310,1,Be,0
310,1,Bw,100875
310,1,X,100875
310,1,Y,100875
311,1,Be,0
311,1,Bw,100773
311,1,X,100773
311,1,Y,100773
312,1,Be,0
312,1,Bw,100650
312,1,X,100650
312,1,Y,100650
313,1,Be,0
313,1,Bw,100463
313,1,X,100463
313,1,Y,100463
314,1,Be,0
314,1,Bw,100435
314,1,X,100435
314,1,Y,100435
315,1,Be,0
315,1,Bw,100508
315,1,X,100508
315,1,Y,100508
316,1,Be,0
316,1,Bw,100588
316,1,X,100588
316,1,Y,100588
317,1,Be,0
317,1,Bw,100595
317,1,X,100595
317,1,Y,100595
318,1,Be,0
318,1,Bw,100475
318,1,X,100475
318,1,Y,100475
319,1,Be,0
319,1,Bw,100407
319,1,X,100407
319,1,Y,100407
320,1,Be,0
320,1,Bw,100584
320,1,X,100584
320,1,Y,100584
321,1,Be,0
321,1,Bw,100578
321,1,X,100578
321,1,Y,100578
322,1,Be,0
322,1,Bw,100876
322,1,X,100876
322,1,Y,100876
323,1,Be,0
323,1,Bw,100930
323,1,X,100930
323,1,Y,100930
324,1,Be,0
324,1,Bw,100897
324,1,X,100897
324,1,Y,100897
325,1,Be,0
325,1,Bw,100883
325,1,X,100883
325,1,Y,100883
326,1,Be,0
326,1,Bw,100835
326,1,X,100835
326,1,Y,100835
327,1,Be,0
327,1,Bw,101186
327,1,X,101186
327,1,Y,101186
328,1,Be,0
328,1,Bw,101140
328,1,X,101140
328,1,Y,101140
329,1,Be,0
329,1,Bw,101163
329,1,X,101163
329,1,Y,101163
330,1,Be,0
330,1,Bw,101181
330,1,X,101181
330,1,Y,101181
331,1,Be,0
331,1,Bw,100898
331,1,X,100898
331,1,Y,100898
332,1,Be,0
332,1,Bw,100860
332,1,X,100860
332,1,Y,100860
333,1,Be,0
333,1,Bw,100871
333,1,X,100871
333,1,Y,100871
334,1,Be,0
334,1,Bw,101117
334,1,X,101117
334,1,Y,101117
335,1,Be,0
335,1,Bw,101421
335,1,X,101421
335,1,Y,101421
336,1,Be,0
336,1,Bw,101458
336,1,X,101458
336,1,Y,101458
337,1,Be,0
337,1,Bw,101189
337,1,X,101189
337,1,Y,101189
338,1,Be,0
338,1,Bw,100838
338,1,X,100838
338,1,Y,100838
339,1,Be,0
339,1,Bw,100871
339,1,X,100871
339,1,Y,100871
340,1,Be,0
340,1,Bw,101091
340,1,X,101091
340,1,Y,101091
341,1,Be,0
341,1,Bw,101272
341,1,X,101272
341,1,Y,101272
342,1,Be,0
342,1,Bw,101209
342,1,X,101209
342,1,Y,101209
343,1,Be,0
343,1,Bw,100981
343,1,X,100981
343,1,Y,100981
344,1,Be,0
344,1,Bw,101025
344,1,X,101025
344,1,Y,101025
345,1,Be,0
345,1,Bw,101260
345,1,X,101260
345,1,Y,101260
346,1,Be,0
346,1,Bw,101529
346,1,X,101529
346,1,Y,101529
347,1,Be,0
347,1,Bw,101191
347,1,X,101191
347,1,Y,101191
348,1,Be,0
348,1,Bw,100981
348,1,X,100981
348,1,Y,100981
349,1,Be,0
349,1,Bw,100750
349,1,X,100750
349,1,Y,100750
350,1,Be,0
350,1,Bw,100633
350,1,X,100633
350,1,Y,100633
351,1,Be,0
351,1,Bw,100750
351,1,X,100750
351,1,Y,100750
352,1,Be,0
352,1,Bw,100866
352,1,X,100866
352,1,Y,100866
353,1,Be,0
353,1,Bw,101024
353,1,X,101024
353,1,Y,101024
354,1,Be,0
354,1,Bw,100953
354,1,X,100953
354,1,Y,100953
355,1,Be,0
355,1,Bw,100843
355,1,X,100843
355,1,Y,100843
356,1,Be,0
356,1,Bw,100800
356,1,X,100800
356,1,Y,100800
357,1,Be,0
357,1,Bw,100871
357,1,X,100871
357,1,Y,100871
358,1,Be,0
