Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG
159,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,38,0
159,1,X-a0-b1:X-a0-b1,111,0,0,111,0,198,952,1387
159,1,X-a0-b1:Y-a0-b1,0,0,0,0,148,206,962,1388
159,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,58,37
159,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,48,37
159,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0
159,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0
160,1,X-a0-b0:X-a0-b0,82158,2740,24333,55085,0,65471,907501,1934057
160,1,X-a0-b0:Y-a0-b0,0,0,0,0,105295,65669,906033,1934058
160,1,X-a0-b0:X-a1-b0,6894,44,581,6269,0,4746,55540,56188
160,1,X-a0-b0:Y-a1-b0,0,0,0,0,8039,4855,55635,56188
160,1,X-a0-b0:X-a0-b1,7059,39,677,6343,0,4659,55476,53205
160,1,X-a0-b0:Y-a0-b1,0,0,0,0,8061,4703,55690,53204
160,1,X-a0-b0:X-a1-b1,369,0,14,355,0,200,3455,1606
160,1,X-a0-b0:Y-a1-b1,0,0,0,0,358,225,3279,1605
160,1,X-a1-b0:X-a1-b0,178,0,0,178,0,102,920,600
160,1,X-a1-b0:Y-a1-b0,0,0,0,0,210,103,904,600
160,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,46,0
160,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,32,0
160,1,X-a0-b1:X-a0-b1,183,0,0,183,0,98,915,188
160,1,X-a0-b1:Y-a0-b1,0,0,0,0,242,86,973,188
160,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,57,38
160,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,44,37
160,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0
160,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0
161,1,X-a0-b0:X-a0-b0,84268,2710,23194,58364,0,66093,912692,2179324
161,1,X-a0-b0:Y-a0-b0,0,0,0,0,106478,66329,912095,2179325
161,1,X-a0-b0:X-a1-b0,6130,36,877,5217,0,4414,52896,533969
161,1,X-a0-b0:Y-a1-b0,0,0,0,0,7527,4553,52858,533966
161,1,X-a0-b0:X-a0-b1,6186,32,934,5220,0,4324,52703,546436
161,1,X-a0-b0:Y-a0-b1,0,0,0,0,7583,4355,53073,546437
161,1,X-a0-b0:X-a1-b1,305,0,26,279,0,177,3213,64833
161,1,X-a0-b0:Y-a1-b1,0,0,0,0,314,210,3060,64836
161,1,X-a1-b0:X-a1-b0,146,0,0,146,0,95,873,14705
161,1,X-a1-b0:Y-a1-b0,0,0,0,0,188,95,857,14704
