Time,NodeID,Genome,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,MaleNumDied,MaleAvgAgeAtDeath
209,1,X-a0-b0:Y-a1-b0,11464,8032,138064,264707,1226,8.51305
209,1,X-a0-b0:Y-a0-b1,11515,8270,136176,259515,1274,8.59812
209,1,X-a0-b0:Y-a1-b1,1328,1085,24865,31789,127,8.81102
209,1,X-a1-b0:Y-a1-b1,25,29,908,502,0,0
209,1,X-a0-b1:Y-a1-b1,40,27,883,742,0,0
209,1,Other,97194,57722,722037,1904298,11835,8.35987
210,1,X-a0-b0:Y-a1-b0,11578,7605,136039,410064,1341,8.14243
210,1,X-a0-b0:Y-a0-b1,11576,7667,134282,437596,1333,8.11478
210,1,X-a0-b0:Y-a1-b1,1293,1015,23790,91587,146,7.12329
210,1,X-a1-b0:Y-a1-b1,24,32,851,2748,4,4
210,1,X-a0-b1:Y-a1-b1,36,24,829,3561,5,8.4
210,1,Other,97250,58850,726804,2015771,11645,8.4207
211,1,X-a0-b0:Y-a1-b0,11141,9570,136099,533583,1418,7.96756
211,1,X-a0-b0:Y-a0-b1,11108,9910,135404,529237,1388,8.36167
211,1,X-a0-b0:Y-a1-b1,1210,1698,24415,119231,146,8.43836
211,1,X-a1-b0:Y-a1-b1,24,55,856,4215,1,2
211,1,X-a0-b1:Y-a1-b1,33,50,878,5644,3,3
211,1,Other,98423,53522,725216,2097528,11478,8.53084
212,1,X-a0-b0:Y-a1-b0,12164,8557,140288,273628,1315,8.31331
212,1,X-a0-b0:Y-a0-b1,12268,8653,139209,264881,1391,8.32135
212,1,X-a0-b0:Y-a1-b1,1556,1327,26198,33476,137,7.76642
212,1,X-a1-b0:Y-a1-b1,32,39,916,825,7,4.42857
212,1,X-a0-b1:Y-a1-b1,48,42,984,1126,1,2
212,1,Other,95834,56442,715416,1920805,11681,8.31384
213,1,X-a0-b0:Y-a1-b0,12072,8385,138050,529950,1456,7.55907
213,1,X-a0-b0:Y-a0-b1,12164,8387,136329,563737,1554,7.42728
213,1,X-a0-b0:Y-a1-b1,1546,1235,25105,145505,169,6.52663
213,1,X-a1-b0:Y-a1-b1,29,34,865,5908,4,5.5
213,1,X-a0-b1:Y-a1-b1,46,40,936,6381,6,6.66667
213,1,Other,95828,57219,721739,2093394,11554,8.5676
214,1,X-a0-b0:Y-a1-b0,11817,10489,139551,494222,1443,8.03049
214,1,X-a0-b0:Y-a0-b1,11804,10532,139556,487278,1452,8.19353
214,1,X-a0-b0:Y-a1-b1,1476,1936,27071,107826,173,6.97688
214,1,X-a1-b0:Y-a1-b1,29,62,968,3908,4,10
214,1,X-a0-b1:Y-a1-b1,43,66,1054,4102,4,9
214,1,Other,96482,52409,714720,2056188,11603,8.46919
215,1,X-a0-b0:Y-a1-b0,13038,9388,142747,293935,1298,7.72804
215,1,X-a0-b0:Y-a0-b1,12976,9294,142415,292245,1397,7.86686
215,1,X-a0-b0:Y-a1-b1,1869,1509,28318,40082,180,7.14444
215,1,X-a1-b0:Y-a1-b1,42,35,993,1372,7,5.28571
215,1,X-a0-b1:Y-a1-b1,57,44,1094,1500,3,10.3333
215,1,Other,93621,55450,708123,1936440,11579,8.45582
216,1,X-a0-b0:Y-a1-b0,12935,9181,140599,631030,1589,7.66394
216,1,X-a0-b0:Y-a0-b1,12929,9088,140527,674767,1532,7.20888
216,1,X-a0-b0:Y-a1-b1,1829,1418,27309,196025,223,6.71749
216,1,X-a1-b0:Y-a1-b1,44,36,953,11009,0,0
216,1,X-a0-b1:Y-a1-b1,61,34,1073,10897,7,8.42857
216,1,Other,93725,56037,712886,2167164,11373,8.53785
217,1,X-a0-b0:Y-a1-b0,12755,11137,143628,482350,1504,7.60904
217,1,X-a0-b0:Y-a0-b1,12837,10840,145221,479914,1460,7.58425
217,1,X-a0-b0:Y-a1-b1,1774,2084,30125,103549,190,6.43684
217,1,X-a1-b0:Y-a1-b1,38,72,1182,3089,7,4.42857
217,1,X-a0-b1:Y-a1-b1,61,72,1275,3765,4,8.25
217,1,Other,94466,51405,702412,2022060,11138,8.55459
218,1,X-a0-b0:Y-a1-b0,14036,9879,145886,326985,1506,7.76162
218,1,X-a0-b0:Y-a0-b1,14041,9520,147431,316692,1499,7.75784
218,1,X-a0-b0:Y-a1-b1,2185,1570,30938,50393,210,6.65714
218,1,X-a1-b0:Y-a1-b1,55,46,1174,1774,8,3.625
218,1,X-a0-b1:Y-a1-b1,71,61,1285,1807,4,5.75
218,1,Other,91646,54305,696406,1928950,11427,8.54109
219,1,X-a0-b0:Y-a1-b0,14063,9589,144975,717437,1613,7.46063
219,1,X-a0-b0:Y-a0-b1,14011,9258,145341,754364,1616,7.50866
219,1,X-a0-b0:Y-a1-b1,2154,1449,29986,233955,250,5.744
219,1,X-a1-b0:Y-a1-b1,51,49,1127,12589,4,9
219,1,X-a0-b1:Y-a1-b1,62,56,1249,13738,12,5.41667
219,1,Other,91976,54527,701416,2189996,10877,8.6773
220,1,X-a0-b0:Y-a1-b0,13873,11336,148759,494777,1661,7.5581
220,1,X-a0-b0:Y-a0-b1,13806,10930,150327,475767,1651,7.4791
220,1,X-a0-b0:Y-a1-b1,2038,2115,33213,106213,267,6.61423
220,1,X-a1-b0:Y-a1-b1,51,96,1346,3775,2,6.5
220,1,X-a0-b1:Y-a1-b1,58,94,1467,3575,8,8.75
220,1,Other,92388,50402,687544,1988563,11193,8.68632
221,1,X-a0-b0:Y-a1-b0,15045,9944,151584,368621,1582,7.62895
221,1,X-a0-b0:Y-a0-b1,14796,9762,152261,361834,1632,7.70956
221,1,X-a0-b0:Y-a1-b1,2411,1632,33978,65937,245,6.83265
221,1,X-a1-b0:Y-a1-b1,73,63,1363,1880,7,4.71429
221,1,X-a0-b1:Y-a1-b1,88,68,1477,2392,2,8
221,1,Other,89546,53667,682744,1949277,11196,8.58083
222,1,X-a0-b0:Y-a1-b0,14984,9645,150568,787103,1769,7.46976
222,1,X-a0-b0:Y-a0-b1,14690,9547,151088,833360,1753,7.16429
222,1,X-a0-b0:Y-a1-b1,2350,1594,33280,285875,260,6.75
222,1,X-a1-b0:Y-a1-b1,71,57,1303,17858,9,3.33333
222,1,X-a0-b1:Y-a1-b1,84,60,1454,18616,9,6.44444
222,1,Other,89709,54361,685888,2222956,10755,8.70879
223,1,X-a0-b0:Y-a1-b0,14806,11171,154919,507922,1713,7.23526
223,1,X-a0-b0:Y-a0-b1,14380,11051,156991,498089,1755,7.3208
223,1,X-a0-b0:Y-a1-b1,2253,2211,37268,119919,269,6.41264
223,1,X-a1-b0:Y-a1-b1,58,94,1631,5446,14,5
223,1,X-a0-b1:Y-a1-b1,73,96,1828,7253,14,7.21429
223,1,Other,90181,51355,671170,2009714,10665,8.55209
224,1,X-a0-b0:Y-a1-b0,15780,9792,156955,411872,1785,7.88235
224,1,X-a0-b0:Y-a0-b1,15362,9697,158164,407768,1734,7.79815
224,1,X-a0-b0:Y-a1-b1,2675,1684,37909,81341,248,6.97581
224,1,X-a1-b0:Y-a1-b1,86,56,1704,2851,9,3.22222
224,1,X-a0-b1:Y-a1-b1,101,58,1946,2467,3,7
224,1,Other,87776,54587,665729,1963318,10950,8.56658
225,1,X-a0-b0:Y-a1-b0,15640,9740,156936,842304,1836,7.43028
225,1,X-a0-b0:Y-a0-b1,15339,9744,157358,866517,1737,7.59067
225,1,X-a0-b0:Y-a1-b1,2573,1681,37157,316440,318,6.42767
225,1,X-a1-b0:Y-a1-b1,85,63,1636,19173,5,2.8
225,1,X-a0-b1:Y-a1-b1,99,55,1831,20492,8,5.125
225,1,Other,88271,54528,668498,2209744,10651,8.65534
226,1,X-a0-b0:Y-a1-b0,15375,10876,161900,519514,1848,7.5184
226,1,X-a0-b0:Y-a0-b1,15133,11020,162873,510646,1786,7.59966
226,1,X-a0-b0:Y-a1-b1,2486,2210,41721,124774,296,6.68919
226,1,X-a1-b0:Y-a1-b1,82,89,1994,6543,7,6.28571
226,1,X-a0-b1:Y-a1-b1,87,79,2215,7034,14,8.71429
226,1,Other,88938,51529,652829,1986108,10628,8.71189
227,1,X-a0-b0:Y-a1-b0,16146,9613,163683,445363,1819,7.72677
227,1,X-a0-b0:Y-a0-b1,16016,9590,164637,447572,1720,7.74593
227,1,X-a0-b0:Y-a1-b1,2805,1640,42183,96275,307,7.13355
227,1,X-a1-b0:Y-a1-b1,104,56,2057,4694,8,5.5
227,1,X-a0-b1:Y-a1-b1,108,45,2234,3371,6,4
227,1,Other,86806,54600,648713,1962433,10918,8.56879
228,1,X-a0-b0:Y-a1-b0,15933,10075,162741,885017,1839,7.44426
228,1,X-a0-b0:Y-a0-b1,15714,10335,163537,878674,1878,7.54952
228,1,X-a0-b0:Y-a1-b1,2714,1944,41236,345860,316,6.91139
228,1,X-a1-b0:Y-a1-b1,92,68,2025,21805,15,7.2
228,1,X-a0-b1:Y-a1-b1,99,67,2123,23378,14,6.42857
228,1,Other,87498,52850,650386,2210032,10580,8.69253
229,1,X-a0-b0:Y-a1-b0,15689,10931,168072,529414,1978,7.91052
229,1,X-a0-b0:Y-a0-b1,15709,11006,168424,511398,1815,7.9427
229,1,X-a0-b0:Y-a1-b1,2680,2307,46175,130232,303,7.26733
229,1,X-a1-b0:Y-a1-b1,96,73,2342,6808,9,7.66667
229,1,X-a0-b1:Y-a1-b1,101,84,2570,6693,6,10.8333
229,1,Other,87781,50859,635287,1962699,10586,8.65681
230,1,X-a0-b0:Y-a1-b0,16345,9771,169731,473969,1815,7.7697
230,1,X-a0-b0:Y-a0-b1,16369,9817,169831,479441,1841,7.91472
230,1,X-a0-b0:Y-a1-b1,2966,1741,46377,114786,316,7.71835
230,1,X-a1-b0:Y-a1-b1,113,45,2369,6562,10,7
230,1,X-a0-b1:Y-a1-b1,105,67,2582,4941,17,8.94118
230,1,Other,86167,53740,632638,1976375,10545,8.45794
231,1,X-a0-b0:Y-a1-b0,15966,10776,168181,878199,1913,7.5954
231,1,X-a0-b0:Y-a0-b1,15984,11076,168980,881636,1924,7.6263
231,1,X-a0-b0:Y-a1-b1,2791,2396,45417,335625,361,7.19391
231,1,X-a1-b0:Y-a1-b1,104,77,2350,21583,13,5.23077
231,1,X-a0-b1:Y-a1-b1,101,99,2469,22536,7,8.85714
231,1,Other,87018,51188,635321,2179824,10410,8.6025
232,1,X-a0-b0:Y-a1-b0,16039,11263,173147,537314,1947,8.08218
232,1,X-a0-b0:Y-a0-b1,16253,11240,173732,519822,1906,7.82057
232,1,X-a0-b0:Y-a1-b1,2896,2487,49611,135113,343,7.40816
232,1,X-a1-b0:Y-a1-b1,100,70,2683,7556,17,8.23529
232,1,X-a0-b1:Y-a1-b1,106,100,2842,7852,16,7.1875
232,1,Other,86472,50676,620666,1963241,10482,8.43494
233,1,X-a0-b0:Y-a1-b0,16454,10276,174398,523609,1940,8.02732
233,1,X-a0-b0:Y-a0-b1,16730,10363,174044,524309,1886,8.00265
233,1,X-a0-b0:Y-a1-b1,3121,2060,49648,141053,309,7.44013
233,1,X-a1-b0:Y-a1-b1,105,63,2709,8743,8,6.875
233,1,X-a0-b1:Y-a1-b1,110,84,2843,7203,11,7.81818
233,1,Other,85444,53071,619749,1981594,10358,8.5531
234,1,X-a0-b0:Y-a1-b0,16094,11568,173787,848597,1940,8.07062
234,1,X-a0-b0:Y-a0-b1,16252,11740,172974,858332,2026,7.91214
234,1,X-a0-b0:Y-a1-b1,2935,2878,49073,325393,361,6.85319
234,1,X-a1-b0:Y-a1-b1,95,120,2725,21024,14,7.21429
234,1,X-a0-b1:Y-a1-b1,106,127,2817,23076,10,6.8
234,1,Other,86471,49376,622178,2144851,10254,8.44168
235,1,X-a0-b0:Y-a1-b0,16465,11362,178009,535591,1953,8.17716
235,1,X-a0-b0:Y-a0-b1,16867,11527,177449,513447,1900,8.22211
235,1,X-a0-b0:Y-a1-b1,3279,2711,52712,139711,333,8.03604
235,1,X-a1-b0:Y-a1-b1,104,109,3001,8057,15,9.33333
235,1,X-a0-b1:Y-a1-b1,126,111,3173,8752,9,8.44444
235,1,Other,85150,49599,609264,1942759,10482,8.4212
236,1,X-a0-b0:Y-a1-b0,16836,10596,178646,601009,1990,8.0397
236,1,X-a0-b0:Y-a0-b1,17147,10737,177072,619219,2020,7.93366
236,1,X-a0-b0:Y-a1-b1,3402,2338,52380,189503,394,7.97716
236,1,X-a1-b0:Y-a1-b1,100,97,3014,13629,15,7
236,1,X-a0-b1:Y-a1-b1,131,93,3173,11610,15,8.06667
236,1,Other,84503,51633,607811,1997366,10194,8.63282
237,1,X-a0-b0:Y-a1-b0,16526,11866,178491,835181,1971,8.02435
237,1,X-a0-b0:Y-a0-b1,16739,12267,177808,852847,2076,7.83671
237,1,X-a0-b0:Y-a1-b1,3262,3148,52574,330345,378,6.91799
237,1,X-a1-b0:Y-a1-b1,102,151,3091,22095,6,11.5
237,1,X-a0-b1:Y-a1-b1,124,157,3244,23611,14,7
237,1,Other,85632,47698,607701,2142738,9933,8.59066
238,1,X-a0-b0:Y-a1-b0,17002,11820,181137,538778,2000,8.019
238,1,X-a0-b0:Y-a0-b1,17458,11988,181366,517086,1903,8.20021
238,1,X-a0-b0:Y-a1-b1,3679,2801,56060,141248,387,7.39535
238,1,X-a1-b0:Y-a1-b1,135,109,3423,9625,10,5.6
238,1,X-a0-b1:Y-a1-b1,146,132,3561,9938,17,7.05882
238,1,Other,83788,48969,595814,1952797,10319,8.48018
239,1,X-a0-b0:Y-a1-b0,17233,11327,181538,713338,1994,8.12939
239,1,X-a0-b0:Y-a0-b1,17744,11325,180617,732535,2029,8.07097
239,1,X-a0-b0:Y-a1-b1,3741,2463,55642,268534,429,6.86247
239,1,X-a1-b0:Y-a1-b1,132,103,3438,19392,15,6.73333
239,1,X-a0-b1:Y-a1-b1,151,127,3601,16669,12,7.83333
239,1,Other,83320,50023,598448,2062249,10063,8.50691
240,1,X-a0-b0:Y-a1-b0,17044,12530,182474,821526,2057,7.83131
240,1,X-a0-b0:Y-a0-b1,17529,12896,181851,825347,2032,7.85925
240,1,X-a0-b0:Y-a1-b1,3596,3397,57189,319778,425,7.33647
240,1,X-a1-b0:Y-a1-b1,123,177,3595,24916,16,6.875
240,1,X-a0-b1:Y-a1-b1,150,204,3674,25391,12,7.58333
240,1,Other,84155,45904,594618,2133940,10042,8.61044
241,1,X-a0-b0:Y-a1-b0,17685,12257,185454,561283,1957,7.82882
241,1,X-a0-b0:Y-a0-b1,18200,12284,184654,531026,2133,7.83826
241,1,X-a0-b0:Y-a1-b1,4030,3103,59930,153905,417,7.55875
241,1,X-a1-b0:Y-a1-b1,164,137,3951,9416,17,5.05882
241,1,X-a0-b1:Y-a1-b1,187,186,4032,10670,20,6.85
241,1,Other,82239,47261,585121,1971078,9900,8.57646
242,1,X-a0-b0:Y-a1-b0,17960,11963,185037,811865,2059,8.23895
242,1,X-a0-b0:Y-a0-b1,18428,11830,183681,842712,2106,7.84093
242,1,X-a0-b0:Y-a1-b1,4064,2956,59502,354703,447,7.02237
242,1,X-a1-b0:Y-a1-b1,156,133,3887,28847,24,6.5
242,1,X-a0-b1:Y-a1-b1,186,161,4047,24536,22,6
242,1,Other,81773,48266,587642,2132013,9957,8.71929
243,1,X-a0-b0:Y-a1-b0,17753,13146,185567,803382,2138,8.08185
243,1,X-a0-b0:Y-a0-b1,18249,13162,185525,808985,2075,7.91807
243,1,X-a0-b0:Y-a1-b1,3902,3988,62427,312122,485,7.28247
243,1,X-a1-b0:Y-a1-b1,144,210,4191,22777,18,7.66667
243,1,X-a0-b1:Y-a1-b1,172,228,4199,27205,30,6.16667
243,1,Other,82152,44680,580818,2099486,9855,8.70056
244,1,X-a0-b0:Y-a1-b0,18393,12705,187929,594182,2142,8.162
244,1,X-a0-b0:Y-a0-b1,19032,12562,187726,552430,2158,7.99629
244,1,X-a0-b0:Y-a1-b1,4425,3464,64683,166007,471,7.30149
244,1,X-a1-b0:Y-a1-b1,184,163,4420,11629,14,6.14286
244,1,X-a0-b1:Y-a1-b1,214,185,4547,10906,20,6.55
244,1,Other,80045,46530,573515,1977324,9904,8.5422
245,1,X-a0-b0:Y-a1-b0,18611,12324,188104,883456,2189,7.80402
245,1,X-a0-b0:Y-a0-b1,19032,12270,186602,932712,2279,7.70206
245,1,X-a0-b0:Y-a1-b1,4474,3219,63827,424824,534,7.16667
245,1,X-a1-b0:Y-a1-b1,189,154,4364,32291,19,6.47368
245,1,X-a0-b1:Y-a1-b1,226,169,4464,34831,22,4.95455
245,1,Other,79704,47094,575950,2171462,9537,8.72308
246,1,X-a0-b0:Y-a1-b0,18547,13601,189333,793808,2175,7.91908
246,1,X-a0-b0:Y-a0-b1,18846,13437,189356,802128,2194,7.98222
246,1,X-a0-b0:Y-a1-b1,4364,4266,66972,301742,514,6.78599
246,1,X-a1-b0:Y-a1-b1,174,228,4748,21807,26,5.76923
246,1,X-a0-b1:Y-a1-b1,208,271,4803,24644,30,6.06667
246,1,Other,80017,43624,567943,2091300,9710,8.60845
247,1,X-a0-b0:Y-a1-b0,19180,13036,191079,647242,2215,8.0465
247,1,X-a0-b0:Y-a0-b1,19475,12865,191606,608088,2278,8.02283
247,1,X-a0-b0:Y-a1-b1,4946,3721,68731,201311,507,7.47337
247,1,X-a1-b0:Y-a1-b1,214,186,4917,14609,18,6.05556
247,1,X-a0-b1:Y-a1-b1,257,222,5048,14334,20,7.05
247,1,Other,77872,45293,563005,1990466,9695,8.54863
248,1,X-a0-b0:Y-a1-b0,19374,12773,191504,969003,2201,7.57656
248,1,X-a0-b0:Y-a0-b1,19566,12625,190647,1013586,2354,8.00552
248,1,X-a0-b0:Y-a1-b1,4979,3625,68124,491319,526,6.6692
248,1,X-a1-b0:Y-a1-b1,214,181,4861,42682,23,6.17391
248,1,X-a0-b1:Y-a1-b1,262,203,5006,40629,25,6.2
248,1,Other,77763,45489,563050,2219725,9422,8.74146
249,1,X-a0-b0:Y-a1-b0,19238,13925,193219,807691,2337,7.96662
249,1,X-a0-b0:Y-a0-b1,19457,13661,193558,819520,2286,7.70254
249,1,X-a0-b0:Y-a1-b1,4865,4540,72087,328539,572,7.24476
249,1,X-a1-b0:Y-a1-b1,213,252,5325,25496,22,6.81818
249,1,X-a0-b1:Y-a1-b1,246,276,5408,27243,41,7.56098
249,1,Other,77717,42805,554452,2070448,9489,8.59774
250,1,X-a0-b0:Y-a1-b0,20069,13236,194513,681747,2277,7.97365
250,1,X-a0-b0:Y-a0-b1,20054,12989,195812,659360,2301,8.07692
250,1,X-a0-b0:Y-a1-b1,5492,3810,73953,231863,561,7.42424
250,1,X-a1-b0:Y-a1-b1,257,230,5443,17409,21,5.90476
250,1,X-a0-b1:Y-a1-b1,312,220,5624,17285,22,6.72727
250,1,Other,75400,45061,548211,1987158,9659,8.82358
251,1,X-a0-b0:Y-a1-b0,20170,13148,194550,1028112,2291,7.78612
251,1,X-a0-b0:Y-a0-b1,20117,12918,195827,1075225,2383,8.02896
251,1,X-a0-b0:Y-a1-b1,5498,3760,73878,554604,642,7.55607
251,1,X-a1-b0:Y-a1-b1,254,244,5404,52332,34,4.94118
251,1,X-a0-b1:Y-a1-b1,309,219,5656,53263,37,5.97297
251,1,Other,75135,45402,548205,2232539,9271,8.72204
252,1,X-a0-b0:Y-a1-b0,20050,14056,196295,846164,2394,7.66332
252,1,X-a0-b0:Y-a0-b1,20074,13787,198805,840397,2325,8.14581
252,1,X-a0-b0:Y-a1-b1,5419,4457,78250,365651,639,6.97183
252,1,X-a1-b0:Y-a1-b1,260,288,6073,30187,27,7.03704
252,1,X-a0-b1:Y-a1-b1,297,307,6225,30929,33,6.0303
252,1,Other,75433,42717,537681,2066243,9116,8.66158
253,1,X-a0-b0:Y-a1-b0,20806,13321,198242,715760,2305,7.74403
253,1,X-a0-b0:Y-a0-b1,20618,13016,200466,697964,2423,8.09905
253,1,X-a0-b0:Y-a1-b1,5948,3828,79855,263432,632,7.37658
253,1,X-a1-b0:Y-a1-b1,301,235,6311,20298,33,7
253,1,X-a0-b1:Y-a1-b1,335,259,6529,21774,37,8.2973
253,1,Other,73530,44288,532157,1988701,9280,8.64019
254,1,X-a0-b0:Y-a1-b0,20835,13440,198413,1090451,2499,7.84434
254,1,X-a0-b0:Y-a0-b1,20503,13253,199286,1109776,2445,8.0135
254,1,X-a0-b0:Y-a1-b1,5852,4072,79550,593525,655,6.74809
254,1,X-a1-b0:Y-a1-b1,308,249,6285,59597,29,7
254,1,X-a0-b1:Y-a1-b1,327,290,6516,57981,42,6.59524
254,1,Other,73668,43779,532762,2239308,8959,8.72441
255,1,X-a0-b0:Y-a1-b0,20692,13988,200937,869647,2515,7.86004
255,1,X-a0-b0:Y-a0-b1,20423,14118,201410,863083,2413,8.03274
255,1,X-a0-b0:Y-a1-b1,5763,4792,84159,380793,700,7.19714
255,1,X-a1-b0:Y-a1-b1,312,291,6974,33924,39,6.53846
255,1,X-a0-b1:Y-a1-b1,328,353,7108,33182,40,6.1
255,1,Other,73875,41512,522798,2076058,8956,8.71472
256,1,X-a0-b0:Y-a1-b0,21135,13460,202593,757987,2510,7.93386
256,1,X-a0-b0:Y-a0-b1,20943,13432,202579,745145,2397,8.17522
256,1,X-a0-b0:Y-a1-b1,6221,4174,85638,304293,678,7.30531
256,1,X-a1-b0:Y-a1-b1,347,252,7218,26088,32,7.84375
256,1,X-a0-b1:Y-a1-b1,374,316,7269,25372,41,5.7561
256,1,Other,72322,43720,517187,1985267,8911,8.63966
257,1,X-a0-b0:Y-a1-b0,21051,13828,202562,1128756,2534,7.78335
257,1,X-a0-b0:Y-a0-b1,20770,14016,202571,1129344,2491,8.07908
257,1,X-a0-b0:Y-a1-b1,6076,4670,85391,623443,751,7.16911
257,1,X-a1-b0:Y-a1-b1,344,304,7261,66382,38,5.07895
257,1,X-a0-b1:Y-a1-b1,368,349,7237,59004,44,6
257,1,Other,72420,42393,517873,2220885,8656,8.52588
258,1,X-a0-b0:Y-a1-b0,21144,14278,204907,896301,2518,7.99087
258,1,X-a0-b0:Y-a0-b1,20948,14260,204857,867815,2459,7.84465
258,1,X-a0-b0:Y-a1-b1,6153,5024,89900,402939,727,7.39477
258,1,X-a1-b0:Y-a1-b1,350,358,7882,36593,35,7.57143
258,1,X-a0-b1:Y-a1-b1,386,384,7806,38800,46,6.95652
258,1,Other,72142,41041,508022,2066953,8773,8.62635
259,1,X-a0-b0:Y-a1-b0,21365,13838,206375,832640,2576,8.092
259,1,X-a0-b0:Y-a0-b1,21369,13463,205633,807831,2523,7.90131
259,1,X-a0-b0:Y-a1-b1,6634,4478,91430,362871,668,7.52246
259,1,X-a1-b0:Y-a1-b1,388,313,8174,31280,36,6.86111
259,1,X-a0-b1:Y-a1-b1,437,339,8013,32491,37,6.83784
259,1,Other,70703,43143,503137,2013206,8791,8.55534
260,1,X-a0-b0:Y-a1-b0,21515,13986,206967,1147055,2380,7.78529
260,1,X-a0-b0:Y-a0-b1,21189,14083,205300,1132539,2642,7.88494
260,1,X-a0-b0:Y-a1-b1,6523,5231,91353,640982,762,7.58399
260,1,X-a1-b0:Y-a1-b1,389,383,8099,70773,48,6.41667
260,1,X-a0-b1:Y-a1-b1,445,371,8086,64304,49,4.85714
260,1,Other,71119,41038,503279,2204224,8647,8.71308
261,1,X-a0-b0:Y-a1-b0,21699,14101,209382,908804,2537,7.80016
261,1,X-a0-b0:Y-a0-b1,21447,14208,206841,890019,2527,7.97349
261,1,X-a0-b0:Y-a1-b1,6758,5361,95643,431988,769,7.49415
261,1,X-a1-b0:Y-a1-b1,414,385,8826,37349,43,6.67442
261,1,X-a0-b1:Y-a1-b1,450,422,8628,44893,58,5.94828
261,1,Other,70408,40469,493399,2062452,8577,8.67226
262,1,X-a0-b0:Y-a1-b0,22102,13707,210106,906197,2501,7.9912
262,1,X-a0-b0:Y-a0-b1,21770,13616,207991,897157,2555,8.18591
262,1,X-a0-b0:Y-a1-b1,7070,4880,97179,433657,750,7.17333
262,1,X-a1-b0:Y-a1-b1,461,338,8933,40665,45,6.37778
262,1,X-a0-b1:Y-a1-b1,476,364,8895,41985,54,7.85185
262,1,Other,69532,42181,489102,2062872,8449,8.65475
263,1,X-a0-b0:Y-a1-b0,21969,14110,210914,1173238,2593,8.02892
263,1,X-a0-b0:Y-a0-b1,21497,14543,208217,1167304,2629,7.92469
263,1,X-a0-b0:Y-a1-b1,6963,5815,97619,680440,814,7.32678
263,1,X-a1-b0:Y-a1-b1,455,445,8983,74983,43,8.02326
263,1,X-a0-b1:Y-a1-b1,472,446,9002,70175,56,6.625
263,1,Other,70106,39870,488623,2216707,8314,8.5854
264,1,X-a0-b0:Y-a1-b0,22103,14320,212094,926579,2592,7.88387
264,1,X-a0-b0:Y-a0-b1,21849,14711,209333,898858,2539,7.94683
264,1,X-a0-b0:Y-a1-b1,7432,5600,101374,448298,840,7.64048
264,1,X-a1-b0:Y-a1-b1,491,426,9613,41061,61,7.40984
264,1,X-a0-b1:Y-a1-b1,503,462,9543,49305,57,6.33333
264,1,Other,69155,40029,479523,2063136,8375,8.55415
265,1,X-a0-b0:Y-a1-b0,22252,14325,212634,978607,2639,8.21751
265,1,X-a0-b0:Y-a0-b1,22148,14403,210176,972028,2552,8.22335
265,1,X-a0-b0:Y-a1-b1,7663,5213,102275,512444,888,7.67793
265,1,X-a1-b0:Y-a1-b1,516,387,9777,51232,52,6.82692
265,1,X-a0-b1:Y-a1-b1,537,407,9832,54266,57,7.33333
265,1,Other,68249,41001,476943,2082407,8508,8.60167
266,1,X-a0-b0:Y-a1-b0,22317,14622,212882,1185712,2597,8.19638
266,1,X-a0-b0:Y-a0-b1,22004,15285,210260,1184497,2634,7.95482
266,1,X-a0-b0:Y-a1-b1,7529,6209,103158,703759,877,7.32725
266,1,X-a1-b0:Y-a1-b1,504,483,9918,75093,67,6.04478
266,1,X-a0-b1:Y-a1-b1,513,497,10111,75809,64,6.3125
266,1,Other,68901,38460,474907,2212685,8178,8.76229
267,1,X-a0-b0:Y-a1-b0,22389,14861,214457,944199,2717,8.15753
267,1,X-a0-b0:Y-a0-b1,22591,15214,211792,898199,2525,8.11564
267,1,X-a0-b0:Y-a1-b1,7996,6026,107033,467056,900,7.93333
267,1,X-a1-b0:Y-a1-b1,539,460,10449,46616,68,6.91176
267,1,X-a0-b1:Y-a1-b1,564,481,10589,53719,60,6.81667
267,1,Other,67700,38707,467924,2040253,8231,8.71085
268,1,X-a0-b0:Y-a1-b0,22546,14762,214943,1092466,2708,8.27954
268,1,X-a0-b0:Y-a0-b1,22858,14892,211505,1082792,2685,8.01117
268,1,X-a0-b0:Y-a1-b1,8160,5806,108012,648080,940,7.3117
268,1,X-a1-b0:Y-a1-b1,567,432,10540,72430,53,7.0566
268,1,X-a0-b1:Y-a1-b1,597,454,10937,72662,63,7.2381
268,1,Other,67022,39308,466186,2158828,8334,8.64819
269,1,X-a0-b0:Y-a1-b0,22623,15239,215476,1185532,2673,7.99776
269,1,X-a0-b0:Y-a0-b1,22631,15622,211760,1188313,2807,7.90631
269,1,X-a0-b0:Y-a1-b1,8030,6812,110401,718553,980,7.09592
269,1,X-a1-b0:Y-a1-b1,558,577,11041,78546,64,6.4375
269,1,X-a0-b1:Y-a1-b1,589,591,11280,82311,76,6.34211
269,1,Other,67071,37055,461868,2199453,8183,8.70646
270,1,X-a0-b0:Y-a1-b0,22851,15345,216152,970219,2719,8.07797
270,1,X-a0-b0:Y-a0-b1,23120,15214,213067,924983,2692,8.19874
270,1,X-a0-b0:Y-a1-b1,8616,6464,113577,491771,944,7.76377
270,1,X-a1-b0:Y-a1-b1,623,553,11619,53944,56,6.57143
270,1,X-a0-b1:Y-a1-b1,627,565,11746,53844,75,6.53333
270,1,Other,65762,37208,455127,2035027,8093,8.54319
