Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,arabiensis_AvailableHabitat,funestus_AvailableHabitat,gambiae_AvailableHabitat,arabiensis_EggCrowdingCorrection,funestus_EggCrowdingCorrection,gambiae_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived
2,22,0,251,0,0,251,237,0,4354,15600,7800,0,0,0,0,0,0,35,0,0,1520.02,94.5299,181.446,0.201639,0.0123875,0.0185965,0,0,0
2,21,0,256,0,0,256,256,0,4464,17200,8600,0,0,0,0,0,0,44,0,0,1432.02,91.5299,162.446,0.16852,0.00385521,0.0128388,0,0,0
2,20,10,79,0,0,79,77,0,3477,5400,2700,19,0,6,0,0,0,8,0,0,2418.02,78.5299,176.446,1,0.036149,0.0552853,0,0,0
2,19,1,74,0,0,74,91,0,3875,5600,2800,19,0,9,0,0,0,10,0,0,2025.02,93.5299,156.446,1,0.0476839,0.0694021,0,0,0
2,18,0,95,0,0,95,105,0,4166,6600,3300,0,0,0,0,0,0,28,0,0,1722.02,93.5299,168.446,1,0.0554734,0.0475543,0,0,0
2,17,5,167,0,0,167,185,0,4463,10000,5000,55,0,11,0,0,0,21,0,0,1455.02,79.5299,152.446,0.304563,0.0199326,0.0202632,0,0,0
2,16,0,259,0,0,259,257,0,4454,15000,7500,0,0,0,0,0,0,27,0,0,1450.02,79.5299,166.446,0.271076,0.00825757,0.0126316,0,0,0
2,15,5,67,0,0,67,60,0,3460,5400,2700,26,0,1,0,0,0,4,0,0,2451.02,69.5299,169.446,1,0.0587575,0.131404,0,0,0
2,14,0,67,0,0,67,66,0,3699,4000,2000,0,0,0,0,0,0,9,0,0,2199.02,86.5299,165.446,1,0.041532,0.058202,0,0,0
2,13,10,75,0,0,75,83,0,4203,5600,2800,26,0,4,0,0,0,7,0,0,1681.02,100.53,165.446,1,0.0385984,0.072928,0,0,0
2,12,15,90,0,0,90,95,0,3306,5800,2900,26,0,8,0,0,0,7,0,0,2603.02,88.5299,152.446,1,0.0284848,0.0673424,0,0,0
2,11,10,122,0,0,122,131,0,4445,8200,4100,36,0,11,0,0,0,11,0,0,1468.02,63.5299,173.446,0.38946,0.0382323,0.0445303,0,0,0
2,10,11,47,0,0,47,45,0,988,4600,2300,16,0,7,0,0,0,4,0,0,4899.02,111.53,151.446,1,0.0967575,0.0819177,0,0,0
2,9,11,61,0,0,61,62,0,4151,4200,2100,14,0,7,0,0,0,12,0,0,1742.02,92.5299,164.446,1,0.0473484,0.0602634,0,0,0
2,8,10,72,0,0,72,66,0,3169,5000,2500,20,0,3,0,0,0,6,0,0,2714.02,96.5299,170.446,1,0.0298653,0.120489,0,0,0
2,7,0,85,0,0,85,71,0,4435,4200,2100,0,0,0,0,0,0,7,0,0,1471.02,80.5299,163.446,1,0.0376171,0.0598567,0,0,0
2,6,11,61,0,0,61,67,0,4453,3400,1700,14,0,3,0,0,0,9,0,0,1456.02,87.5299,153.446,1,0.0572979,0.0653424,0,0,0
2,5,14,43,0,0,43,39,0,2318,3000,1500,12,0,3,0,0,0,5,0,0,3565.02,82.5299,184.446,1,0.226894,0.0687137,0,0,0
2,4,3,41,0,0,41,37,0,2330,3200,1600,16,0,0,0,0,0,12,0,0,3571.02,85.5299,163.446,1,0.132929,0.0842693,0,0,0
2,3,1,80,0,0,80,68,0,3775,5400,2700,27,0,0,0,0,0,7,0,0,2095.02,84.5299,195.446,1,0.0259848,0.089178,0,0,0
2,2,9,63,0,0,63,78,0,3775,4000,2000,20,0,2,0,0,0,7,0,0,2098.02,93.5299,183.446,1,0.0796969,0.0442282,0,0,0
2,1,5,69,0,0,69,72,0,3497,5000,2500,20,0,4,0,0,0,8,0,0,2403.02,77.5299,172.446,1,0.0343097,0.054452,0,0,0
3,26,20,658,0,0,658,631,0,5732,2000,1000,9,0,1,0,0,0,70,0,0,1507.41,102.575,188.267,0.124835,0.00577905,0.00792601,0,0,0
3,25,2,60,0,0,60,61,0,4736,4600,2300,19,0,2,0,0,0,10,0,0,2519.41,102.575,172.267,1,0.100662,0.119604,0,0,0
3,24,10,85,0,0,85,71,0,5500,4200,2100,17,0,3,0,0,0,1,0,0,1760.41,85.5746,184.267,1,0.0486277,0.0518154,0,0,0
3,23,15,105,0,0,105,126,0,5679,5400,2700,26,0,6,0,0,0,14,0,0,1570.41,99.5746,181.267,0.503005,0.03051,0.0508154,0,0,0
3,22,0,215,0,0,215,190,0,5758,1400,700,0,0,0,0,0,0,26,0,0,1493.41,108.575,170.267,0.281484,0.0214841,0.0312838,0,0,0
3,21,0,227,0,0,227,238,0,5718,2000,1000,0,0,0,0,0,0,28,0,0,1553.41,90.5746,168.267,0.311308,0.018306,0.0213745,0,0,0
3,20,10,62,0,0,62,62,0,5622,3600,1800,15,0,3,0,0,0,8,0,0,1642.41,93.5746,172.267,1,0.0560928,0.0980256,0,0,0
3,19,1,69,0,0,69,84,0,5735,3400,1700,16,0,3,0,0,0,8,0,0,1511.41,93.5746,190.267,1,0.046765,0.0977789,0,0,0
3,18,0,91,0,0,91,97,0,5015,5400,2700,0,0,0,0,0,0,9,0,0,2232.41,106.575,176.267,1,0.0519611,0.0443279,0,0,0
3,17,5,147,0,0,147,150,0,5745,6400,3200,52,0,8,0,0,0,16,0,0,1517.41,87.5746,180.267,0.519648,0.0198825,0.0476394,0,0,0
3,16,0,224,0,0,224,195,0,5741,1200,600,0,0,0,0,0,0,20,0,0,1512.41,101.575,175.267,0.268521,0.0209289,0.0286976,0,0,0
3,15,5,67,0,0,67,54,0,4802,4000,2000,19,0,1,0,0,0,8,0,0,2477.41,84.5746,166.267,1,0.0579416,0.0605165,0,0,0
3,14,0,58,0,0,58,61,0,5193,2400,1200,0,0,0,0,0,0,8,0,0,2075.41,91.5746,170.267,1,0.0721083,0.137872,0,0,0
3,13,10,88,0,0,88,80,0,5074,4400,2200,22,0,7,0,0,0,5,0,0,2207.41,77.5746,171.267,1,0.05585,0.0590879,0,0,0
3,12,15,80,0,0,80,94,0,5852,3000,1500,20,0,2,0,0,0,12,0,0,1415.41,96.5746,166.267,0.929648,0.0885299,0.0762231,0,0,0
3,11,10,104,0,0,104,120,0,5754,4400,2200,23,0,3,0,0,0,25,0,0,1524.41,78.5746,173.267,0.66728,0.0264708,0.0481795,0,0,0
3,10,10,38,0,0,38,39,0,3387,1400,700,8,0,0,0,0,0,8,0,0,3921.41,81.5746,140.267,1,0.11153,0.108176,0,0,0
3,9,10,52,0,0,52,56,0,5435,2600,1300,11,0,1,0,0,0,6,0,0,1834.41,83.5746,177.267,1,0.115662,0.0822231,0,0,0
3,8,10,74,0,0,74,58,0,4728,4400,2200,18,0,6,0,0,0,2,0,0,2536.41,91.5746,174.267,1,0.0804416,0.0774755,0,0,0
3,7,0,68,0,0,68,71,0,5454,3600,1800,0,0,0,0,0,0,8,0,0,1786.41,91.5746,198.267,1,0.40265,0.0583736,0,0,0
3,6,11,55,0,0,55,69,0,5464,5200,2600,25,0,0,0,0,0,3,0,0,1805.41,91.5746,169.267,1,0.0729416,0.153446,0,0,0
3,5,14,40,0,0,40,36,0,3162,3200,1600,10,0,5,0,0,0,2,0,0,4083.41,103.575,181.267,1,0.13755,0.115279,0,0,0
3,4,5,47,0,0,47,41,0,2725,3200,1600,13,0,2,0,0,0,6,0,0,4506.41,93.5746,205.267,1,0.042765,0.204308,0,0,0
3,3,1,69,0,0,69,56,0,5095,4200,2100,19,0,3,0,0,0,7,0,0,2173.41,87.5746,174.267,1,0.0845299,0.0651487,0,0,0
3,2,9,63,0,0,63,70,0,4079,3200,1600,14,0,2,0,0,0,4,0,0,3181.41,89.5746,180.267,1,0.0584562,0.0917231,0,0,0
3,1,4,61,0,0,61,65,0,4640,2800,1400,12,0,4,0,0,0,5,0,0,2634.41,105.575,150.267,1,0.0553785,0.0718526,0,0,0
4,26,10,576,0,0,576,553,0,6440,4800,2400,19,0,2,0,0,0,82,0,0,2137.66,87.8989,187.407,1,0.128218,0.941337,0,0,0
4,25,2,54,0,0,54,57,0,5924,3600,1800,16,0,2,0,0,0,5,0,0,2644.66,104.899,179.407,1,0.102575,0.0783034,0,0,0
4,24,10,70,0,0,70,63,0,6867,5000,2500,21,0,5,0,0,0,12,0,0,1724.66,80.8989,180.407,1,0.0855746,0.115167,0,0,0
4,23,15,96,0,0,96,103,0,6999,5400,2700,30,0,2,0,0,0,9,0,0,1569.66,103.899,180.407,0.872448,0.0995746,0.0697182,0,0,0
4,22,0,171,0,0,171,167,0,5849,2800,1400,0,0,0,0,0,0,25,0,0,2718.66,102.899,182.407,1,0.180958,0.425669,0,0,0
4,21,0,201,0,0,201,206,0,6045,2200,1100,0,0,0,0,0,0,29,0,0,2531.66,92.8989,183.407,1,0.226437,0.168267,0,0,0
4,20,11,58,0,0,58,63,0,6294,4400,2200,22,0,0,0,0,0,5,0,0,2243.66,99.8989,215.407,1,0.0584842,0.172267,0,0,0
4,19,11,62,0,0,62,81,0,6071,4600,2300,25,0,3,0,0,0,13,0,0,2486.66,107.899,187.407,1,0.0779789,0.118917,0,0,0
4,18,0,86,0,0,86,83,0,6642,6000,3000,0,0,0,0,0,0,8,0,0,1948.66,73.8989,188.407,1,0.133218,0.0629527,0,0,0
4,17,5,141,0,0,141,142,0,7029,6800,3400,50,0,9,0,0,0,14,0,0,1579.66,92.8989,151.407,0.583618,0.0437873,0.100149,0,0,0
4,16,0,182,0,0,182,163,0,5694,3400,1700,0,0,0,0,0,0,28,0,0,2884.66,93.8989,180.407,1,0.169291,0.438169,0,0,0
4,15,5,54,0,0,54,48,0,5593,3200,1600,15,0,3,0,0,0,6,0,0,2987.66,90.8989,181.407,1,0.0528592,0.118762,0,0,0
4,14,0,57,0,0,57,56,0,5730,2600,1300,0,0,0,0,0,0,9,0,0,2821.66,114.899,186.407,1,0.0915746,0.283779,0,0,0
4,13,10,75,0,0,75,77,0,6455,2600,1300,15,0,2,0,0,0,8,0,0,2139.66,106.899,151.407,1,0.0775746,0.0951486,0,0,0
4,12,15,73,0,0,73,90,0,5941,4200,2100,22,0,4,0,0,0,10,0,0,2629.66,95.8989,186.407,1,0.0804789,0.118762,0,0,0
4,11,10,95,0,0,95,109,0,7004,6000,3000,36,0,0,0,0,0,10,0,0,1589.66,91.8989,167.407,0.952754,0.0982183,0.0866337,0,0,0
4,10,9,38,0,0,38,34,0,3267,2200,1100,12,0,0,0,0,0,6,0,0,5281.66,97.8989,206.407,1,0.203937,0.140267,0,0,0
4,9,9,38,0,0,38,48,0,5575,2200,1100,10,0,2,0,0,0,15,0,0,2999.66,108.899,169.407,1,0.0696455,0.177267,0,0,0
4,8,9,70,0,0,70,52,0,5736,4800,2400,21,0,2,0,0,0,8,0,0,2838.66,84.8989,193.407,1,0.0915746,0.0792125,0,0,0
4,7,0,55,0,0,55,58,0,6611,3200,1600,0,0,0,0,0,0,6,0,0,1952.66,105.899,183.407,1,0.0915746,0.165223,0,0,0
4,6,13,51,0,0,51,69,0,6610,3200,1600,13,0,2,0,0,0,6,0,0,1950.66,93.8989,198.407,1,0.0381561,0.120905,0,0,0
4,5,14,35,0,0,35,30,0,4581,2400,1200,9,0,2,0,0,0,5,0,0,4013.66,103.899,154.407,1,0.0863122,0.302112,0,0,0
4,4,5,40,0,0,40,35,0,3560,2600,1300,11,0,2,0,0,0,4,0,0,5012.66,97.8989,182.407,1,0.0935746,0.14662,0,0,0
4,3,1,65,0,0,65,57,0,6925,4200,2100,17,0,4,0,0,0,11,0,0,1667.66,89.8989,170.407,1,0.0625533,0.217834,0,0,0
4,2,8,58,0,0,58,60,0,4966,3000,1500,14,0,2,0,0,0,6,0,0,3614.66,84.8989,187.407,1,0.111968,0.128762,0,0,0
4,1,5,57,0,0,57,54,0,5813,4000,2000,21,0,2,0,0,0,9,0,0,2769.66,96.8989,173.407,1,0.527873,0.125223,0,0,0
5,26,10,501,0,0,501,481,0,7754,94600,47300,385,0,66,0,0,0,75,0,0,2106.99,94.5099,165.11,1,0.0627849,0.104115,0,0,0
5,25,2,56,0,0,56,51,0,6215,2800,1400,11,0,3,0,0,0,4,0,0,3583.99,113.51,208.11,1,0.0749278,0.112129,0,0,0
5,24,10,58,0,0,58,54,0,7871,3800,1900,14,0,6,0,0,0,8,0,0,1994.99,81.5099,173.11,1,0.0808989,0.0693871,0,0,0
5,23,15,84,0,0,84,97,0,8162,5600,2800,29,0,2,0,0,0,10,0,0,1649.99,110.51,198.11,0.981037,0.0865824,0.0693871,0,0,0
5,22,0,151,0,0,151,151,0,6397,1600,800,0,0,0,0,0,0,22,0,0,3414.99,103.51,205.11,1,0.257247,0.114004,0,0,0
5,21,0,159,0,0,159,170,0,6742,2000,1000,0,0,0,0,0,0,23,0,0,3079.99,117.51,181.11,1,0.154831,0.305678,0,0,0
5,20,10,47,0,0,47,60,0,6809,2400,1200,11,0,3,0,0,0,9,0,0,3034.99,93.5099,183.11,1,0.0624368,0.107703,0,0,0
5,19,10,50,0,0,50,62,0,6727,2600,1300,13,0,1,0,0,0,7,0,0,3084.99,98.5099,210.11,1,0.0539494,0.117129,0,0,0
5,18,0,87,0,0,87,73,0,7451,3200,1600,0,0,0,0,0,0,5,0,0,2358.99,106.51,204.11,1,0.0284227,0.0856393,0,0,0
5,17,5,124,0,0,124,125,0,8209,5000,2500,39,0,5,0,0,0,18,0,0,1628.99,107.51,175.11,0.658191,0.0464494,0.0630861,0,0,0
5,16,0,154,0,0,154,145,0,6645,4000,2000,0,0,0,0,0,0,30,0,0,3208.99,103.51,163.11,1,0.0782491,0.180407,0,0,0
5,15,5,55,0,0,55,48,0,6526,4800,2400,19,0,6,0,0,0,8,0,0,3300.99,89.5099,204.11,1,0.227247,0.113379,0,0,0
5,14,0,49,0,0,49,55,0,6092,2200,1100,0,0,0,0,0,0,4,0,0,3747.99,93.5099,187.11,1,0.143624,0.155339,0,0,0
5,13,10,60,0,0,60,74,0,6885,4800,2400,20,0,6,0,0,0,11,0,0,2938.99,108.51,188.11,1,0.0890824,0.252344,0,0,0
5,12,15,64,0,0,64,92,0,6460,2800,1400,17,0,4,0,0,0,12,0,0,3387.99,108.51,164.11,1,0.239747,0.0621355,0,0,0
5,11,10,79,0,0,79,91,0,8008,4000,2000,17,0,4,0,0,0,14,0,0,1835.99,100.51,176.11,1,0.0656421,0.0523145,0,0,0
5,10,10,39,0,0,39,24,0,3861,2400,1200,8,0,3,0,0,0,4,0,0,5985.99,98.5099,175.11,1,0.122374,0.258008,0,0,0
5,9,10,32,0,0,32,43,0,5898,2000,1000,6,0,3,0,0,0,5,0,0,3924.99,97.5099,200.11,1,0.272247,0.141172,0,0,0
5,8,9,68,0,0,68,39,0,6114,5800,2900,26,0,5,0,0,0,6,0,0,3752.99,86.5099,167.11,1,0.030321,0.138148,0,0,0
5,7,0,52,0,0,52,55,0,7654,1400,700,0,0,0,0,0,0,12,0,0,2162.99,99.5099,204.11,1,0.176498,0.152839,0,0,0
5,6,11,43,0,0,43,66,0,7422,3200,1600,13,0,2,0,0,0,7,0,0,2398.99,105.51,194.11,1,0.0782491,0.248008,0,0,0
5,5,15,35,0,0,35,26,0,5031,2400,1200,12,0,0,0,0,0,2,0,0,4804.99,95.5099,189.11,1,0.173165,0.128672,0,0,0
5,4,5,35,0,0,35,37,0,4104,2000,1000,9,0,1,0,0,0,5,0,0,5735.99,91.5099,189.11,1,0.0699278,0.304011,0,0,0
5,3,1,62,0,0,62,57,0,7525,5200,2600,24,0,1,0,0,0,4,0,0,2312.99,103.51,179.11,1,0.0408631,0.170407,0,0,0
5,2,9,44,0,0,44,46,0,5330,3800,1900,17,0,1,0,0,0,9,0,0,4499.99,111.51,179.11,1,0.141498,0.104115,0,0,0
5,1,5,51,0,0,51,44,0,6317,3400,1700,16,0,0,0,0,0,5,0,0,3521.99,111.51,170.11,1,0.0807491,0.0867033,0,0,0
6,26,10,442,0,0,442,423,0,9295,1200,600,6,0,0,0,0,0,59,0,0,1722.53,122.415,195.615,0.0836108,0.00325896,0.00408689,0,0,0
6,25,1,49,0,0,49,45,0,7001,3200,1600,13,0,2,0,0,0,6,0,0,4051.53,104.415,178.615,1,0.189183,0.173425,0,0,0
6,24,10,49,0,0,49,57,0,9359,1400,700,9,0,0,0,0,0,11,0,0,1665.53,134.415,176.615,0.997496,0.0679249,0.288517,0,0,0
6,23,15,69,0,0,69,77,0,9276,3800,1900,17,0,3,0,0,0,9,0,0,1767.53,119.415,172.615,1,0.0613944,0.0900501,0,0,0
6,22,0,117,0,0,117,124,0,7072,1800,900,0,0,0,0,0,0,27,0,0,3946.53,117.415,199.615,1,0.517549,0.512776,0,0,0
6,21,0,142,0,0,142,143,0,6817,1600,800,0,0,0,0,0,0,20,0,0,4240.53,98.4148,179.615,1,0.11751,0.30185,0,0,0
6,20,10,43,0,0,43,52,0,7803,2800,1400,14,0,1,0,0,0,6,0,0,3230.53,99.4148,202.615,1,0.467549,0.228888,0,0,0
6,19,9,44,0,0,44,65,0,7180,2400,1200,14,0,0,0,0,0,8,0,0,3868.53,83.4148,203.615,1,0.0985099,0.262638,0,0,0
6,18,0,76,0,0,76,68,0,7806,2600,1300,0,0,0,0,0,0,11,0,0,3188.53,120.415,220.615,1,0.0665687,0.255138,0,0,0
6,17,5,103,0,0,103,110,0,9314,4600,2300,29,0,9,0,0,0,14,0,0,1720.53,104.415,196.615,0.904996,0.0671937,0.109444,0,0,0
6,16,0,117,0,0,117,122,0,7691,1600,800,0,0,0,0,0,0,14,0,0,3344.53,118.415,181.615,1,0.10351,0.101944,0,0,0
6,15,5,47,0,0,47,38,0,7983,2200,1100,10,0,1,0,0,0,5,0,0,3034.53,117.415,200.615,1,0.149183,0.0850459,0,0,0
6,14,0,51,0,0,51,52,0,6018,2400,1200,0,0,0,0,0,0,11,0,0,5026.53,113.415,177.615,1,0.0935099,0.18711,0,0,0
6,13,10,56,0,0,56,65,0,8155,3600,1800,15,0,4,0,0,0,8,0,0,2907.53,97.4148,175.615,1,0.0904249,0.0940551,0,0,0
6,12,15,66,0,0,66,66,0,6884,3600,1800,23,0,3,0,0,0,10,0,0,4105.53,143.415,202.615,1,0.18085,0.117222,0,0,0
6,11,10,72,0,0,72,84,0,8554,4200,2100,23,0,5,0,0,0,12,0,0,2487.53,102.415,191.615,1,0.0558388,0.146759,0,0,0
6,10,10,27,0,0,27,23,0,4384,1400,700,6,0,2,0,0,0,12,0,0,6636.53,108.415,206.615,1,0.0985099,0.218888,0,0,0
