Time,NodeID,Species,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,AvailableHabitat,EggCrowdingCorrection
230,340461476,carbamate_resistant,1000,23046,2495,4983,15568,30766,30346,184031,924520,462260,2265,123,4560,211,2854,0,2224,237,480,26875.6,0.0274125
230,340461476,organochlorines_resistant,1000,16914,1098,3681,12135,30906,30684,184802,677720,338860,1625,50,3289,96,3057,0,1611,1009,381,26104.6,0.0387751
231,340461476,pyrethroid_resistant,1000,16933,1084,3589,12260,30947,30244,184695,679400,339700,1697,40,3285,121,3056,0,1613,976,350,26211.6,0.0382435
231,340461476,carbamate_resistant,1000,23157,2517,4976,15664,30848,30219,184351,928600,464300,2273,106,4568,222,2985,0,2150,242,482,26555.6,0.0290698
231,340461476,organochlorines_resistant,1000,16950,1112,3651,12187,30913,30499,184485,671840,335920,1646,50,3433,106,2985,0,1596,1012,341,26421.6,0.0385183
232,340461476,pyrethroid_resistant,1000,16949,1093,3585,12271,30990,30480,184209,675680,337840,1750,51,3317,111,2933,0,1592,973,352,26697.6,0.0385805
232,340461476,carbamate_resistant,1000,23175,2536,5014,15625,30951,30225,184506,934360,467180,2333,133,4659,233,2948,0,2167,246,517,26400.6,0.0285975
232,340461476,organochlorines_resistant,1000,16836,1102,3649,12085,31002,30625,184611,685200,342600,1722,44,3391,107,2863,0,1590,1017,370,26295.6,0.0393273
233,340461476,pyrethroid_resistant,1000,16811,1093,3547,12171,30831,30493,184523,675880,337940,1575,50,3323,107,2858,0,1644,1009,343,26383.6,0.0395122
233,340461476,carbamate_resistant,1000,23095,2545,5006,15544,30869,30403,184792,938920,469460,2170,116,4557,260,2804,0,2198,216,470,26114.6,0.0282553
233,340461476,organochlorines_resistant,1000,16869,1107,3644,12118,31011,30625,184719,661960,330980,1575,47,3210,97,2913,0,1606,962,312,26187.6,0.0383766
234,340461476,pyrethroid_resistant,1000,16699,1073,3530,12096,30935,30544,184562,671960,335980,1530,43,3225,107,2858,0,1611,1067,292,26344.6,0.039036
234,340461476,carbamate_resistant,1000,23154,2499,5076,15579,30973,30367,184596,931920,465960,2058,110,4550,230,2954,0,2200,235,460,26310.6,0.0278135
234,340461476,organochlorines_resistant,1000,16869,1071,3588,12210,30842,30412,184574,691640,345820,1541,45,3366,118,3001,0,1600,1045,356,26332.6,0.0395607
235,340461476,pyrethroid_resistant,1000,16685,1068,3597,12020,30855,30155,185021,688560,344280,1750,55,3319,90,2965,0,1645,985,349,25885.6,0.0392056
235,340461476,carbamate_resistant,1000,23163,2460,5133,15570,30910,30209,184749,942400,471200,2444,126,4668,214,2961,0,2202,251,499,26157.6,0.0282327
235,340461476,organochlorines_resistant,1000,16856,1072,3615,12169,30851,30265,184821,694920,347460,1794,56,3409,110,2948,0,1583,1010,368,26085.6,0.0380727
236,340461476,pyrethroid_resistant,1000,16783,1056,3585,12142,30897,29932,184531,669000,334500,1553,52,3332,119,3062,0,1618,996,350,26375.6,0.0375939
236,340461476,carbamate_resistant,1000,23226,2455,5107,15664,30908,30139,184598,928760,464380,2237,114,4513,230,2964,0,2225,247,429,26308.6,0.0277564
236,340461476,organochlorines_resistant,1000,16833,1079,3588,12166,30850,30176,184704,645360,322680,1565,49,3249,97,2985,0,1636,1009,363,26202.6,0.0375376
237,340461476,pyrethroid_resistant,1000,16806,1070,3560,12176,30895,29956,184941,654160,327080,1641,45,3320,96,2923,0,1586,967,347,25965.6,0.0394254
237,340461476,carbamate_resistant,1000,23243,2486,5077,15680,31026,30210,184413,905200,452600,2246,123,4545,232,2887,0,2189,229,452,26493.6,0.0283266
237,340461476,organochlorines_resistant,1000,16921,1083,3552,12286,30832,30037,184952,667920,333960,1660,51,3278,110,3045,0,1651,965,341,25954.6,0.0406016
238,340461476,pyrethroid_resistant,1000,16808,1131,3531,12146,30883,30119,184610,684760,342380,1565,46,3401,108,2907,0,1595,974,336,26296.6,0.0396931
238,340461476,carbamate_resistant,1000,23253,2438,5110,15705,30957,30200,184720,959880,479940,2165,109,4635,265,2926,0,2231,212,473,26186.6,0.0292683
238,340461476,organochlorines_resistant,1000,16757,1077,3574,12106,30774,30346,184494,711320,355660,1683,57,3390,106,2804,0,1615,1022,331,26412.6,0.0388589
239,340461476,pyrethroid_resistant,1000,16595,1097,3566,11932,30762,30453,184009,672400,336200,1486,45,3344,117,2770,0,1665,974,344,26897.6,0.0384027
239,340461476,carbamate_resistant,1000,23210,2449,5119,15642,30900,30470,184474,917400,458700,2224,106,4594,225,2855,0,2172,231,495,26432.6,0.0272811
239,340461476,organochlorines_resistant,1000,16684,1108,3524,12052,30746,30583,184402,657200,328600,1517,41,3176,113,2878,0,1622,1002,327,26504.6,0.0371318
240,340461476,pyrethroid_resistant,1000,16648,1093,3582,11973,30726,30404,184757,678360,339180,1613,49,3290,116,2960,0,1645,952,310,26149.6,0.0400024
240,340461476,carbamate_resistant,1000,23228,2438,5096,15694,30956,30258,184810,937640,468820,2316,115,4559,224,2939,0,2196,248,477,26096.6,0.0288125
240,340461476,organochlorines_resistant,1000,16712,1100,3539,12073,30724,30591,185087,669640,334820,1689,56,3344,106,2875,0,1564,925,358,25819.6,0.0403296
241,340461476,pyrethroid_resistant,1000,16636,1078,3519,12039,30704,30141,184722,678760,339380,1685,58,3314,108,2940,0,1644,971,337,26184.6,0.0385483
241,340461476,carbamate_resistant,1000,23387,2434,5120,15833,30898,30132,185015,942560,471280,2297,137,4566,230,2953,0,2116,226,452,25891.6,0.0278322
241,340461476,organochlorines_resistant,1000,16771,1068,3573,12130,30702,30724,184544,704360,352180,1630,49,3381,91,2972,0,1547,1003,363,26362.6,0.0385575
242,340461476,pyrethroid_resistant,1000,16587,1034,3505,12048,30735,30209,184498,651400,325700,1511,41,3269,102,2919,0,1619,1000,349,26408.6,0.0385771
242,340461476,carbamate_resistant,1000,23308,2416,5102,15790,30839,30432,184565,926760,463380,2156,115,4561,214,2922,0,2317,223,461,26341.6,0.0274695
242,340461476,organochlorines_resistant,1000,16693,1068,3528,12097,30777,30505,184829,636160,318080,1587,53,3254,112,2906,0,1646,970,368,26077.6,0.0374278
243,340461476,pyrethroid_resistant,1000,16767,1045,3512,12210,30680,30040,184543,659280,329640,1682,48,3229,95,3047,0,1605,943,319,26363.6,0.0405413
243,340461476,carbamate_resistant,1000,23262,2422,5042,15798,30807,30413,184766,943160,471580,2287,99,4659,237,2941,0,2265,243,479,26140.6,0.0284234
243,340461476,organochlorines_resistant,1000,16796,1063,3533,12200,30850,30444,184855,684360,342180,1766,56,3255,99,2988,0,1561,973,351,26051.6,0.0409922
244,340461476,pyrethroid_resistant,1000,16686,1047,3565,12074,30734,30198,184588,688600,344300,1719,55,3413,114,2847,0,1594,1002,332,26318.6,0.0399885
244,340461476,carbamate_resistant,1000,23112,2402,5069,15641,30873,30825,184107,945120,472560,2286,127,4614,237,2897,0,2273,250,524,26799.6,0.027716
244,340461476,organochlorines_resistant,1000,16722,1042,3558,12122,30846,30454,184656,678800,339400,1714,54,3294,105,2922,0,1649,996,351,26250.6,0.0380671
245,340461476,pyrethroid_resistant,1000,16477,1029,3531,11917,30672,30514,184482,649680,324840,1535,58,3164,80,2818,0,1613,1064,350,26424.6,0.0382205
245,340461476,carbamate_resistant,1000,23211,2417,4997,15797,30745,30849,184317,910920,455460,2149,115,4407,221,2994,0,2220,227,448,26589.6,0.0283558
245,340461476,organochlorines_resistant,1000,16819,1032,3491,12296,30799,30294,184799,656880,328440,1557,45,3190,93,2978,0,1553,1012,316,26107.6,0.0386721
246,340461476,pyrethroid_resistant,1000,16623,1040,3481,12102,30741,30522,184212,669640,334820,1582,45,3194,94,2902,0,1538,911,307,26694.6,0.0406733
246,340461476,carbamate_resistant,1000,23313,2466,5005,15842,30837,30528,184496,947360,473680,2247,111,4689,221,3008,0,2202,230,474,26410.6,0.0291899
246,340461476,organochlorines_resistant,1000,16792,1051,3571,12170,30700,30397,184550,679200,339600,1666,50,3358,93,3010,0,1627,1043,367,26356.6,0.0397449
247,340461476,pyrethroid_resistant,1000,16532,1038,3495,11999,30758,30276,184506,689000,344500,1675,57,3329,127,2905,0,1634,1027,335,26400.6,0.0398641
247,340461476,carbamate_resistant,1000,23391,2430,5053,15908,30834,30314,184817,941680,470840,2362,115,4614,230,3007,0,2215,208,506,26089.6,0.0278781
247,340461476,organochlorines_resistant,1000,16893,1023,3579,12291,30603,30328,184670,686080,343040,1712,49,3374,86,3012,0,1566,979,366,26236.6,0.0388054
248,340461476,pyrethroid_resistant,1000,16557,1054,3451,12052,30737,30481,184820,635880,317940,1557,52,3185,96,2907,0,1575,947,360,26086.6,0.0383173
248,340461476,carbamate_resistant,1000,23379,2453,4956,15970,30846,30180,184529,892760,446380,2187,118,4592,220,3015,0,2276,249,502,26377.6,0.0277054
248,340461476,organochlorines_resistant,1000,16819,1027,3589,12203,30681,30375,184136,655320,327660,1636,39,3326,106,2900,0,1665,987,322,26770.6,0.0382413
249,340461476,pyrethroid_resistant,1000,16627,1039,3507,12081,30791,30402,184453,665280,332640,1601,41,3304,102,2943,0,1608,927,338,26453.6,0.0410244
249,340461476,carbamate_resistant,1000,23290,2427,4969,15894,30830,30179,184340,943240,471620,2357,120,4643,226,2900,0,2251,247,491,26566.6,0.0295462
249,340461476,organochlorines_resistant,1000,16791,1027,3536,12228,30466,30241,184816,667400,333700,1542,50,3299,86,2956,0,1652,986,346,26090.6,0.0408512
250,340461476,pyrethroid_resistant,1000,16716,1019,3587,12110,30721,30168,184984,684320,342160,1718,53,3291,103,2958,0,1541,995,333,25922.6,0.0397631
250,340461476,carbamate_resistant,1000,23337,2418,5052,15867,30798,30129,184869,944040,472020,2299,88,4586,217,2886,0,2140,260,439,26037.6,0.0281653
250,340461476,organochlorines_resistant,1000,16825,1017,3549,12259,30558,30337,184447,687760,343880,1685,48,3299,85,2970,0,1649,959,328,26459.6,0.0390929
251,340461476,pyrethroid_resistant,1000,16649,1030,3628,11991,30701,30393,184609,640680,320340,1552,41,3293,104,2886,0,1616,983,354,26297.6,0.0378809
251,340461476,carbamate_resistant,1000,23363,2433,5023,15907,30834,30279,184740,933160,466580,2233,101,4468,251,2920,0,2211,221,462,26166.6,0.0275811
251,340461476,organochlorines_resistant,1000,16712,1043,3515,12154,30554,30543,184383,673160,336580,1589,57,3306,96,2907,0,1648,1044,328,26523.6,0.0384722
252,340461476,pyrethroid_resistant,1000,17350,1087,3949,12314,30702,30258,184791,678440,339220,3211,89,3321,127,2971,0,1579,343,348,26115.6,0.0410464
252,340461476,carbamate_resistant,1000,23051,2409,5313,15329,30810,30370,184765,958720,479360,4760,261,4543,236,2837,0,2213,487,449,26141.6,0.0280409
252,340461476,organochlorines_resistant,1000,17437,1079,3846,12512,30630,30351,184683,660920,330460,3280,115,3229,83,2958,0,1592,320,321,26223.6,0.0394017
253,340461476,pyrethroid_resistant,1000,18073,1121,4126,12826,30677,29962,184836,678080,339040,2951,82,2964,95,2963,0,1672,292,276,26070.6,0.0384936
253,340461476,carbamate_resistant,1000,23024,2391,5295,15338,30909,30190,184591,934800,467400,3614,173,3501,168,2958,0,2246,378,361,26315.6,0.0272672
253,340461476,organochlorines_resistant,1000,18080,1081,4061,12938,30417,30572,184159,673160,336580,2928,116,2946,80,2937,0,1703,313,278,26747.6,0.0396775
254,340461476,pyrethroid_resistant,1000,18664,1180,4255,13229,30568,30300,184646,661680,330840,2912,86,2974,91,2864,0,1689,290,294,26260.6,0.0384477
254,340461476,carbamate_resistant,1000,22991,2398,5333,15260,30925,30334,184252,921440,460720,3573,174,3551,187,2943,0,2208,391,377,26654.6,0.0281511
254,340461476,organochlorines_resistant,1000,18681,1168,4236,13277,30627,30348,184824,669080,334540,2922,73,2942,88,2955,0,1750,279,325,26082.6,0.0397344
255,340461476,pyrethroid_resistant,1000,19130,1217,4458,13455,30532,30188,184336,875360,437680,3387,121,3431,119,3020,0,1815,386,353,26570.6,0.0396878
255,340461476,carbamate_resistant,1000,22918,2384,5516,15018,30920,30022,184630,1241600,620800,4369,214,4377,246,3047,0,2220,451,449,26276.6,0.0289271
255,340461476,organochlorines_resistant,1000,19289,1238,4430,13621,30611,30229,185005,888000,444000,3443,107,3510,128,3052,0,1767,346,331,25901.6,0.0389828
256,340461476,pyrethroid_resistant,1000,19515,1265,4640,13610,30517,30188,184668,799960,399980,3299,108,3284,111,2882,0,1810,355,332,26238.6,0.0303539
256,340461476,carbamate_resistant,1000,22975,2356,5578,15041,30823,30221,184262,951640,475820,3639,187,3706,175,2974,0,2140,389,388,26644.6,0.0211635
256,340461476,organochlorines_resistant,1000,19671,1290,4653,13728,30560,30298,184590,782080,391040,3320,107,3199,106,2856,0,1837,340,297,26316.6,0.0291685
257,340461476,pyrethroid_resistant,1000,19928,1350,4803,13775,30527,30214,184787,784360,392180,3257,92,3113,96,2923,0,1871,338,301,26119.6,0.0327999
257,340461476,carbamate_resistant,1000,22940,2335,5641,14964,30765,30293,184476,957240,478620,3681,171,3633,183,2904,0,2187,413,339,26430.6,0.0279986
257,340461476,organochlorines_resistant,1000,20070,1363,4731,13976,30543,30170,184527,782360,391180,3167,90,3220,104,2979,0,1942,318,320,26379.6,0.0336495
258,340461476,pyrethroid_resistant,1000,20152,1395,4945,13812,30676,30389,184144,903360,451680,3592,152,3446,119,2890,0,1890,392,384,26762.6,0.0333006
258,340461476,carbamate_resistant,1000,22674,2271,5686,14717,30877,30448,184628,1162080,581040,4174,255,4131,227,2863,0,2221,446,462,26278.6,0.0276113
258,340461476,organochlorines_resistant,1000,20419,1399,4978,14042,30592,30358,184672,942920,471460,3678,135,3596,145,2932,0,1866,375,342,26234.6,0.033718
259,340461476,pyrethroid_resistant,1000,20417,1460,5037,13920,30641,30701,184667,891400,445700,3481,135,3449,138,2851,0,1871,344,371,26239.6,0.0296256
259,340461476,carbamate_resistant,1000,22630,2281,5705,14644,30795,30494,184650,986680,493340,3727,173,3678,200,2881,0,2147,381,397,26256.6,0.0226134
259,340461476,organochlorines_resistant,1000,20666,1448,5102,14116,30640,30298,184855,869760,434880,3393,103,3422,131,2938,0,1944,373,374,26051.6,0.0278227
260,340461476,pyrethroid_resistant,1000,20754,1605,5026,14123,30477,30619,184619,850120,425060,3313,118,3422,142,2963,0,1936,323,367,26287.6,0.0294364
260,340461476,carbamate_resistant,1000,22666,2375,5632,14659,30881,30521,184340,975600,487800,3614,164,3766,198,2914,0,2106,387,385,26566.6,0.0266111
260,340461476,organochlorines_resistant,1000,20920,1583,5115,14222,30568,30601,184077,853680,426840,3409,105,3386,134,2927,0,1976,346,351,26829.6,0.0299527
261,340461476,pyrethroid_resistant,1000,21042,1665,5174,14203,30512,30586,184393,947360,473680,3653,158,3603,154,2988,0,1932,401,367,26513.6,0.0309223
261,340461476,carbamate_resistant,1000,22656,2332,5658,14666,30831,30386,184841,1103240,551620,4007,221,4016,262,3019,0,2172,438,419,26065.6,0.0272311
261,340461476,organochlorines_resistant,1000,21119,1621,5272,14226,30567,30660,184713,984480,492240,3727,170,3758,176,2895,0,1919,375,402,26193.6,0.0314282
262,340461476,pyrethroid_resistant,1000,21286,1751,5215,14320,30612,30202,184536,925880,462940,3590,122,3594,152,2970,0,2014,336,376,26370.6,0.0279869
262,340461476,carbamate_resistant,1000,22679,2371,5635,14673,30878,30385,184535,985240,492620,3780,210,3737,181,2951,0,2150,388,390,26371.6,0.0236264
262,340461476,organochlorines_resistant,1000,21386,1742,5309,14335,30760,30615,184377,913640,456820,3590,144,3470,137,2898,0,1948,344,339,26529.6,0.0266066
263,340461476,pyrethroid_resistant,1000,21647,1839,5266,14542,30699,30113,184795,896440,448220,3526,138,3516,140,3085,0,2002,373,349,26111.6,0.0284817
263,340461476,carbamate_resistant,1000,22571,2471,5541,14559,30961,30361,184776,985800,492900,3698,190,3742,203,2853,0,2155,398,408,26130.6,0.0267667
263,340461476,organochlorines_resistant,1000,21666,1851,5292,14523,30736,30685,184818,918200,459100,3496,149,3583,167,2981,0,1970,353,378,26088.6,0.0290373
264,340461476,pyrethroid_resistant,1000,21685,1940,5330,14415,30721,30175,184701,971600,485800,3777,180,3750,180,2896,0,2061,401,396,26205.6,0.0291281
264,340461476,carbamate_resistant,1000,22670,2440,5502,14728,31014,30157,184679,1069520,534760,3900,246,3877,249,3025,0,2123,399,404,26227.6,0.026507
264,340461476,organochlorines_resistant,1000,21949,1963,5371,14615,30883,30411,184602,1003600,501800,3910,166,3703,184,3082,0,2046,392,361,26304.6,0.0284128
265,340461476,pyrethroid_resistant,1000,21820,2001,5367,14452,30815,30101,184885,962720,481360,3655,186,3637,164,2964,0,2083,375,371,26021.6,0.0269716
265,340461476,carbamate_resistant,1000,22613,2464,5516,14633,31112,30189,184843,1009640,504820,3819,205,3814,192,2961,0,2225,417,376,26063.6,0.0245228
265,340461476,organochlorines_resistant,1000,21961,1995,5463,14503,30961,30643,184367,958480,479240,3688,168,3752,164,2911,0,2136,362,401,26539.6,0.0262103
266,340461476,pyrethroid_resistant,1000,21742,2115,5399,14228,30900,30157,184642,944520,472260,3592,186,3607,179,2761,0,2072,391,376,26264.6,0.0270293
266,340461476,carbamate_resistant,1000,22665,2537,5462,14666,31023,30245,184553,995920,497960,3745,186,3760,202,2972,0,2140,401,379,26353.6,0.0258148
266,340461476,organochlorines_resistant,1000,22095,2104,5410,14581,31043,30501,184304,945960,472980,3552,154,3713,181,2957,0,2098,362,363,26602.6,0.0276893
267,340461476,pyrethroid_resistant,1000,21882,2183,5293,14406,30851,30282,184468,998920,499460,3683,190,3656,183,2991,0,2098,359,394,26438.6,0.0278074
267,340461476,carbamate_resistant,1000,22683,2560,5406,14717,31155,30307,184516,1033680,516840,3851,229,3882,234,2926,0,2104,410,394,26390.6,0.0264616
267,340461476,organochlorines_resistant,1000,22106,2137,5385,14584,31100,30253,184880,1010080,505040,3771,204,3752,186,2881,0,2128,370,372,26026.6,0.0281224
268,340461476,pyrethroid_resistant,1000,21949,2229,5354,14366,30844,30293,184570,977000,488500,3736,190,3724,209,2928,0,2086,395,380,26336.6,0.0264672
268,340461476,carbamate_resistant,1000,22571,2591,5364,14616,31120,30574,184083,1021640,510820,3802,217,3802,216,2873,0,2183,439,363,26823.6,0.0255307
268,340461476,organochlorines_resistant,1000,22155,2211,5336,14608,31172,30162,184846,987200,493600,3683,164,3751,188,2899,0,2079,374,397,26060.6,0.0257669
269,340461476,pyrethroid_resistant,1000,22021,2254,5375,14392,30856,30280,184786,965280,482640,3675,198,3638,196,2936,0,2108,376,380,26120.6,0.0269566
269,340461476,carbamate_resistant,1000,22508,2602,5328,14578,31114,30660,184487,1016920,508460,3685,215,3852,203,2890,0,2164,377,412,26419.6,0.0262555
269,340461476,organochlorines_resistant,1000,22107,2260,5223,14624,31225,30121,184453,974760,487380,3754,201,3632,183,2958,0,2149,442,415,26453.6,0.0263985
270,340461476,pyrethroid_resistant,1000,22124,2286,5425,14413,30865,30603,184389,989440,494720,3780,207,3670,207,2924,0,2070,369,382,26517.6,0.0270602
270,340461476,carbamate_resistant,1000,22537,2561,5340,14636,31123,30559,184083,1031800,515900,3824,245,3788,217,3012,0,2172,417,394,26823.6,0.02598
270,340461476,organochlorines_resistant,1000,22013,2240,5253,14520,31296,30315,184810,1027160,513580,3772,219,3878,207,2892,0,2170,402,414,26096.6,0.0271386
271,340461476,pyrethroid_resistant,1000,22098,2341,5402,14355,30934,30393,184631,1002600,501300,3774,210,3726,201,2927,0,2154,420,379,26275.6,0.0268006
271,340461476,carbamate_resistant,1000,22504,2555,5364,14585,31189,30409,184872,1020160,510080,3840,213,3788,229,2909,0,2134,376,432,26034.6,0.0259969
271,340461476,organochlorines_resistant,1000,21997,2258,5221,14518,31131,30467,184688,988080,494040,3696,184,3689,193,2898,0,2113,396,405,26218.6,0.0254066
272,340461476,pyrethroid_resistant,1000,22305,2379,5372,14554,30976,30174,184901,980800,490400,3605,190,3767,193,3003,0,2085,364,347,26005.6,0.0262075
272,340461476,carbamate_resistant,1000,22469,2556,5265,14648,31173,30461,184341,1000120,500060,3747,207,3749,222,2986,0,2234,403,384,26565.6,0.0255201
272,340461476,organochlorines_resistant,1000,22099,2289,5194,14616,31078,30567,184262,963880,481940,3619,190,3666,189,2998,0,2123,368,405,26644.6,0.0265349
273,340461476,pyrethroid_resistant,1000,22260,2414,5308,14538,31020,30372,184755,1005440,502720,3861,214,3748,225,2852,0,2099,390,408,26151.6,0.0265147
273,340461476,carbamate_resistant,1000,22472,2528,5329,14615,31100,30486,184697,1011880,505940,3832,233,3766,255,2996,0,2214,421,358,26209.6,0.0265624
273,340461476,organochlorines_resistant,1000,22110,2268,5178,14664,31130,30290,184922,1017840,508920,3789,188,3872,238,2952,0,2097,416,428,25984.6,0.0276431
274,340461476,pyrethroid_resistant,1000,22326,2401,5314,14611,31074,30405,184568,1003760,501880,3703,209,3774,207,2970,0,2125,404,375,26338.6,0.0260101
274,340461476,carbamate_resistant,1000,22396,2541,5333,14522,31066,30581,184461,1017920,508960,3833,229,3796,218,2891,0,2118,420,429,26445.6,0.0259019
274,340461476,organochlorines_resistant,1000,22120,2282,5212,14626,31195,30400,184386,974760,487380,3688,201,3741,207,2931,0,2161,389,371,26520.6,0.0255292
275,340461476,pyrethroid_resistant,1000,22202,2370,5304,14528,31108,30428,184593,993560,496780,3769,212,3764,186,2839,0,2150,398,415,26313.6,0.02624
275,340461476,carbamate_resistant,1000,22347,2530,5376,14441,31029,30473,184614,1005200,502600,3695,215,3801,247,2901,0,2119,405,426,26292.6,0.0259801
275,340461476,organochlorines_resistant,1000,22114,2325,5198,14591,31096,30426,184614,976400,488200,3668,193,3695,195,2872,0,2125,386,367,26292.6,0.0272073
276,340461476,pyrethroid_resistant,1000,22256,2415,5319,14522,31058,30589,184291,1011040,505520,3688,194,3807,205,2905,0,2059,401,391,26615.6,0.0264842
276,340461476,carbamate_resistant,1000,22319,2539,5322,14458,31088,30374,184590,1012960,506480,3841,229,3703,217,2995,0,2227,415,381,26316.6,0.0261566
276,340461476,organochlorines_resistant,1000,22165,2346,5170,14649,31109,30367,184064,1014640,507320,3757,231,3765,179,2984,0,2113,400,420,26842.6,0.0269281
277,340461476,pyrethroid_resistant,1000,22304,2410,5332,14562,31025,30523,184662,993120,496560,3775,200,3669,227,2974,0,2144,416,366,26244.6,0.026325
277,340461476,carbamate_resistant,1000,22387,2546,5383,14458,31130,30295,184472,1005000,502500,3783,222,3840,219,2949,0,2088,397,396,26434.6,0.0259799
277,340461476,organochlorines_resistant,1000,22073,2289,5256,14528,31007,30639,184497,985760,492880,3771,192,3709,189,2835,0,2083,412,432,26409.6,0.0264553
278,340461476,pyrethroid_resistant,1000,22394,2446,5340,14608,31063,30337,184259,1015680,507840,3809,213,3823,208,2976,0,2084,402,400,26647.6,0.0264264
278,340461476,carbamate_resistant,1000,22356,2553,5348,14455,31184,30357,184446,989400,494700,3689,239,3726,215,2942,0,2175,372,426,26460.6,0.0263031
278,340461476,organochlorines_resistant,1000,22075,2293,5265,14517,31070,30529,184837,992120,496060,3748,210,3646,182,2921,0,2119,404,396,26069.6,0.0267911
279,340461476,pyrethroid_resistant,1000,22285,2422,5347,14516,31090,30339,184657,988000,494000,3659,224,3809,194,2845,0,2150,393,411,26249.6,0.0262362
279,340461476,carbamate_resistant,1000,22344,2509,5316,14519,31061,30305,184671,1007760,503880,3763,233,3833,198,2982,0,2154,412,428,26235.6,0.0267441
279,340461476,organochlorines_resistant,1000,22121,2317,5303,14501,31291,30390,184776,1012280,506140,3733,226,3789,223,2942,0,2136,364,396,26130.6,0.0262767
280,340461476,pyrethroid_resistant,1000,22422,2442,5342,14638,31076,30470,184548,996640,498320,3745,204,3632,212,3005,0,2135,372,361,26358.6,0.0265684
280,340461476,carbamate_resistant,1000,22356,2466,5331,14559,31002,30359,184771,1021800,510900,3879,198,3791,230,2922,0,2058,450,402,26135.6,0.0260336
280,340461476,organochlorines_resistant,1000,22200,2317,5321,14562,31272,30423,184409,976400,488200,3654,167,3768,209,2976,0,2115,390,392,26497.6,0.0258136
281,340461476,pyrethroid_resistant,1000,22487,2461,5429,14597,31125,30493,184416,1036440,518220,3794,215,3946,214,2974,0,2116,413,380,26490.6,0.0264475
281,340461476,carbamate_resistant,1000,22380,2485,5347,14548,31153,30110,184748,986040,493020,3803,214,3667,206,2904,0,2126,372,382,26158.6,0.025578
281,340461476,organochlorines_resistant,1000,22264,2324,5363,14577,31297,30526,184424,989800,494900,3817,208,3687,183,2963,0,2076,434,389,26482.6,0.0271381
282,340461476,pyrethroid_resistant,1000,22557,2456,5406,14695,31112,30451,184652,1001800,500900,3776,214,3775,216,2984,0,2083,416,415,26254.6,0.0255592
282,340461476,carbamate_resistant,1000,22375,2502,5415,14458,31281,30200,184343,1003880,501940,3728,228,3717,228,2887,0,2098,413,381,26563.6,0.026529
282,340461476,organochlorines_resistant,1000,22197,2342,5371,14484,31176,30407,184977,1015240,507620,3800,207,3798,214,2907,0,2101,427,446,25929.6,0.0267555
283,340461476,pyrethroid_resistant,1000,22593,2428,5377,14788,31114,30404,184322,996280,498140,3780,196,3754,240,2972,0,2178,379,379,26584.6,0.0262075
283,340461476,carbamate_resistant,1000,22277,2483,5377,14417,31155,30219,184727,1032040,516020,3889,210,3732,200,2912,0,2148,417,445,26179.6,0.026461
283,340461476,organochlorines_resistant,1000,22229,2354,5388,14487,31093,30421,184659,992240,496120,3730,200,3733,172,2925,0,2119,389,385,26247.6,0.0255404
284,340461476,pyrethroid_resistant,1000,22592,2486,5394,14712,31128,30200,184559,1041640,520820,3874,211,3932,201,2935,0,2140,400,396,26347.6,0.0266839
284,340461476,carbamate_resistant,1000,22337,2518,5361,14458,31062,30343,184328,1011800,505900,3725,228,3801,220,2996,0,2108,417,411,26578.6,0.0253669
284,340461476,organochlorines_resistant,1000,22297,2337,5377,14583,31061,30404,184021,997480,498740,3762,205,3704,203,2965,0,2109,381,407,26885.6,0.0264529
285,340461476,pyrethroid_resistant,1000,22511,2439,5414,14658,31140,30149,184696,1000320,500160,3717,225,3793,207,2941,0,2230,407,385,26210.6,0.0252944
285,340461476,carbamate_resistant,1000,22208,2552,5266,14390,31015,30356,184423,994360,497180,3759,214,3750,231,2875,0,2185,417,402,26483.6,0.0262687
285,340461476,organochlorines_resistant,1000,22334,2366,5405,14563,31155,30087,184923,1003360,501680,3784,182,3740,200,2967,0,2151,388,391,25983.6,0.0269535
286,340461476,pyrethroid_resistant,1000,22547,2477,5422,14648,31191,30038,184677,1007400,503700,3821,208,3737,213,2985,0,2217,367,365,26229.6,0.0262022
286,340461476,carbamate_resistant,1000,22213,2512,5217,14484,31077,30240,184825,1002160,501080,3685,223,3767,206,2981,0,2166,408,402,26081.6,0.0266338
286,340461476,organochlorines_resistant,1000,22303,2394,5399,14510,31118,30265,184731,1001000,500500,3832,214,3666,203,2856,0,2120,420,347,26175.6,0.0258966
287,340461476,pyrethroid_resistant,1000,22492,2433,5499,14560,31087,30017,184947,1030040,515020,3813,221,3901,232,2877,0,2104,416,412,25959.6,0.026037
287,340461476,carbamate_resistant,1000,22249,2431,5277,14541,31010,30197,184783,1002480,501240,3734,219,3860,212,2952,0,2097,431,388,26123.6,0.0260254
287,340461476,organochlorines_resistant,1000,22348,2401,5431,14516,30977,30189,184830,1000040,500020,3705,182,3721,216,2940,0,2062,405,428,26076.6,0.0261495
