Year, NodeId, On_Art_Dim, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative,Transmitters
1983.5,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1983.5,2,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1983.5,2,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1983.5,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1983.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1983.5,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1983.5,2,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1983.5,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1983.5,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1983.5,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1983.5,2,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1983.5,2,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1983.5,2,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1983.5,2,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1983.5,1,0,0,7946,342,66,0,72,22,0,0,0,0,0,0
1983.5,1,0,10,4428,768,132,0,14,12,0,0,0,0,0,95
1983.5,1,0,20,3297,1461,130,0,21,15,0,0,0,0,0,169
1983.5,1,0,30,2604,627,41,0,11,8,0,0,0,0,0,48
1983.5,1,0,40,1921,326,26,0,24,13,0,0,0,0,0,21
1983.5,1,0,50,1402,152,9,0,11,5,0,0,0,0,0,6
1983.5,1,0,60,865,93,2,0,19,7,0,0,0,0,0,1
1983.5,1,0,70,415,45,0,0,18,7,0,0,0,0,0,0
1983.5,1,0,80,98,10,0,0,9,1,0,0,0,0,0,0
1983.5,1,0,90,17,2,0,0,2,1,0,0,0,0,0,0
1983.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1983.5,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1983.5,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1983.5,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1983.5,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1983.5,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1983.5,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1983.5,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1983.5,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1983.5,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1984,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1984,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1984,11,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1984,11,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1984,11,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1984,11,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1984,11,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1984,11,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1984,11,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1984,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1984,11,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1984,11,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1984,11,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1984,11,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1984,11,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1984,11,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1984,11,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1984,11,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1984,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1984,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1984,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1984,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1984,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1984,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1984,10,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1984,10,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1984,10,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1984,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1984,10,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1984,10,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1984,10,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1984,10,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1984,10,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1984,10,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1984,10,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1984,10,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1984,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1984,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1984,9,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1984,9,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1984,9,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1984,9,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1984,9,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1984,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1984,9,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1984,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,9,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1984,9,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1984,9,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1984,9,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1984,9,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1984,9,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1984,9,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1984,9,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1984,9,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1984,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1984,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1984,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1984,8,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1984,8,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1984,8,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1984,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1984,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1984,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1984,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,8,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1984,8,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1984,8,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1984,8,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1984,8,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1984,8,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1984,8,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1984,8,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1984,8,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1984,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1984,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1984,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1984,6,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1984,6,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1984,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1984,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1984,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1984,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1984,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,6,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1984,6,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1984,6,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1984,6,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1984,6,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1984,6,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1984,6,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1984,6,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1984,6,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1984,5,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1984,4,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1984,3,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1984,1,0,0,8323,369,80,0,92,36,0,0,0,0,0,0
1984,1,0,10,4451,809,129,0,11,6,0,0,0,0,0,98
1984,1,0,20,3306,1596,116,0,26,19,0,0,0,0,0,160
1984,1,0,30,2660,688,35,0,16,10,0,0,0,0,0,35
1984,1,0,40,1919,344,20,0,15,10,0,0,0,0,0,14
1984,1,0,50,1413,151,8,0,14,8,0,0,0,0,0,4
1984,1,0,60,859,93,3,0,14,5,0,0,0,0,0,1
1984,1,0,70,442,47,1,0,11,3,0,0,0,0,0,1
1984,1,0,80,97,9,1,0,7,2,0,0,0,0,0,0
1984,1,0,90,15,2,0,0,2,0,0,0,0,0,0,0
1984,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1984,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1984,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1984,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1984,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1984,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1984,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1984,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1984,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,11,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,11,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,11,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,11,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,11,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,11,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,11,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,11,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,11,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,11,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,11,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,11,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,11,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,11,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,11,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,10,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,10,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,10,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,10,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,10,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,10,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,10,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,10,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,10,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,10,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,10,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,9,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,9,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,9,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,9,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,9,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,9,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,9,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,9,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,9,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,9,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,9,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,9,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,9,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,9,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,9,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,8,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,8,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,8,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,8,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,8,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,8,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,8,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,8,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,8,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,8,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,8,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,8,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,7,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,7,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,7,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,7,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,7,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,7,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,7,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,7,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,7,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,7,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,7,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,7,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,7,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,7,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,7,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,6,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,6,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,6,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,6,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,6,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,6,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,6,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,6,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,6,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,6,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,6,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,5,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,5,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,5,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,5,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,5,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,5,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,5,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,5,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,5,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,5,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,5,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,4,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,4,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1984.5,4,1,40,0,0,0,0,0,0,0,0,0,0,0,0
