Time,Year,Node_ID,Coital_Act_ID,Rel_ID,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,A_ID,B_ID,A_Gender,B_Gender,A_Age,B_Age,A_IP='Accessibility',B_IP='Accessibility',A_HasIntervention='GoodCircumcision',B_HasIntervention='GoodCircumcision',A_HasIntervention='BadCircumcision',B_HasIntervention='BadCircumcision',A_Is_Infected,B_Is_Infected,Did_Use_Condom,Risk_Multiplier,Transmission_Multiplier,Acquisition_Multiplier,Infection_Was_Transmitted,A_Num_Current_Rels,B_Num_Current_Rels,A_Is_Circumcised,B_Is_Circumcised,A_Has_CoInfection,B_Has_CoInfection,A_HIV_Infection_Stage,B_HIV_Infection_Stage,A_Is_On_ART,B_Is_On_ART
42,1960.62,1,4717,133,0,F,13895,17247,MALE,FEMALE,23.0907,17.5616,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
42,1960.62,1,4721,416,1,F,14063,16140,MALE,FEMALE,28.7019,28.9204,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
42,1960.62,1,4723,293,0,F,14230,9900,MALE,FEMALE,18.6651,24.7701,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
42,1960.62,1,4725,187,0,F,14466,14972,MALE,FEMALE,26.4472,26.9596,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
42,1960.62,1,4726,467,1,F,14632,2842,MALE,FEMALE,17.7132,21.3627,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
42,1960.62,1,4731,356,0,F,15173,10887,MALE,FEMALE,20.3355,17.0602,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
42,1960.62,1,4735,590,1,F,15502,5216,MALE,FEMALE,29.7413,16.0018,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
42,1960.62,1,4737,251,1,F,15563,12870,MALE,FEMALE,29.63,28.024,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
42,1960.62,1,4740,524,1,F,15795,6062,MALE,FEMALE,25.2199,24.4055,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
42,1960.62,1,4741,524,1,F,15795,6062,MALE,FEMALE,25.2199,24.4055,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
42,1960.62,1,4742,195,1,F,16019,2272,MALE,FEMALE,17.4649,20.0847,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
42,1960.62,1,4743,195,1,F,16019,2272,MALE,FEMALE,17.4649,20.0847,Yes,Yes,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
42,1960.62,1,4745,244,0,F,16160,1607,MALE,FEMALE,27.5267,18.4526,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
42,1960.62,1,4746,396,0,F,16193,11088,MALE,FEMALE,28.0955,32.3132,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
42,1960.62,1,4748,113,1,F,16261,13626,MALE,FEMALE,26.3991,21.3407,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
42,1960.62,1,4750,584,0,F,16492,9461,MALE,FEMALE,22.0094,27.1882,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
42,1960.62,1,4752,287,1,F,16788,3052,MALE,FEMALE,21.5158,20.8368,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
42,1960.62,1,4755,585,0,F,16955,275,MALE,FEMALE,25.8316,16.4105,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
42,1960.62,1,4756,78,0,F,17066,16624,MALE,FEMALE,22.3421,22.3708,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4762,505,1,F,95,661,MALE,FEMALE,26.9381,22.2641,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4764,397,0,F,372,10548,MALE,FEMALE,28.4882,18.629,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4765,397,0,F,372,10548,MALE,FEMALE,28.4882,18.629,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4766,397,0,F,372,10548,MALE,FEMALE,28.4882,18.629,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4769,475,1,F,732,8053,MALE,FEMALE,29.3568,18.5402,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4770,176,1,F,778,12422,MALE,FEMALE,22.4126,15.1949,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4775,253,1,F,1063,14897,MALE,FEMALE,26.6908,28.6386,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4778,476,1,F,1196,905,MALE,FEMALE,21.0483,15.9401,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4779,152,0,F,1384,8777,MALE,FEMALE,23.708,17.4999,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4782,597,0,F,1739,13349,MALE,FEMALE,27.4353,25.4027,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4783,70,1,F,1886,10789,MALE,FEMALE,22.6007,22.2978,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4789,126,0,F,2174,10636,MALE,FEMALE,29.7485,18.9214,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4790,126,0,F,2174,10636,MALE,FEMALE,29.7485,18.9214,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4793,391,0,F,2739,4827,MALE,FEMALE,26.4487,17.9195,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4794,398,0,F,3096,2955,MALE,FEMALE,27.8618,21.7031,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4795,398,0,F,3096,2955,MALE,FEMALE,27.8618,21.7031,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4796,407,1,F,3307,3271,MALE,FEMALE,26.1684,20.1884,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4797,583,1,F,3310,7958,MALE,FEMALE,22.194,19.0983,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4799,458,0,F,3494,16858,MALE,FEMALE,26.5738,19.1619,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4801,539,1,F,3764,11315,MALE,FEMALE,27.6485,23.967,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4802,600,1,F,3937,8567,MALE,FEMALE,27.6011,19.527,Yes,Yes,1,0,0,0,1,1,0,1,10,0.1,1,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4804,159,1,F,4081,16658,MALE,FEMALE,27.1984,17.9623,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4808,321,1,F,4462,16415,MALE,FEMALE,24.7427,29.3352,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4810,322,1,F,4520,12774,MALE,FEMALE,29.0833,24.9084,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4811,74,0,F,4627,9341,MALE,FEMALE,27.4502,25.9868,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4814,307,0,F,4973,11301,MALE,FEMALE,27.3039,23.6982,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4816,601,1,F,5110,8358,MALE,FEMALE,22.8999,21.9001,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4817,601,1,F,5110,8358,MALE,FEMALE,22.8999,21.9001,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4819,50,1,F,5628,14422,MALE,FEMALE,24.5679,19.2352,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4820,185,0,F,5726,11698,MALE,FEMALE,29.029,30.0876,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4821,185,0,F,5726,11698,MALE,FEMALE,29.029,30.0876,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4822,75,0,F,6011,5984,MALE,FEMALE,25.582,27.4426,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4825,521,1,F,6456,10294,MALE,FEMALE,22.375,19.887,Yes,No,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4829,369,0,F,6691,5293,MALE,FEMALE,19.8322,25.4082,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4830,348,0,F,6749,15343,MALE,FEMALE,20.4283,16.8273,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4831,234,1,F,6752,6655,MALE,FEMALE,26.1319,26.9247,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4832,593,0,F,7015,12751,MALE,FEMALE,23.0656,21.8544,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4837,435,0,F,7113,8325,MALE,FEMALE,29.8525,23.0272,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4838,131,0,F,7266,14034,MALE,FEMALE,29.2615,20.4736,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4839,370,0,F,7269,2986,MALE,FEMALE,22.5971,18.4659,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4841,568,1,F,7466,4856,MALE,FEMALE,20.1499,16.9269,Yes,Yes,1,0,0,0,1,1,0,1,10,0.1,1,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4842,410,1,F,7611,10259,MALE,FEMALE,25.3804,28.3869,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4844,474,0,F,7672,8099,MALE,FEMALE,28.4071,23.5615,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4852,594,0,F,8058,4247,MALE,FEMALE,27.5411,18.6406,No,Yes,1,0,0,0,1,1,0,1,10,0.1,1,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4853,592,1,F,8144,15074,MALE,FEMALE,27.2986,23.7122,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4855,422,0,F,8481,2042,MALE,FEMALE,23.7981,31.3646,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4856,399,0,F,8531,11606,MALE,FEMALE,25.3275,18.9086,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4860,511,1,F,9360,12024,MALE,FEMALE,28.9417,18.9193,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4864,12,0,F,9772,5986,MALE,FEMALE,23.6602,18.6164,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4866,53,1,F,9802,9393,MALE,FEMALE,29.4293,26.7713,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4867,53,1,F,9802,9393,MALE,FEMALE,29.4293,26.7713,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4871,534,0,F,9930,12100,MALE,FEMALE,24.1476,22.1441,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4872,339,0,F,10024,8088,MALE,FEMALE,25.2185,20.5305,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4874,235,1,F,10272,8049,MALE,FEMALE,29.1524,30.6064,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4875,517,0,F,10704,14019,MALE,FEMALE,30.0789,23.9706,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4879,58,0,F,10963,4132,MALE,FEMALE,24.1039,27.2498,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4884,481,1,F,11262,3815,MALE,FEMALE,26.6488,22.1571,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4885,261,0,F,11286,17040,MALE,FEMALE,21.2981,15.8175,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4887,44,0,F,11384,4506,MALE,FEMALE,28.7569,22.272,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4888,242,0,F,11446,4749,MALE,FEMALE,28.111,24.0786,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4893,179,1,F,11673,14943,MALE,FEMALE,24.9985,27.2797,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4894,192,1,F,11704,4359,MALE,FEMALE,22.8102,19.9975,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4895,596,0,F,11830,12214,MALE,FEMALE,23.978,32.3284,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4896,332,0,F,11930,230,MALE,FEMALE,20.4665,29.9269,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4898,5,0,F,12033,10087,MALE,FEMALE,22.8236,21.2735,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4899,347,0,F,12103,16773,MALE,FEMALE,18.4735,20.448,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4900,48,1,F,12150,8208,MALE,FEMALE,27.8176,20.8279,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4905,107,0,F,12524,2824,MALE,FEMALE,20.9957,14.7769,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4907,387,1,F,12662,10676,MALE,FEMALE,20.6142,19.8991,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4911,334,0,F,13228,4546,MALE,FEMALE,17.1147,22.2622,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4912,334,0,F,13228,4546,MALE,FEMALE,17.1147,22.2622,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4914,180,1,F,13315,4955,MALE,FEMALE,28.0544,24.415,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4916,60,0,F,13538,3677,MALE,FEMALE,18.9941,24.1761,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4917,156,1,F,13580,4681,MALE,FEMALE,23.7415,16.7823,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4918,390,1,F,13681,15381,MALE,FEMALE,25.7724,20.9445,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4919,90,0,F,13733,5262,MALE,FEMALE,27.6246,25.443,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4920,61,0,F,13901,14829,MALE,FEMALE,22.3669,16.0647,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4922,446,0,F,14142,8349,MALE,FEMALE,21.1644,17.7383,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4923,293,0,F,14230,9900,MALE,FEMALE,18.6678,24.7728,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4925,30,1,F,14274,3611,MALE,FEMALE,28.5708,26.9227,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4927,355,0,F,14321,16766,MALE,FEMALE,28.5958,19.7323,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4929,466,1,F,14606,7787,MALE,FEMALE,23.0711,16.2393,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4930,467,1,F,14632,2842,MALE,FEMALE,17.7159,21.3654,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4933,499,0,F,14937,10876,MALE,FEMALE,23.5661,15.6914,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4934,56,0,F,14954,6781,MALE,FEMALE,20.6539,21.9494,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4935,56,0,F,14954,6781,MALE,FEMALE,20.6539,21.9494,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4937,489,0,F,15132,4033,MALE,FEMALE,25.0265,22.4175,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4940,162,1,F,15285,12924,MALE,FEMALE,24.8038,16.4267,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4941,547,1,F,15308,13997,MALE,FEMALE,24.4209,22.8711,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4942,31,1,F,15417,3330,MALE,FEMALE,26.1936,20.2288,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4945,251,1,F,15563,12870,MALE,FEMALE,29.6327,28.0267,No,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4948,283,0,F,15776,2020,MALE,FEMALE,29.4743,28.4211,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4949,524,1,F,15795,6062,MALE,FEMALE,25.2227,24.4083,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4950,524,1,F,15795,6062,MALE,FEMALE,25.2227,24.4083,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4951,141,0,F,15947,5163,MALE,FEMALE,23.7662,20.5175,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4952,195,1,F,16019,2272,MALE,FEMALE,17.4677,20.0874,Yes,Yes,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4956,451,0,F,16570,6530,MALE,FEMALE,21.8664,25.9328,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4959,532,0,F,16660,14344,MALE,FEMALE,21.7244,16.4151,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4960,287,1,F,16788,3052,MALE,FEMALE,21.5185,20.8396,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4961,287,1,F,16788,3052,MALE,FEMALE,21.5185,20.8396,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4964,18,1,F,16856,212,MALE,FEMALE,21.9131,22.7966,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4967,182,1,F,17212,8898,MALE,FEMALE,28.8336,23.041,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
43,1960.62,1,4968,15,0,F,17271,6428,MALE,FEMALE,23.9058,18.3978,Yes,Yes,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
44,1960.62,1,4970,309,1,F,315,1915,MALE,FEMALE,27,24.208,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
44,1960.62,1,4971,19,1,F,328,6363,MALE,FEMALE,27.2101,22.3487,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
44,1960.62,1,4972,19,1,F,328,6363,MALE,FEMALE,27.2101,22.3487,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
44,1960.62,1,4973,142,0,F,348,9256,MALE,FEMALE,22.2203,28.0926,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
44,1960.62,1,4974,206,0,F,521,3119,MALE,FEMALE,19.51,24.5969,Yes,Yes,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
44,1960.62,1,4976,151,0,F,563,12394,MALE,FEMALE,20.6917,20.8289,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
44,1960.62,1,4977,123,1,F,572,2961,MALE,FEMALE,22.8049,20.0314,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
44,1960.62,1,4981,561,0,F,1060,1228,MALE,FEMALE,22.1885,19.5384,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
44,1960.62,1,4982,168,0,F,1116,16332,MALE,FEMALE,22.2568,20.8381,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
44,1960.62,1,4983,382,0,F,1211,14090,MALE,FEMALE,24.736,16.2873,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
44,1960.62,1,4991,209,0,F,1696,10126,MALE,FEMALE,28.8975,21.1662,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
44,1960.62,1,4992,418,1,F,1760,10374,MALE,FEMALE,28.2777,24.6863,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
44,1960.62,1,4993,418,1,F,1760,10374,MALE,FEMALE,28.2777,24.6863,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
44,1960.62,1,4996,288,1,F,2019,14100,MALE,FEMALE,24.6349,26.2911,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
44,1960.62,1,5002,278,0,F,2319,16918,MALE,FEMALE,24.7709,24.6294,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
44,1960.62,1,5003,278,0,F,2319,16918,MALE,FEMALE,24.7709,24.6294,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
44,1960.62,1,5004,140,1,F,2411,11931,MALE,FEMALE,27.097,24.9774,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
44,1960.62,1,5005,8,1,F,2506,5357,MALE,FEMALE,26.9579,22.2814,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
44,1960.62,1,5006,367,0,F,2565,341,MALE,FEMALE,25.0154,21.8324,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
44,1960.62,1,5008,514,0,F,3152,7827,MALE,FEMALE,25.8398,18.5587,Yes,Yes,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
44,1960.62,1,5011,583,1,F,3310,7958,MALE,FEMALE,22.1967,19.1011,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
44,1960.62,1,5013,458,0,F,3494,16858,MALE,FEMALE,26.5766,19.1646,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
44,1960.62,1,5017,296,0,F,3894,2997,MALE,FEMALE,20.0923,20.6443,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
44,1960.62,1,5018,600,1,F,3937,8567,MALE,FEMALE,27.6039,19.5298,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
