Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_IMMATURE,STATE_LARVA,STATE_EGG
0,340461476,X-a0:X-a0,7068,0,0,7068,0,0,248625
0,340461476,X-a0:X-a1,784,0,0,784,0,0,27125
0,340461476,X-a1:X-a0,796,0,0,796,0,0,27675
0,340461476,X-a1:X-a1,88,0,0,88,0,0,3075
1,340461476,X-a0:X-a0,6134,0,0,6134,0,75632,219725
1,340461476,X-a0:X-a1,700,0,0,700,0,8303,24675
1,340461476,X-a1:X-a0,686,0,0,686,0,8354,25175
1,340461476,X-a1:X-a1,79,0,0,79,0,955,2625
2,340461476,X-a0:X-a0,5386,0,0,5386,0,99855,193375
2,340461476,X-a0:X-a1,626,0,0,626,0,10961,21725
2,340461476,X-a1:X-a0,593,0,0,593,0,11122,21775
2,340461476,X-a1:X-a1,67,0,0,67,0,1259,2625
3,340461476,X-a0:X-a0,4701,0,0,4701,0,125393,163100
3,340461476,X-a0:X-a1,556,0,0,556,0,13932,17400
3,340461476,X-a1:X-a0,523,0,0,523,0,14026,18200
3,340461476,X-a1:X-a1,57,0,0,57,0,1582,2200
4,340461476,X-a0:X-a0,4134,0,0,4134,0,147444,147575
4,340461476,X-a0:X-a1,474,0,0,474,0,16210,17525
4,340461476,X-a1:X-a0,469,0,0,469,0,16491,16725
4,340461476,X-a1:X-a1,48,0,0,48,0,1858,1675
5,340461476,X-a0:X-a0,3573,0,0,3573,0,166291,130150
5,340461476,X-a0:X-a1,410,0,0,410,0,18510,14550
5,340461476,X-a1:X-a0,414,0,0,414,0,18662,14400
5,340461476,X-a1:X-a1,44,0,0,44,0,2088,1800
6,340461476,X-a0:X-a0,3118,0,0,3118,0,183514,109050
6,340461476,X-a0:X-a1,359,0,0,359,0,20530,11600
6,340461476,X-a1:X-a0,371,0,0,371,0,20483,12800
6,340461476,X-a1:X-a1,42,0,0,42,0,2344,1650
7,340461476,X-a0:X-a0,2704,0,0,2704,0,198233,98000
7,340461476,X-a0:X-a1,319,0,0,319,0,22043,10650
7,340461476,X-a1:X-a0,318,0,0,318,0,22404,11650
7,340461476,X-a1:X-a1,41,0,0,41,0,2617,1100
8,340461476,X-a0:X-a0,2387,0,0,2387,0,211118,86925
8,340461476,X-a0:X-a1,283,0,0,283,0,23504,10225
8,340461476,X-a1:X-a0,272,0,0,272,0,24004,9925
8,340461476,X-a1:X-a1,37,0,0,37,0,2760,1225
9,340461476,X-a0:X-a0,2114,0,0,2114,0,222809,70925
9,340461476,X-a0:X-a1,248,0,0,248,0,24986,7675
9,340461476,X-a1:X-a0,246,0,0,246,0,25298,8925
9,340461476,X-a1:X-a1,34,0,0,34,0,2958,1075
10,340461476,X-a0:X-a0,1855,0,0,1855,0,233223,68575
10,340461476,X-a0:X-a1,217,0,0,217,0,26000,7125
10,340461476,X-a1:X-a0,214,0,0,214,0,26763,8425
10,340461476,X-a1:X-a1,31,0,0,31,0,3149,675
11,340461476,X-a0:X-a0,1614,0,0,1614,0,242430,59225
11,340461476,X-a0:X-a1,191,0,0,191,0,26810,6325
11,340461476,X-a1:X-a0,189,0,0,189,0,28127,7275
11,340461476,X-a1:X-a1,26,0,0,26,0,3131,775
12,340461476,X-a0:X-a0,1403,0,0,1403,25486,224743,48025
12,340461476,X-a0:X-a1,168,0,0,168,2793,24744,5325
12,340461476,X-a1:X-a0,163,0,0,163,2753,26444,5425
12,340461476,X-a1:X-a1,25,0,0,25,286,2954,725
13,340461476,X-a0:X-a0,1208,0,0,1208,33614,240878,47225
13,340461476,X-a0:X-a1,142,0,0,142,3706,26503,4775
13,340461476,X-a1:X-a0,152,0,0,152,3722,28177,5575
13,340461476,X-a1:X-a1,22,0,0,22,398,3278,525
14,340461476,X-a0:X-a0,1060,0,0,1060,42130,253659,37225
14,340461476,X-a0:X-a1,128,0,0,128,4727,27280,4375
14,340461476,X-a1:X-a0,128,0,0,128,4688,29754,4875
14,340461476,X-a1:X-a1,20,0,0,20,527,3297,525
15,340461476,X-a0:X-a0,909,0,0,909,49231,255285,31875
15,340461476,X-a0:X-a1,113,0,0,113,5457,27898,3125
15,340461476,X-a1:X-a0,117,0,0,117,5500,30521,3825
15,340461476,X-a1:X-a1,16,0,0,16,622,3354,475
16,340461476,X-a0:X-a0,17834,0,0,17834,38407,251825,31425
16,340461476,X-a0:X-a1,1970,0,0,1970,4299,27058,2925
16,340461476,X-a1:X-a0,1941,0,0,1941,4386,30156,3825
16,340461476,X-a1:X-a1,201,0,0,201,503,3395,325
17,340461476,X-a0:X-a0,21695,0,0,21695,38668,248265,26275
17,340461476,X-a0:X-a1,2386,0,0,2386,4338,26188,2825
17,340461476,X-a1:X-a0,2407,0,0,2407,4320,29926,3775
17,340461476,X-a1:X-a1,266,0,0,266,498,3250,325
18,340461476,X-a0:X-a0,26823,0,0,26823,37734,240262,21050
18,340461476,X-a0:X-a1,3021,0,0,3021,4121,25378,2000
18,340461476,X-a1:X-a0,2981,0,0,2981,4312,29671,2900
18,340461476,X-a1:X-a1,344,0,0,344,506,3090,250
19,340461476,X-a0:X-a0,31017,0,0,31017,37205,227853,20275
19,340461476,X-a0:X-a1,3441,0,0,3441,4078,23749,1625
19,340461476,X-a1:X-a0,3443,0,0,3443,4314,28545,2425
19,340461476,X-a1:X-a1,411,0,0,411,469,2915,175
20,340461476,X-a0:X-a0,33840,0,0,33840,36808,215978,1044750
20,340461476,X-a0:X-a1,3768,0,0,3768,4126,21854,118450
20,340461476,X-a1:X-a0,3774,0,0,3774,4285,27039,114250
20,340461476,X-a1:X-a1,444,0,0,444,485,2659,12150
21,340461476,X-a0:X-a0,36876,0,0,36876,36485,288323,439975
21,340461476,X-a0:X-a1,4126,0,0,4126,4016,30319,49425
21,340461476,X-a1:X-a0,4109,0,0,4109,4372,34405,51075
21,340461476,X-a1:X-a1,476,0,0,476,509,3442,5125
22,340461476,X-a0:X-a0,39464,0,0,39464,36313,283987,494725
22,340461476,X-a0:X-a1,4358,0,0,4358,3964,30016,55975
22,340461476,X-a1:X-a0,4460,0,0,4460,4312,33727,57525
22,340461476,X-a1:X-a1,41429,0,0,41429,464,3408,6175
23,340461476,X-a0:X-a0,41044,0,0,41044,36117,287014,1149000
23,340461476,X-a0:X-a1,4504,0,0,4504,3936,30731,130850
23,340461476,X-a1:X-a0,4635,0,0,4635,4356,33852,125350
23,340461476,X-a1:X-a1,37611,0,0,37611,479,3400,13600
24,340461476,X-a0:X-a0,42810,0,0,42810,41774,282851,743725
24,340461476,X-a0:X-a1,4803,0,0,4803,4450,30473,80325
24,340461476,X-a1:X-a0,4814,0,0,4814,4917,33047,85325
24,340461476,X-a1:X-a1,34085,0,0,34085,565,3343,8525
25,340461476,X-a0:X-a0,44469,0,0,44469,46388,285750,775825
25,340461476,X-a0:X-a1,4916,0,0,4916,4848,30848,89475
25,340461476,X-a1:X-a0,5021,0,0,5021,5460,33276,2809225
25,340461476,X-a1:X-a1,28115,0,0,28115,566,3355,321775
26,340461476,X-a0:X-a0,45536,0,601,44935,47443,256425,1203475
26,340461476,X-a0:X-a1,4955,0,71,4884,5113,27817,141325
26,340461476,X-a1:X-a0,5259,0,67,5192,5753,66460,134575
