Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_IMMATURE,STATE_LARVA,STATE_EGG
14,340461476,X-a1:X-a1,533,0,0,533,12946,78832,19375
15,340461476,X-a0:X-a0,482,0,0,482,14861,80739,18050
15,340461476,X-a0:X-a1,489,0,0,489,14828,80251,16350
15,340461476,X-a1:X-a0,492,0,0,492,15132,79222,16400
15,340461476,X-a1:X-a1,482,0,0,482,15167,81495,16200
16,340461476,X-a0:X-a0,5508,0,0,5508,11878,82994,13850
16,340461476,X-a0:X-a1,5535,0,0,5535,11756,81417,14050
16,340461476,X-a1:X-a0,5641,0,0,5641,12117,80358,15100
16,340461476,X-a1:X-a1,5711,0,0,5711,11858,82568,14000
17,340461476,X-a0:X-a0,7199,0,0,7199,11758,83995,12150
17,340461476,X-a0:X-a1,7024,0,0,7024,11992,82476,13850
17,340461476,X-a1:X-a0,7245,0,0,7245,12073,82562,12950
17,340461476,X-a1:X-a1,7247,0,0,7247,12021,83605,13850
18,340461476,X-a0:X-a0,8852,0,0,8852,11696,84305,13250
18,340461476,X-a0:X-a1,8763,0,0,8763,11932,84356,11700
18,340461476,X-a1:X-a0,8845,0,0,8845,11687,83729,11800
18,340461476,X-a1:X-a1,8877,0,0,8877,11870,85378,11250
19,340461476,X-a0:X-a0,10231,0,0,10231,11898,86108,10225
19,340461476,X-a0:X-a1,10212,0,0,10212,11741,84616,10675
19,340461476,X-a1:X-a0,10233,0,0,10233,11633,84128,10975
19,340461476,X-a1:X-a1,10417,0,0,10417,11649,85282,10725
20,340461476,X-a0:X-a0,11555,0,0,11555,11638,85067,342750
20,340461476,X-a0:X-a1,11545,0,0,11545,11571,83960,350150
20,340461476,X-a1:X-a0,11594,0,0,11594,11409,83819,352900
20,340461476,X-a1:X-a1,11705,0,0,11705,11624,84535,354800
21,340461476,X-a0:X-a0,12671,0,0,12671,11571,87986,156125
21,340461476,X-a0:X-a1,12837,0,0,12837,11263,87102,153125
21,340461476,X-a1:X-a0,12624,0,0,12624,11237,87413,150175
21,340461476,X-a1:X-a1,12857,0,0,12857,11518,87582,148975
22,340461476,X-a0:X-a0,13649,0,0,13649,11616,88654,163500
22,340461476,X-a0:X-a1,14000,0,0,14000,10878,88092,166300
22,340461476,X-a1:X-a0,13490,0,0,13490,11428,87820,165500
22,340461476,X-a1:X-a1,13916,0,0,13916,11435,87595,168300
23,340461476,X-a0:X-a0,14704,0,0,14704,11281,89078,404700
23,340461476,X-a0:X-a1,14728,0,0,14728,10874,88970,409700
23,340461476,X-a1:X-a0,14384,0,0,14384,11164,88436,414750
23,340461476,X-a1:X-a1,14781,0,0,14781,11570,88141,421250
24,340461476,X-a0:X-a0,15448,0,0,15448,13957,86659,263950
24,340461476,X-a0:X-a1,15365,0,0,15365,13615,86630,273800
24,340461476,X-a1:X-a0,15162,0,0,15162,13339,86934,261800
24,340461476,X-a1:X-a1,15540,0,0,15540,13893,86620,264450
25,340461476,X-a0:X-a0,16190,0,0,16190,14638,89070,274050
25,340461476,X-a0:X-a1,15985,0,0,15985,14111,89774,270300
25,340461476,X-a1:X-a0,15730,0,0,15730,14049,88948,273500
25,340461476,X-a1:X-a1,16236,0,0,16236,14327,89343,279850
26,340461476,X-a0:X-a0,16774,0,17,16757,14967,89418,438800
26,340461476,X-a0:X-a1,16306,0,16,16290,15055,89560,450300
26,340461476,X-a1:X-a0,16407,0,15,16392,14640,88887,447550
26,340461476,X-a1:X-a1,16783,0,14,16769,15306,89325,455750
27,340461476,X-a0:X-a0,17220,0,30,17190,15883,89174,344525
27,340461476,X-a0:X-a1,16825,0,25,16800,15597,90270,347625
27,340461476,X-a1:X-a0,16816,0,25,16791,15410,89428,339925
27,340461476,X-a1:X-a1,17365,0,29,17336,15563,90145,338125
28,340461476,X-a0:X-a0,19487,0,41,19446,14525,89591,345925
28,340461476,X-a0:X-a1,19145,0,43,19102,14285,90767,347375
28,340461476,X-a1:X-a0,18907,0,34,18873,14646,89725,351125
28,340461476,X-a1:X-a1,19442,0,43,19399,14381,90429,349975
29,340461476,X-a0:X-a0,20290,0,55,20235,14219,90220,463840
29,340461476,X-a0:X-a1,19878,0,59,19819,14672,90765,474300
29,340461476,X-a1:X-a0,19739,0,46,19693,14606,89943,463990
29,340461476,X-a1:X-a1,20116,0,53,20063,14691,90395,477250
30,340461476,X-a0:X-a0,20923,0,54,20869,14618,90243,392925
30,340461476,X-a0:X-a1,20924,0,69,20855,14207,91340,396085
30,340461476,X-a1:X-a0,20557,0,54,20503,14365,90455,389455
30,340461476,X-a1:X-a1,21170,0,66,21104,14038,91434,388475
31,340461476,X-a0:X-a0,21842,0,63,21779,13598,91274,388245
31,340461476,X-a0:X-a1,21609,0,80,21529,13630,92040,390245
31,340461476,X-a1:X-a0,21301,0,66,21235,13772,90858,403255
31,340461476,X-a1:X-a1,21821,0,79,21742,13523,92101,400695
32,340461476,X-a0:X-a0,22499,0,81,22418,14295,89966,594570
32,340461476,X-a0:X-a1,22169,0,93,22076,14349,90655,608500
32,340461476,X-a1:X-a0,22124,0,81,22043,14363,90046,589990
32,340461476,X-a1:X-a1,22418,0,88,22330,14240,91019,603620
33,340461476,X-a0:X-a0,22916,0,90,22826,14461,90808,467685
33,340461476,X-a0:X-a1,22915,0,104,22811,14049,91841,469775
33,340461476,X-a1:X-a0,22645,0,90,22555,14160,91174,460115
33,340461476,X-a1:X-a1,23043,0,96,22947,13820,92086,461645
34,340461476,X-a0:X-a0,23725,5,97,23623,14113,90984,469205
34,340461476,X-a0:X-a1,23310,8,106,23196,14127,91731,473735
34,340461476,X-a1:X-a0,23099,7,89,23003,14221,91298,487775
34,340461476,X-a1:X-a1,23206,9,96,23101,14111,91917,490185
35,340461476,X-a0:X-a0,23635,12,108,23515,14533,90807,625830
35,340461476,X-a0:X-a1,23287,12,120,23155,14384,91651,636130
35,340461476,X-a1:X-a0,23314,12,95,23207,14547,91328,608740
35,340461476,X-a1:X-a1,23263,14,101,23148,14523,92128,628280
36,340461476,X-a0:X-a0,24514,13,115,24386,14929,90298,529460
36,340461476,X-a0:X-a1,24052,25,115,23912,15038,91097,530640
36,340461476,X-a1:X-a0,24295,19,102,24174,14804,90419,520970
36,340461476,X-a1:X-a1,24184,19,104,24061,14934,91421,521990
37,340461476,X-a0:X-a0,24913,20,117,24776,14992,91074,523900
37,340461476,X-a0:X-a1,24248,32,118,24098,15195,92076,532480
37,340461476,X-a1:X-a0,24388,21,106,24261,15061,91250,543500
37,340461476,X-a1:X-a1,24425,23,115,24287,15269,92155,551840
38,340461476,X-a0:X-a0,25148,25,128,24995,15167,90850,649250
38,340461476,X-a0:X-a1,24563,40,100,24423,15462,91840,651080
38,340461476,X-a1:X-a0,24712,27,100,24585,15313,91529,614820
38,340461476,X-a1:X-a1,24825,28,116,24681,15495,92195,630570
39,340461476,X-a0:X-a0,25375,34,122,25219,15393,90969,544935
39,340461476,X-a0:X-a1,24829,43,93,24693,15635,92257,546185
39,340461476,X-a1:X-a0,25170,34,91,25045,15382,91287,540995
39,340461476,X-a1:X-a1,25011,31,118,24862,15535,92503,543585
40,340461476,X-a0:X-a0,26153,44,123,25986,15077,90800,585875
40,340461476,X-a0:X-a1,25870,45,105,25720,15097,92377,601695
40,340461476,X-a1:X-a0,25897,40,86,25771,15005,91270,602455
40,340461476,X-a1:X-a1,25869,28,117,25724,15087,92679,613695
41,340461476,X-a0:X-a0,26448,54,129,26265,15069,90752,649760
41,340461476,X-a0:X-a1,26093,46,116,25931,15212,92466,652330
41,340461476,X-a1:X-a0,26184,44,81,26059,15020,91669,616560
41,340461476,X-a1:X-a1,26158,37,124,25997,15166,93070,635290
42,340461476,X-a0:X-a0,26820,53,118,26649,15069,91248,577995
42,340461476,X-a0:X-a1,26587,51,106,26430,15024,92924,587305
42,340461476,X-a1:X-a0,26547,45,88,26414,14833,91256,575315
42,340461476,X-a1:X-a1,26679,45,122,26512,14964,92823,585825
43,340461476,X-a0:X-a0,27197,60,118,27019,14780,91693,616155
43,340461476,X-a0:X-a1,26840,58,107,26675,14921,93067,624385
43,340461476,X-a1:X-a0,26806,43,94,26669,14743,91434,623025
43,340461476,X-a1:X-a1,26900,49,131,26720,14841,93114,633215
44,340461476,X-a0:X-a0,27498,67,113,27318,14861,91286,705385
44,340461476,X-a0:X-a1,27167,55,124,26988,15146,92736,702855
44,340461476,X-a1:X-a0,27011,43,95,26873,14880,91353,675685
44,340461476,X-a1:X-a1,27087,53,133,26901,15210,92643,687435
45,340461476,X-a0:X-a0,27702,70,110,27522,14750,91920,608845
45,340461476,X-a0:X-a1,27440,52,131,27257,15015,93333,622235
45,340461476,X-a1:X-a0,27274,46,107,27121,14830,91251,605705
45,340461476,X-a1:X-a1,27460,56,129,27275,15039,92879,620955
46,340461476,X-a0:X-a0,27849,74,110,27665,14589,91855,641125
46,340461476,X-a0:X-a1,27576,50,135,27391,14941,93316,652405
46,340461476,X-a1:X-a0,27482,46,113,27323,14855,91249,652225
46,340461476,X-a1:X-a1,27626,60,124,27442,15160,92563,665725
47,340461476,X-a0:X-a0,27872,73,106,27693,14942,91566,710860
47,340461476,X-a0:X-a1,27772,51,132,27589,15254,92763,713760
47,340461476,X-a1:X-a0,27637,45,122,27470,14892,91221,688930
47,340461476,X-a1:X-a1,27699,62,122,27515,15152,92770,693990
48,340461476,X-a0:X-a0,28115,71,112,27932,15035,91680,652605
48,340461476,X-a0:X-a1,28101,55,140,27906,15377,92761,658755
48,340461476,X-a1:X-a0,27853,47,124,27682,15073,91090,638405
48,340461476,X-a1:X-a1,28059,62,124,27873,15281,92340,657435
49,340461476,X-a0:X-a0,28057,72,112,27873,15019,92167,655570
49,340461476,X-a0:X-a1,28323,56,138,28129,15344,92959,667590
49,340461476,X-a1:X-a0,28025,48,134,27843,15222,90950,669540
49,340461476,X-a1:X-a1,28192,71,127,27994,15412,92378,689380
50,340461476,X-a0:X-a0,28040,68,107,27865,15216,91754,707010
50,340461476,X-a0:X-a1,28243,60,140,28043,15530,92797,715600
50,340461476,X-a1:X-a0,28158,57,135,27966,15291,90749,689020
50,340461476,X-a1:X-a1,28322,75,137,28110,15339,92717,703130
51,340461476,X-a0:X-a0,28368,72,112,28184,15078,92019,659940
51,340461476,X-a0:X-a1,28438,67,132,28239,15366,93105,662900
51,340461476,X-a1:X-a0,28137,64,126,27947,15333,90563,657680
51,340461476,X-a1:X-a1,28418,74,137,28207,15446,92525,663660
52,340461476,X-a0:X-a0,28688,70,124,28494,14867,92085,679560
52,340461476,X-a0:X-a1,28757,78,127,28552,15100,93329,688940
52,340461476,X-a1:X-a0,28320,65,120,28135,15411,90657,694660
52,340461476,X-a1:X-a1,28756,80,137,28539,15325,92505,708720
53,340461476,X-a0:X-a0,28659,65,132,28462,15096,91620,705295
53,340461476,X-a0:X-a1,28803,78,127,28598,15184,93206,714075
53,340461476,X-a1:X-a0,28525,64,107,28354,15117,90878,696865
53,340461476,X-a1:X-a1,28961,80,142,28739,15164,92790,710585
54,340461476,X-a0:X-a0,28833,69,128,28636,15094,91473,671785
54,340461476,X-a0:X-a1,28895,79,129,28687,15219,93356,673605
54,340461476,X-a1:X-a0,28587,65,100,28422,15059,90813,669135
54,340461476,X-a1:X-a1,29067,87,135,28845,15147,92958,674695
55,340461476,X-a0:X-a0,28865,69,128,28668,14910,91496,695025
55,340461476,X-a0:X-a1,29007,81,126,28800,15189,93461,707335
55,340461476,X-a1:X-a0,28728,66,111,28551,15111,90974,696005
55,340461476,X-a1:X-a1,29067,84,130,28853,15042,92976,713235
56,340461476,X-a0:X-a0,28834,73,129,28632,15276,91044,717070
56,340461476,X-a0:X-a1,29019,86,120,28813,15669,92730,724160
56,340461476,X-a1:X-a0,28884,68,117,28699,14899,91176,713440
56,340461476,X-a1:X-a1,29289,78,131,29080,15099,92641,727290
57,340461476,X-a0:X-a0,28946,77,132,28737,15100,91498,679505
57,340461476,X-a0:X-a1,29126,82,122,28922,15656,93052,682125
57,340461476,X-a1:X-a0,28833,73,104,28656,14907,91532,691425
57,340461476,X-a1:X-a1,29344,83,122,29139,15172,92827,690745
58,340461476,X-a0:X-a0,28997,85,126,28786,15094,91656,707885
58,340461476,X-a0:X-a1,29141,81,118,28942,15567,92699,717025
58,340461476,X-a1:X-a0,28861,72,106,28683,14863,91851,701605
58,340461476,X-a1:X-a1,29331,87,113,29131,15217,92873,719825
59,340461476,X-a0:X-a0,28949,82,127,28740,15313,91386,722645
59,340461476,X-a0:X-a1,29168,78,125,28965,15653,92632,721955
59,340461476,X-a1:X-a0,28920,73,101,28746,14892,91509,717165
59,340461476,X-a1:X-a1,29236,89,117,29030,15153,93071,724495
60,340461476,X-a0:X-a0,29221,85,125,29011,15087,91445,692730
60,340461476,X-a0:X-a1,29571,85,121,29365,15270,92535,680880
60,340461476,X-a1:X-a0,28889,75,106,28708,15044,91299,708120
60,340461476,X-a1:X-a1,29409,91,116,29202,15116,93013,696950
61,340461476,X-a0:X-a0,29238,90,124,29024,15055,91960,714235
61,340461476,X-a0:X-a1,29673,88,119,29466,15114,92522,722485
61,340461476,X-a1:X-a0,28840,75,103,28662,15069,91731,700995
61,340461476,X-a1:X-a1,29440,91,112,29237,15294,93070,718445
62,340461476,X-a0:X-a0,29254,91,115,29048,15177,91675,724215
62,340461476,X-a0:X-a1,29648,86,129,29433,15313,92322,723555
62,340461476,X-a1:X-a0,28937,74,100,28763,14857,91438,721615
62,340461476,X-a1:X-a1,29452,91,113,29248,15256,93293,725935
63,340461476,X-a0:X-a0,29471,96,106,29269,15096,91552,699340
63,340461476,X-a0:X-a1,29762,87,135,29540,15249,92272,691430
63,340461476,X-a1:X-a0,29157,76,104,28977,14924,91484,710920
63,340461476,X-a1:X-a1,29400,88,119,29193,15376,93112,703790
64,340461476,X-a0:X-a0,29513,91,102,29320,14999,91972,732430
64,340461476,X-a0:X-a1,29694,89,151,29454,15148,92062,734690
64,340461476,X-a1:X-a0,29211,70,109,29032,14972,91846,722590
64,340461476,X-a1:X-a1,29513,84,115,29314,15478,93048,729470
65,340461476,X-a0:X-a0,29448,97,91,29260,15076,92153,726080
65,340461476,X-a0:X-a1,29774,91,149,29534,15098,91979,720030
65,340461476,X-a1:X-a0,29136,74,102,28960,14931,91574,722520
65,340461476,X-a1:X-a1,29636,94,105,29437,15472,92726,726290
66,340461476,X-a0:X-a0,29402,96,90,29216,14887,92215,702475
66,340461476,X-a0:X-a1,29781,91,139,29551,15054,91840,697745
66,340461476,X-a1:X-a0,29088,70,97,28921,15167,91595,714795
66,340461476,X-a1:X-a1,29645,99,108,29438,15466,92608,710865
67,340461476,X-a0:X-a0,29424,91,94,29239,14678,92442,736985
67,340461476,X-a0:X-a1,29720,90,144,29486,15118,91938,737575
67,340461476,X-a1:X-a0,29226,66,114,29046,15036,91787,725965
67,340461476,X-a1:X-a1,29753,95,103,29555,15419,92631,734055
68,340461476,X-a0:X-a0,29355,89,101,29165,14984,92516,723165
68,340461476,X-a0:X-a1,29639,89,143,29407,15320,92112,725265
68,340461476,X-a1:X-a0,29294,73,107,29114,14922,91666,727065
68,340461476,X-a1:X-a1,29910,96,108,29706,15361,92237,727805
69,340461476,X-a0:X-a0,29287,86,96,29105,15125,92626,699160
69,340461476,X-a0:X-a1,29700,94,135,29471,15176,92138,693850
69,340461476,X-a1:X-a0,29255,73,111,29071,15016,91981,720860
69,340461476,X-a1:X-a1,29907,98,105,29704,15223,92525,709210
70,340461476,X-a0:X-a0,29270,77,100,29093,15171,92434,733790
70,340461476,X-a0:X-a1,29700,99,132,29469,15207,91946,731790
70,340461476,X-a1:X-a0,29282,75,107,29100,14841,92379,725720
70,340461476,X-a1:X-a1,29802,89,116,29597,15319,92321,723540
71,340461476,X-a0:X-a0,29215,73,108,29034,15189,92619,729730
71,340461476,X-a0:X-a1,29764,98,138,29528,15289,92156,729810
71,340461476,X-a1:X-a0,29327,70,107,29150,14742,92479,734130
71,340461476,X-a1:X-a1,29805,88,114,29603,15347,92181,728450
72,340461476,X-a0:X-a0,29345,75,111,29159,15192,92739,701215
72,340461476,X-a0:X-a1,29957,99,126,29732,15245,92243,695635
72,340461476,X-a1:X-a0,29248,73,102,29073,15028,92446,727125
72,340461476,X-a1:X-a1,29918,85,123,29710,15216,92186,721465
73,340461476,X-a0:X-a0,29348,76,129,29143,15129,92910,728885
73,340461476,X-a0:X-a1,29822,95,125,29602,15275,91744,727805
73,340461476,X-a1:X-a0,29249,78,110,29061,14823,93007,723755
73,340461476,X-a1:X-a1,29853,82,125,29646,15292,92723,724895
74,340461476,X-a0:X-a0,29389,76,137,29176,15114,92847,728285
74,340461476,X-a0:X-a1,29898,96,114,29688,15121,91636,734375
74,340461476,X-a1:X-a0,29229,74,129,29026,14947,92923,734375
74,340461476,X-a1:X-a1,29843,76,129,29638,15402,92359,726105
75,340461476,X-a0:X-a0,29303,76,132,29095,15250,92753,697815
75,340461476,X-a0:X-a1,29910,88,123,29699,14872,91723,697255
75,340461476,X-a1:X-a0,29135,78,124,28933,15141,92789,729455
75,340461476,X-a1:X-a1,29861,76,127,29658,15406,92158,722095
76,340461476,X-a0:X-a0,29510,78,147,29285,15134,92393,733160
76,340461476,X-a0:X-a1,29951,75,137,29739,14893,91669,732900
76,340461476,X-a1:X-a0,29209,82,119,29008,14942,93473,728690
76,340461476,X-a1:X-a1,29855,75,130,29650,15377,92242,730670
77,340461476,X-a0:X-a0,29448,81,149,29218,15295,92312,728455
77,340461476,X-a0:X-a1,29922,73,140,29709,14887,91738,729745
77,340461476,X-a1:X-a0,29192,79,117,28996,15199,93177,726585
77,340461476,X-a1:X-a1,29897,80,132,29685,15250,92028,723215
78,340461476,X-a0:X-a0,29454,85,157,29212,15257,92280,701550
78,340461476,X-a0:X-a1,29840,78,135,29627,14967,91660,702470
78,340461476,X-a1:X-a0,29316,83,122,29111,15210,93307,724940
78,340461476,X-a1:X-a1,29947,83,138,29726,15176,91855,725300
79,340461476,X-a0:X-a0,29474,87,152,29235,15349,92052,731300
79,340461476,X-a0:X-a1,29741,87,139,29515,15279,91455,726100
79,340461476,X-a1:X-a0,29419,82,125,29212,15095,93719,732380
79,340461476,X-a1:X-a1,29937,82,145,29710,15145,92302,727560
80,340461476,X-a0:X-a0,29509,85,158,29266,15409,92300,737850
80,340461476,X-a0:X-a1,29645,82,143,29420,15214,91320,736420
80,340461476,X-a1:X-a0,29359,79,136,29144,15232,93602,726200
80,340461476,X-a1:X-a1,29943,85,150,29708,15186,92145,729310
81,340461476,X-a0:X-a0,29572,93,153,29326,15225,92614,703790
81,340461476,X-a0:X-a1,29729,76,147,29506,15137,91553,707740
81,340461476,X-a1:X-a0,29390,83,141,29166,15229,93452,723340
81,340461476,X-a1:X-a1,29870,89,145,29636,15165,92229,723890
82,340461476,X-a0:X-a0,29551,100,159,29292,15271,92105,732540
82,340461476,X-a0:X-a1,29693,76,151,29466,15162,91203,725230
82,340461476,X-a1:X-a0,29410,89,141,29180,15230,93409,740510
82,340461476,X-a1:X-a1,29854,87,150,29617,15193,92392,729420
83,340461476,X-a0:X-a0,29652,100,163,29389,15261,92364,729710
83,340461476,X-a0:X-a1,29693,83,149,29461,15127,91420,727650
83,340461476,X-a1:X-a0,29435,89,148,29198,15264,93716,723420
83,340461476,X-a1:X-a1,29843,88,147,29608,15206,92276,724460
84,340461476,X-a0:X-a0,29792,100,162,29530,15289,92391,710255
84,340461476,X-a0:X-a1,29712,85,149,29478,15010,91401,711165
84,340461476,X-a1:X-a0,29516,87,149,29280,15387,93037,721615
84,340461476,X-a1:X-a1,29928,88,143,29697,15171,91973,727145
85,340461476,X-a0:X-a0,29728,100,174,29454,15305,92215,734125
85,340461476,X-a0:X-a1,29674,83,153,29438,14936,91719,730325
85,340461476,X-a1:X-a0,29543,89,153,29301,15545,92925,734535
85,340461476,X-a1:X-a1,29742,84,158,29500,15067,92449,724715
86,340461476,X-a0:X-a0,29738,99,181,29458,15220,92056,730835
86,340461476,X-a0:X-a1,29644,91,148,29405,14862,91745,722955
86,340461476,X-a1:X-a0,29616,98,154,29364,15549,92768,725625
86,340461476,X-a1:X-a1,29806,92,161,29553,15006,92341,724365
87,340461476,X-a0:X-a0,29759,99,187,29473,15097,92159,716725
87,340461476,X-a0:X-a1,29714,101,156,29457,14886,91805,716245
87,340461476,X-a1:X-a0,29604,93,155,29356,15642,92622,723795
87,340461476,X-a1:X-a1,29588,97,163,29328,15180,92083,722315
88,340461476,X-a0:X-a0,29764,100,190,29474,14929,92458,741560
88,340461476,X-a0:X-a1,29566,104,157,29305,15128,91969,730920
88,340461476,X-a1:X-a0,29732,89,155,29488,15428,92794,737370
88,340461476,X-a1:X-a1,29743,100,183,29460,15037,92254,732170
89,340461476,X-a0:X-a0,29772,103,189,29480,15135,92475,721565
89,340461476,X-a0:X-a1,29433,94,155,29184,15224,91847,722545
89,340461476,X-a1:X-a0,29802,93,168,29541,15282,92797,719695
89,340461476,X-a1:X-a1,29507,97,173,29237,15239,92254,718595
90,340461476,X-a0:X-a0,29726,119,172,29435,15005,92545,728260
90,340461476,X-a0:X-a1,29415,100,165,29150,15199,91744,720450
90,340461476,X-a1:X-a0,29896,102,164,29630,15438,92471,732040
90,340461476,X-a1:X-a1,29578,97,179,29302,15335,92153,721250
91,340461476,X-a0:X-a0,29648,123,175,29350,15180,92501,737550
91,340461476,X-a0:X-a1,29420,107,172,29141,15181,91654,728730
91,340461476,X-a1:X-a0,30034,103,161,29770,15374,92109,733740
91,340461476,X-a1:X-a1,29621,94,181,29346,15303,92101,731040
92,340461476,X-a0:X-a0,29598,119,180,29299,15285,92507,719240
92,340461476,X-a0:X-a1,29562,100,186,29276,15170,91557,726890
92,340461476,X-a1:X-a0,29983,106,166,29711,15371,92141,722080
92,340461476,X-a1:X-a1,29555,94,189,29272,15289,92127,719410
93,340461476,X-a0:X-a0,29752,121,173,29458,14986,92521,728245
93,340461476,X-a0:X-a1,29581,95,201,29285,15058,91773,717935
93,340461476,X-a1:X-a0,29867,114,163,29590,15423,92226,716985
93,340461476,X-a1:X-a1,29508,92,186,29230,15295,91923,714095
94,340461476,X-a0:X-a0,29833,123,174,29536,15137,92656,735095
94,340461476,X-a0:X-a1,29590,96,205,29289,15132,91926,734395
94,340461476,X-a1:X-a0,29999,114,176,29709,15422,92125,735595
94,340461476,X-a1:X-a1,29553,95,183,29275,15065,92088,733635
95,340461476,X-a0:X-a0,29839,123,178,29538,15201,92375,721275
95,340461476,X-a0:X-a1,29587,101,199,29287,15024,92049,727695
95,340461476,X-a1:X-a0,29957,113,171,29673,15057,92113,717175
95,340461476,X-a1:X-a1,29483,91,199,29193,14893,92372,720655
96,340461476,X-a0:X-a0,29938,123,180,29635,15172,92574,722570
96,340461476,X-a0:X-a1,29648,93,208,29347,14941,92188,720780
96,340461476,X-a1:X-a0,29956,100,189,29667,15087,91913,708420
96,340461476,X-a1:X-a1,29480,98,192,29190,15012,92287,713850
97,340461476,X-a0:X-a0,29865,128,194,29543,15131,92770,734140
97,340461476,X-a0:X-a1,29601,93,206,29302,14964,92492,736120
97,340461476,X-a1:X-a0,29911,105,199,29607,15214,91562,734570
97,340461476,X-a1:X-a1,29482,100,207,29175,14947,92198,735970
98,340461476,X-a0:X-a0,29954,116,219,29619,15161,92634,720965
98,340461476,X-a0:X-a1,29766,100,206,29460,14926,92218,733625
98,340461476,X-a1:X-a0,29885,101,209,29575,15118,91758,718535
98,340461476,X-a1:X-a1,29419,106,201,29112,14968,92376,724455
99,340461476,X-a0:X-a0,30060,115,219,29726,15237,92396,733180
99,340461476,X-a0:X-a1,29673,108,213,29352,15081,92272,733380
